x,p_0
-0.000380286,0.000150925
-0.000377014,0.000182773
-0.000373743,0.000221025
-0.000370471,0.000266898
-0.0003672,0.00032183
-0.000363928,0.000387512
-0.000360657,0.000465932
-0.000357385,0.000559422
-0.000354114,0.000670713
-0.000350842,0.000802999
-0.000347571,0.000960009
-0.000344299,0.00114609
-0.000341028,0.0013663
-0.000337756,0.00162652
-0.000334485,0.00193356
-0.000331213,0.00229532
-0.000327942,0.00272093
-0.00032467,0.00322092
-0.000321399,0.00380744
-0.000318127,0.00449446
-0.000314856,0.00529802
-0.000311584,0.00623654
-0.000308313,0.0073311
-0.000305041,0.00860577
-0.00030177,0.0100881
-0.000298498,0.0118093
-0.000295227,0.0138051
-0.000291955,0.0161159
-0.000288684,0.0187876
-0.000285412,0.0218722
-0.000282141,0.0254283
-0.000278869,0.0295222
-0.000275598,0.0342284
-0.000272326,0.0396308
-0.000269055,0.0458235
-0.000265783,0.0529122
-0.000262512,0.0610148
-0.00025924,0.0702633
-0.000255969,0.0808048
-0.000252697,0.0928031
-0.000249426,0.10644
-0.000246154,0.121918
-0.000242883,0.139461
-0.000239611,0.159316
-0.00023634,0.181757
-0.000233068,0.207085
-0.000229797,0.235631
-0.000226525,0.267761
-0.000223254,0.303872
-0.000219982,0.344402
-0.00021671,0.38983
-0.000213439,0.440677
-0.000210167,0.497511
-0.000206896,0.560949
-0.000203624,0.631662
-0.000200353,0.710375
-0.000197081,0.797875
-0.00019381,0.89501
-0.000190538,1.00269
-0.000187267,1.12191
-0.000183995,1.25371
-0.000180724,1.39923
-0.000177452,1.55968
-0.000174181,1.73636
-0.000170909,1.93064
-0.000167638,2.144
-0.000164366,2.37798
-0.000161095,2.63424
-0.000157823,2.91453
-0.000154552,3.22069
-0.00015128,3.55468
-0.000148009,3.91852
-0.000144737,4.31438
-0.000141466,4.74449
-0.000138194,5.21121
-0.000134923,5.71699
-0.000131651,6.26438
-0.00012838,6.85603
-0.000125108,7.49468
-0.000121837,8.18317
-0.000118565,8.92442
-0.000115294,9.72146
-0.000112022,10.5774
-0.000108751,11.4953
-0.000105479,12.4785
-0.000102208,13.5302
-9.89363e-05,14.6539
-9.56648e-05,15.8528
-9.23933e-05,17.1305
-8.91218e-05,18.4902
-8.58503e-05,19.9356
