x,p_0
-7.49403,6.32183e-07
-7.42136,7.83563e-07
-7.3487,9.69263e-07
-7.27604,1.19659e-06
-7.20337,1.47431e-06
-7.13071,1.81288e-06
-7.05805,2.22478e-06
-6.98538,2.72486e-06
-6.91272,3.33074e-06
-6.84006,4.06326e-06
-6.76739,4.94708e-06
-6.69473,6.01123e-06
-6.62206,7.28984e-06
-6.5494,8.82295e-06
-6.47674,1.06574e-05
-6.40407,1.28478e-05
-6.33141,1.54578e-05
-6.25875,1.85614e-05
-6.18608,2.22442e-05
-6.11342,2.66052e-05
-6.04076,3.17585e-05
-5.96809,3.78353e-05
-5.89543,4.49863e-05
-5.82276,5.33836e-05
-5.7501,6.32241e-05
-5.67744,7.47314e-05
-5.60477,8.816e-05
-5.53211,0.000103798
-5.45945,0.00012197
-5.38678,0.000143043
-5.31412,0.000167429
-5.24145,0.000195589
-5.16879,0.000228039
-5.09613,0.000265355
-5.02346,0.000308175
-4.9508,0.000357208
-4.87814,0.000413237
-4.80547,0.000477125
-4.73281,0.00054982
-4.66015,0.000632364
-4.58748,0.000725889
-4.51482,0.000831635
-4.44215,0.000950945
-4.36949,0.00108527
-4.29683,0.00123618
-4.22416,0.00140537
-4.1515,0.00159464
-4.07884,0.00180592
-4.00617,0.00204127
-3.93351,0.00230288
-3.86085,0.00259304
-3.78818,0.0029142
-3.71552,0.00326888
-3.64285,0.00365976
-3.57019,0.00408959
-3.49753,0.00456124
-3.42486,0.00507766
-3.3522,0.00564187
-3.27954,0.00625695
-3.20687,0.00692603
-3.13421,0.00765228
-3.06155,0.00843884
-2.98888,0.00928886
-2.91622,0.0102054
-2.84355,0.0111916
-2.77089,0.0122503
-2.69823,0.0133844
-2.62556,0.0145965
-2.5529,0.015889
-2.48024,0.0172643
-2.40757,0.0187244
-2.33491,0.0202709
-2.26225,0.0219054
-2.18958,0.0236287
-2.11692,0.0254418
-2.04425,0.0273447
-1.97159,0.0293373
-1.89893,0.0314191
-1.82626,0.0335889
-1.7536,0.0358451
-1.68094,0.0381856
-1.60827,0.0406077
-1.53561,0.0431082
-1.46295,0.0456833
-1.39028,0.0483289
-1.31762,0.0510399
-1.24495,0.0538112
-1.17229,0.0566368
-1.09963,0.0595103
-1.02696,0.062425
