x,p_0
-8.39196,6.71886e-08
-8.313,8.16703e-08
-8.23404,9.91209e-08
-8.15509,1.20116e-07
-8.07613,1.45334e-07
-7.99717,1.75578e-07
-7.91821,2.1179e-07
-7.83925,2.5508e-07
-7.76029,3.06747e-07
-7.68133,3.68315e-07
-7.60237,4.41565e-07
-7.52341,5.28572e-07
-7.44445,6.31757e-07
-7.36549,7.53931e-07
-7.28654,8.98358e-07
-7.20758,1.06882e-06
-7.12862,1.26968e-06
-7.04966,1.506e-06
-6.9707,1.78357e-06
-6.89174,2.10909e-06
-6.81278,2.49022e-06
-6.73382,2.93576e-06
-6.65486,3.45574e-06
-6.5759,4.06164e-06
-6.49694,4.76652e-06
-6.41798,5.58524e-06
-6.33903,6.53467e-06
-6.26007,7.6339e-06
-6.18111,8.90452e-06
-6.10215,1.03709e-05
-6.02319,1.20605e-05
-5.94423,1.40042e-05
-5.86527,1.62366e-05
-5.78631,1.87964e-05
-5.70735,2.1727e-05
-5.62839,2.50767e-05
-5.54943,2.88993e-05
-5.47048,3.32544e-05
-5.39152,3.82085e-05
-5.31256,4.38346e-05
-5.2336,5.02138e-05
-5.15464,5.74351e-05
-5.07568,6.55967e-05
-4.99672,7.48061e-05
-4.91776,8.51811e-05
-4.8388,9.68503e-05
-4.75984,0.000109954
-4.68088,0.000124645
-4.60193,0.000141089
-4.52297,0.000159466
-4.44401,0.000179968
-4.36505,0.000202806
-4.28609,0.000228205
-4.20713,0.000256406
-4.12817,0.000287667
-4.04921,0.000322264
-3.97025,0.000360493
-3.89129,0.000402664
-3.81233,0.000449111
-3.73338,0.000500183
-3.65442,0.000556251
-3.57546,0.000617703
-3.4965,0.000684948
-3.41754,0.000758411
-3.33858,0.000838538
-3.25962,0.000925792
-3.18066,0.00102065
-3.1017,0.00112362
-3.02274,0.00123519
-2.94378,0.0013559
-2.86482,0.00148629
-2.78587,0.00162689
-2.70691,0.00177827
-2.62795,0.00194099
-2.54899,0.0021156
-2.47003,0.00230267
-2.39107,0.00250277
-2.31211,0.00271645
-2.23315,0.00294427
-2.15419,0.00318676
-2.07523,0.00344445
-1.99627,0.00371784
-1.91732,0.00400742
-1.83836,0.00431364
