x,p_0
-0.000145468,0.00014496
-0.000144385,0.000177825
-0.000143303,0.000217832
-0.00014222,0.000266464
-0.000141137,0.000325493
-0.000140054,0.000397038
-0.000138971,0.000483626
-0.000137888,0.000588269
-0.000136805,0.000714548
-0.000135722,0.000866715
-0.000134639,0.00104981
-0.000133556,0.0012698
-0.000132473,0.00153374
-0.000131391,0.00184995
-0.000130308,0.00222823
-0.000129225,0.00268011
-0.000128142,0.00321913
-0.000127059,0.00386117
-0.000125976,0.0046248
-0.000124893,0.00553176
-0.00012381,0.00660738
-0.000122727,0.00788119
-0.000121644,0.00938753
-0.000120561,0.0111663
-0.000119479,0.0132637
-0.000118396,0.0157334
-0.000117313,0.0186371
-0.00011623,0.0220462
-0.000115147,0.0260431
-0.000114064,0.0307222
-0.000112981,0.0361924
-0.000111898,0.042578
-0.000110815,0.0500216
-0.000109732,0.0586861
-0.00010865,0.0687575
-0.000107567,0.0804474
-0.000106484,0.0939966
-0.000105401,0.109678
-0.000104318,0.127803
-0.000103235,0.14872
-0.000102152,0.172827
-0.000101069,0.200571
-9.99862e-05,0.232453
-9.89033e-05,0.269041
-9.78204e-05,0.31097
-9.67375e-05,0.35895
-9.56546e-05,0.413778
-9.45717e-05,0.476344
-9.34888e-05,0.547638
-9.24059e-05,0.628763
-9.1323e-05,0.720947
-9.02401e-05,0.82555
-8.91572e-05,0.944077
-8.80743e-05,1.0782
-8.69914e-05,1.22975
-8.59084e-05,1.40075
-8.48255e-05,1.59344
-8.37426e-05,1.81026
-8.26597e-05,2.0539
-8.15768e-05,2.3273
-8.04939e-05,2.63365
-7.9411e-05,2.97647
-7.83281e-05,3.35956
-7.72452e-05,3.78706
-7.61623e-05,4.26346
-7.50794e-05,4.79363
-7.39965e-05,5.38283
-7.29136e-05,6.03674
-7.18306e-05,6.76146
-7.07477e-05,7.56357
-6.96648e-05,8.45013
-6.85819e-05,9.42869
-6.7499e-05,10.5073
-6.64161e-05,11.6947
-6.53332e-05,13
-6.42503e-05,14.433
-6.31674e-05,16.004
-6.20845e-05,17.7241
-6.10016e-05,19.6048
-5.99187e-05,21.6585
-5.88358e-05,23.8981
-5.77528e-05,26.337
-5.66699e-05,28.9896
-5.5587e-05,31.8708
-5.45041e-05,34.9961
-5.34212e-05,38.3817
-5.23383e-05,42.0446
-5.12554e-05,46.0023
-5.01725e-05,50.2728
-4.90896e-05,54.875
-4.80067e-05,59.8281
-4.69238e-05,65.1521
-4.58409e-05,70.8674
-4.4758e-05,76.9947
-4.3675e-05,83.5555
-4.25921e-05,90.5714
-4.15092e-05,98.0644
-4.04263e-05,106.057
-3.93434e-05,114.572
-3.82605e-05,123.631
-3.71776e-05,133.258
-3.60947e-05,143.475
-3.50118e-05,154.305
-3.39289e-05,165.77
-3.2846e-05,177.894
-3.17631e-05,190.697
-3.06802e-05,204.202
-2.95972e-05,218.43
-2.85143e-05,233.401
-2.74314e-05,249.134
-2.63485e-05,265.65
-2.52656e-05,282.966
-2.41827e-05,301.1
-2.30998e-05,320.067
-2.20169e-05,339.882
-2.0934e-05,360.56
-1.98511e-05,382.112
-1.87682e-05,404.55
-1.76853e-05,427.882
-1.66024e-05,452.118
-1.55194e-05,477.263
-1.44365e-05,503.321
-1.33536e-05,530.296
-1.22707e-05,558.189
-1.11878e-05,586.998
-1.01049e-05,616.72
-9.022e-06,647.352
-7.93909e-06,678.885
-6.85618e-06,711.312
-5.77328e-06,744.622
-4.69037e-06,778.801
-3.60746e-06,813.836
-2.52455e-06,849.709
-1.44165e-06,886.402
-3.58737e-07,923.894
7.2417e-07,962.164
1.80708e-06,1001.19
2.88999e-06,1040.93
3.97289e-06,1081.38
5.0558e-06,1122.5
6.13871e-06,1164.25
7.22162e-06,1206.61
8.30452e-06,1249.54
9.38743e-06,1293.01
1.04703e-05,1336.98
1.15532e-05,1381.4
1.26362e-05,1426.26
1.37191e-05,1471.49
1.4802e-05,1517.07
1.58849e-05,1562.95
1.69678e-05,1609.09
1.80507e-05,1655.44
1.91336e-05,1701.98
2.02165e-05,1748.64
2.12994e-05,1795.39
2.23823e-05,1842.19
2.34652e-05,1888.98
2.45481e-05,1935.74
2.5631e-05,1982.41
2.6714e-05,2028.96
2.77969e-05,2075.34
2.88798e-05,2121.51
2.99627e-05,2167.42
3.10456e-05,2213.05
3.21285e-05,2258.35
3.32114e-05,2303.28
3.42943e-05,2347.81
3.53772e-05,2391.89
3.64601e-05,2435.5
3.7543e-05,2478.6
3.86259e-05,2521.16
3.97088e-05,2563.14
4.07918e-05,2604.52
4.18747e-05,2645.26
4.29576e-05,2685.35
4.40405e-05,2724.75
4.51234e-05,2763.44
4.62063e-05,2801.39
4.72892e-05,2838.59
4.83721e-05,2875.02
4.9455e-05,2910.65
5.05379e-05,2945.47
5.16208e-05,2979.46
5.27037e-05,3012.61
5.37866e-05,3044.91
5.48696e-05,3076.34
5.59525e-05,3106.9
5.70354e-05,3136.57
5.81183e-05,3165.35
5.92012e-05,3193.23
6.02841e-05,3220.21
6.1367e-05,3246.28
6.24499e-05,3271.44
6.35328e-05,3295.69
6.46157e-05,3319.03
6.56986e-05,3341.46
6.67815e-05,3362.98
6.78645e-05,3383.59
6.89474e-05,3403.3
7.00303e-05,3422.1
7.11132e-05,3440.01
7.21961e-05,3457.04
7.3279e-05,3473.18
7.43619e-05,3488.44
7.54448e-05,3502.84
7.65277e-05,3516.38
7.76106e-05,3529.06
7.86935e-05,3540.91
7.97764e-05,3551.93
8.08593e-05,3562.12
8.19423e-05,3571.51
8.30252e-05,3580.09
8.41081e-05,3587.89
8.5191e-05,3594.92
8.62739e-05,3601.18
8.73568e-05,3606.69
8.84397e-05,3611.47
8.95226e-05,3615.53
9.06055e-05,3618.87
9.16884e-05,3621.53
9.27713e-05,3623.5
9.38542e-05,3624.8
9.49371e-05,3625.45
9.60201e-05,3625.47
9.7103e-05,3624.87
9.81859e-05,3623.66
9.92688e-05,3621.86
0.000100352,3619.49
0.000101435,3616.55
0.000102517,3613.08
0.0001036,3609.08
0.000104683,3604.57
0.000105766,3599.56
0.000106849,3594.08
0.000107932,3588.14
0.000109015,3581.76
0.000110098,3574.94
0.000111181,3567.71
0.000112264,3560.09
0.000113347,3552.09
0.000114429,3543.72
0.000115512,3535
0.000116595,3525.96
0.000117678,3516.59
0.000118761,3506.92
0.000119844,3496.96
0.000120927,3486.72
0.00012201,3476.22
0.000123093,3465.48
0.000124176,3454.5
0.000125259,3443.3
0.000126341,3431.89
0.000127424,3420.28
0.000128507,3408.49
0.00012959,3396.52
0.000130673,3384.38
0.000131756,3372.09
0.000132839,3359.65
0.000133922,3347.08
0.000135005,3334.38
0.000136088,3321.56
0.000137171,3308.63
0.000138253,3295.6
0.000139336,3282.47
0.000140419,3269.26
0.000141502,3255.96
0.000142585,3242.59
0.000143668,3229.15
0.000144751,3215.66
0.000145834,3202.1
0.000146917,3188.5
0.000148,3174.86
0.000149083,3161.18
0.000150165,3147.48
0.000151248,3133.75
0.000152331,3120
0.000153414,3106.24
0.000154497,3092.48
0.00015558,3078.73
0.000156663,3064.98
0.000157746,3051.25
0.000158829,3037.54
0.000159912,3023.85
0.000160995,3010.21
0.000162077,2996.61
0.00016316,2983.05
0.000164243,2969.55
0.000165326,2956.12
0.000166409,2942.75
0.000167492,2929.46
0.000168575,2916.25
0.000169658,2903.12
0.000170741,2890.09
0.000171824,2877.16
0.000172907,2864.33
0.000173989,2851.61
0.000175072,2839
0.000176155,2826.51
0.000177238,2814.14
0.000178321,2801.89
0.000179404,2789.76
0.000180487,2777.76
0.00018157,2765.89
0.000182653,2754.15
0.000183736,2742.53
0.000184818,2731.05
0.000185901,2719.68
0.000186984,2708.45
0.000188067,2697.33
0.00018915,2686.33
0.000190233,2675.44
0.000191316,2664.66
0.000192399,2653.99
0.000193482,2643.41
0.000194565,2632.92
0.000195648,2622.52
0.00019673,2612.2
0.000197813,2601.94
0.000198896,2591.75
0.000199979,2581.6
0.000201062,2571.5
0.000202145,2561.44
0.000203228,2551.39
0.000204311,2541.37
0.000205394,2531.35
0.000206477,2521.32
0.00020756,2511.29
0.000208642,2501.23
0.000209725,2491.14
0.000210808,2481.01
0.000211891,2470.83
0.000212974,2460.59
0.000214057,2450.28
0.00021514,2439.91
0.000216223,2429.45
0.000217306,2418.9
0.000218389,2408.25
0.000219472,2397.51
0.000220554,2386.66
0.000221637,2375.7
0.00022272,2364.62
0.000223803,2353.43
0.000224886,2342.11
0.000225969,2330.67
0.000227052,2319.1
0.000228135,2307.41
0.000229218,2295.58
0.000230301,2283.63
0.000231384,2271.55
0.000232466,2259.35
0.000233549,2247.02
0.000234632,2234.57
0.000235715,2222
0.000236798,2209.32
0.000237881,2196.52
0.000238964,2183.62
0.000240047,2170.61
0.00024113,2157.51
0.000242213,2144.31
0.000243296,2131.03
0.000244378,2117.67
0.000245461,2104.24
0.000246544,2090.75
0.000247627,2077.19
0.00024871,2063.59
0.000249793,2049.94
0.000250876,2036.26
0.000251959,2022.55
0.000253042,2008.82
0.000254125,1995.08
0.000255207,1981.34
0.00025629,1967.6
0.000257373,1953.88
0.000258456,1940.18
0.000259539,1926.5
0.000260622,1912.86
0.000261705,1899.27
0.000262788,1885.72
0.000263871,1872.23
0.000264954,1858.81
0.000266037,1845.45
0.000267119,1832.17
0.000268202,1818.98
0.000269285,1805.87
0.000270368,1792.85
0.000271451,1779.92
0.000272534,1767.1
0.000273617,1754.38
0.0002747,1741.76
0.000275783,1729.25
0.000276866,1716.84
0.000277949,1704.55
0.000279031,1692.37
0.000280114,1680.3
0.000281197,1668.34
0.00028228,1656.49
0.000283363,1644.74
0.000284446,1633.1
0.000285529,1621.57
0.000286612,1610.13
0.000287695,1598.79
0.000288778,1587.55
0.000289861,1576.39
0.000290943,1565.32
0.000292026,1554.32
0.000293109,1543.41
0.000294192,1532.55
0.000295275,1521.77
0.000296358,1511.04
0.000297441,1500.35
0.000298524,1489.72
0.000299607,1479.12
0.00030069,1468.56
0.000301773,1458.02
0.000302855,1447.5
0.000303938,1436.99
0.000305021,1426.49
0.000306104,1415.99
0.000307187,1405.49
0.00030827,1394.98
0.000309353,1384.45
0.000310436,1373.9
0.000311519,1363.33
0.000312602,1352.73
0.000313685,1342.09
0.000314767,1331.42
0.00031585,1320.71
0.000316933,1309.95
0.000318016,1299.16
0.000319099,1288.31
0.000320182,1277.42
0.000321265,1266.48
0.000322348,1255.49
0.000323431,1244.45
0.000324514,1233.37
0.000325596,1222.23
0.000326679,1211.06
0.000327762,1199.84
0.000328845,1188.58
0.000329928,1177.29
0.000331011,1165.97
0.000332094,1154.61
0.000333177,1143.24
0.00033426,1131.85
0.000335343,1120.44
0.000336426,1109.03
0.000337508,1097.62
0.000338591,1086.21
0.000339674,1074.82
0.000340757,1063.45
0.00034184,1052.11
0.000342923,1040.8
0.000344006,1029.54
0.000345089,1018.32
0.000346172,1007.17
0.000347255,996.079
0.000348338,985.063
0.00034942,974.129
0.000350503,963.284
0.000351586,952.535
0.000352669,941.888
0.000353752,931.352
0.000354835,920.931
0.000355918,910.633
0.000357001,900.463
0.000358084,890.426
0.000359167,880.528
0.00036025,870.772
0.000361332,861.164
0.000362415,851.705
0.000363498,842.401
0.000364581,833.252
0.000365664,824.262
0.000366747,815.432
0.00036783,806.763
0.000368913,798.255
0.000369996,789.91
0.000371079,781.726
0.000372162,773.703
0.000373244,765.84
0.000374327,758.135
0.00037541,750.587
0.000376493,743.193
0.000377576,735.952
0.000378659,728.86
0.000379742,721.914
0.000380825,715.111
0.000381908,708.449
0.000382991,701.922
0.000384074,695.529
0.000385156,689.264
0.000386239,683.125
0.000387322,677.108
0.000388405,671.208
0.000389488,665.422
0.000390571,659.747
0.000391654,654.177
0.000392737,648.711
0.00039382,643.343
0.000394903,638.071
0.000395985,632.89
0.000397068,627.799
0.000398151,622.792
0.000399234,617.867
0.000400317,613.021
0.0004014,608.251
0.000402483,603.553
0.000403566,598.925
0.000404649,594.364
0.000405732,589.867
0.000406815,585.431
0.000407897,581.054
0.00040898,576.733
0.000410063,572.465
0.000411146,568.249
0.000412229,564.081
0.000413312,559.959
0.000414395,555.882
0.000415478,551.846
0.000416561,547.85
0.000417644,543.892
0.000418727,539.969
0.000419809,536.079
0.000420892,532.222
0.000421975,528.394
0.000423058,524.594
0.000424141,520.821
0.000425224,517.073
0.000426307,513.348
0.00042739,509.647
0.000428473,505.967
0.000429556,502.307
0.000430639,498.667
0.000431721,495.047
0.000432804,491.445
0.000433887,487.861
0.00043497,484.296
0.000436053,480.748
0.000437136,477.219
0.000438219,473.708
0.000439302,470.216
0.000440385,466.742
0.000441468,463.289
0.000442551,459.857
0.000443633,456.446
0.000444716,453.057
0.000445799,449.692
0.000446882,446.351
0.000447965,443.037
0.000449048,439.749
0.000450131,436.49
0.000451214,433.261
0.000452297,430.064
0.00045338,426.898
0.000454463,423.768
0.000455545,420.673
0.000456628,417.615
0.000457711,414.596
0.000458794,411.617
0.000459877,408.68
0.00046096,405.786
0.000462043,402.938
0.000463126,400.135
0.000464209,397.381
0.000465292,394.677
0.000466374,392.023
0.000467457,389.422
0.00046854,386.876
0.000469623,384.385
0.000470706,381.952
0.000471789,379.577
0.000472872,377.262
0.000473955,375.01
0.000475038,372.82
0.000476121,370.696
0.000477204,368.637
0.000478286,366.645
0.000479369,364.723
0.000480452,362.869
0.000481535,361.087
0.000482618,359.376
0.000483701,357.737
0.000484784,356.171
0.000485867,354.678
0.00048695,353.259
0.000488033,351.912
0.000489116,350.639
0.000490198,349.438
0.000491281,348.308
0.000492364,347.249
0.000493447,346.258
0.00049453,345.333
0.000495613,344.473
0.000496696,343.675
0.000497779,342.936
0.000498862,342.252
0.000499945,341.62
0.000501028,341.036
0.00050211,340.495
0.000503193,339.992
0.000504276,339.523
0.000505359,339.082
0.000506442,338.664
0.000507525,338.262
0.000508608,337.872
0.000509691,337.486
0.000510774,337.099
0.000511857,336.703
0.00051294,336.294
0.000514022,335.865
0.000515105,335.409
0.000516188,334.921
0.000517271,334.395
0.000518354,333.825
0.000519437,333.206
0.00052052,332.533
0.000521603,331.802
0.000522686,331.009
0.000523769,330.15
0.000524852,329.223
0.000525934,328.224
0.000527017,327.151
0.0005281,326.004
0.000529183,324.781
0.000530266,323.483
0.000531349,322.11
0.000532432,320.663
0.000533515,319.143
0.000534598,317.553
0.000535681,315.895
0.000536764,314.173
0.000537846,312.391
0.000538929,310.552
0.000540012,308.662
0.000541095,306.724
0.000542178,304.745
0.000543261,302.73
0.000544344,300.684
0.000545427,298.613
0.00054651,296.523
0.000547593,294.419
0.000548675,292.307
0.000549758,290.194
0.000550841,288.082
0.000551924,285.979
0.000553007,283.889
0.00055409,281.816
0.000555173,279.764
0.000556256,277.736
0.000557339,275.736
0.000558422,273.767
0.000559505,271.829
0.000560587,269.925
0.00056167,268.056
0.000562753,266.222
0.000563836,264.422
0.000564919,262.656
0.000566002,260.922
0.000567085,259.219
0.000568168,257.543
0.000569251,255.893
0.000570334,254.265
0.000571417,252.654
0.000572499,251.058
0.000573582,249.47
0.000574665,247.888
0.000575748,246.305
0.000576831,244.717
0.000577914,243.119
0.000578997,241.505
0.00058008,239.87
0.000581163,238.209
0.000582246,236.516
0.000583329,234.788
0.000584411,233.019
0.000585494,231.205
0.000586577,229.342
0.00058766,227.426
0.000588743,225.454
0.000589826,223.423
0.000590909,221.331
0.000591992,219.174
0.000593075,216.953
0.000594158,214.666
0.000595241,212.312
0.000596323,209.892
0.000597406,207.406
0.000598489,204.855
0.000599572,202.241
0.000600655,199.566
0.000601738,196.833
0.000602821,194.044
0.000603904,191.203
0.000604987,188.314
0.00060607,185.381
0.000607153,182.409
0.000608235,179.402
0.000609318,176.365
0.000610401,173.304
0.000611484,170.224
0.000612567,167.13
0.00061365,164.029
0.000614733,160.926
0.000615816,157.827
0.000616899,154.737
0.000617982,151.661
0.000619064,148.606
0.000620147,145.577
0.00062123,142.578
0.000622313,139.615
0.000623396,136.691
0.000624479,133.813
0.000625562,130.982
0.000626645,128.205
0.000627728,125.482
0.000628811,122.819
0.000629894,120.217
0.000630976,117.679
0.000632059,115.207
0.000633142,112.802
0.000634225,110.466
0.000635308,108.2
0.000636391,106.004
0.000637474,103.879
0.000638557,101.825
0.00063964,99.8411
0.000640723,97.9271
0.000641806,96.0822
0.000642888,94.3053
0.000643971,92.5954
0.000645054,90.951
0.000646137,89.3707
0.00064722,87.8528
0.000648303,86.3958
0.000649386,84.9978
0.000650469,83.6571
0.000651552,82.3722
0.000652635,81.1411
0.000653718,79.9624
0.0006548,78.8346
0.000655883,77.7562
0.000656966,76.7259
0.000658049,75.7428
0.000659132,74.8058
0.000660215,73.9143
0.000661298,73.0678
0.000662381,72.266
0.000663464,71.5088
0.000664547,70.7965
0.00066563,70.1295
0.000666712,69.5085
0.000667795,68.9344
0.000668878,68.4083
0.000669961,67.9318
0.000671044,67.5063
0.000672127,67.1336
0.00067321,66.8159
0.000674293,66.5552
0.000675376,66.3538
0.000676459,66.2142
0.000677542,66.1389
0.000678624,66.1303
0.000679707,66.1912
0.00068079,66.3241
0.000681873,66.5315
0.000682956,66.8161
0.000684039,67.18
0.000685122,67.6257
0.000686205,68.155
0.000687288,68.77
0.000688371,69.4721
0.000689453,70.2627
0.000690536,71.1428
0.000691619,72.113
0.000692702,73.1736
0.000693785,74.3244
0.000694868,75.5648
0.000695951,76.8939
0.000697034,78.3101
0.000698117,79.8115
0.0006992,81.3956
0.000700283,83.0594
0.000701365,84.7994
0.000702448,86.6116
0.000703531,88.4915
0.000704614,90.4342
0.000705697,92.4341
0.00070678,94.4855
0.000707863,96.5818
0.000708946,98.7165
0.000710029,100.882
0.000711112,103.072
0.000712195,105.277
0.000713277,107.49
0.00071436,109.703
0.000715443,111.908
0.000716526,114.095
0.000717609,116.256
0.000718692,118.383
0.000719775,120.467
0.000720858,122.5
0.000721941,124.473
0.000723024,126.378
0.000724107,128.208
0.000725189,129.955
0.000726272,131.613
0.000727355,133.173
0.000728438,134.631
0.000729521,135.979
0.000730604,137.214
0.000731687,138.33
0.00073277,139.323
0.000733853,140.19
0.000734936,140.928
0.000736019,141.535
0.000737101,142.008
0.000738184,142.347
0.000739267,142.551
0.00074035,142.622
0.000741433,142.559
0.000742516,142.364
0.000743599,142.038
0.000744682,141.586
0.000745765,141.009
0.000746848,140.311
0.000747931,139.495
0.000749013,138.567
0.000750096,137.531
0.000751179,136.391
0.000752262,135.153
0.000753345,133.822
0.000754428,132.404
0.000755511,130.903
0.000756594,129.327
0.000757677,127.68
0.00075876,125.969
0.000759842,124.198
0.000760925,122.373
0.000762008,120.501
0.000763091,118.585
0.000764174,116.631
0.000765257,114.644
0.00076634,112.629
0.000767423,110.589
0.000768506,108.529
0.000769589,106.453
0.000770672,104.365
0.000771754,102.267
0.000772837,100.163
0.00077392,98.0547
0.000775003,95.9457
0.000776086,93.8381
0.000777169,91.7337
0.000778252,89.6344
0.000779335,87.5418
0.000780418,85.4573
0.000781501,83.3822
0.000782584,81.3177
0.000783666,79.2647
0.000784749,77.224
0.000785832,75.1965
0.000786915,73.1829
0.000787998,71.1839
0.000789081,69.2
0.000790164,67.2319
0.000791247,65.2802
0.00079233,63.3455
0.000793413,61.4283
0.000794496,59.5294
0.000795578,57.6494
0.000796661,55.7889
0.000797744,53.9488
0.000798827,52.1299
0.00079991,50.3329
0.000800993,48.5587
0.000802076,46.8083
0.000803159,45.0826
0.000804242,43.3826
0.000805325,41.7092
0.000806408,40.0635
0.00080749,38.4466
0.000808573,36.8594
0.000809656,35.303
0.000810739,33.7784
0.000811822,32.2865
0.000812905,30.8283
0.000813988,29.4048
0.000815071,28.0166
0.000816154,26.6647
0.000817237,25.3497
0.00081832,24.0723
0.000819402,22.8331
0.000820485,21.6325
0.000821568,20.4709
0.000822651,19.3486
0.000823734,18.2658
0.000824817,17.2227
0.0008259,16.2191
0.000826983,15.2551
0.000828066,14.3305
0.000829149,13.4449
0.000830231,12.5979
0.000831314,11.7893
0.000832397,11.0182
0.00083348,10.2843
0.000834563,9.58662
0.000835646,8.92456
0.000836729,8.29724
0.000837812,7.70376
0.000838895,7.14317
0.000839978,6.61448
0.000841061,6.11666
0.000842143,5.64865
0.000843226,5.20937
0.000844309,4.79769
0.000845392,4.41249
0.000846475,4.05265
0.000847558,3.71703
0.000848641,3.40449
0.000849724,3.11391
0.000850807,2.84417
0.00085189,2.59418
0.000852973,2.36287
0.000854055,2.14917
0.000855138,1.95206
0.000856221,1.77053
0.000857304,1.60363
0.000858387,1.45042
0.00085947,1.30999
0.000860553,1.18148
0.000861636,1.06408
0.000862719,0.956981
0.000863802,0.859442
0.000864885,0.770747
0.000865967,0.690224
0.00086705,0.617233
0.000868133,0.551174
0.000869216,0.491483
0.000870299,0.437632
0.000871382,0.389123
0.000872465,0.345497
0.000873548,0.306324
0.000874631,0.271203
0.000875714,0.239764
0.000876797,0.211667
0.000877879,0.186594
0.000878962,0.164255
0.000880045,0.144383
0.000881128,0.126732
0.000882211,0.11108
0.000883294,0.0972208
0.000884377,0.0849685
0.00088546,0.0741533
0.000886543,0.0646217
0.000887626,0.0562342
0.000888709,0.0488648
0.000889791,0.0424001
0.000890874,0.0367375
0.000891957,0.0317854
0.00089304,0.0274611
0.000894123,0.023691
0.000895206,0.0204089
0.000896289,0.0175562
0.000897372,0.0150804
0.000898455,0.0129351
0.000899538,0.0110789
0.000900621,0.00947546
0.000901703,0.00809233
0.000902786,0.00690114
0.000903869,0.00587678
0.000904952,0.00499724
0.000906035,0.0042432
0.000907118,0.00359773
0.000908201,0.00304605
0.000909284,0.00257523
0.000910367,0.00217404
0.00091145,0.00183269
0.000912532,0.00154271
0.000913615,0.00129674
0.000914698,0.0010884
0.000915781,0.000912221
0.000916864,0.000763451
0.000917947,0.000638021
0.00091903,0.000532426
0.000920113,0.000443665
0.000921196,0.000369167
0.000922279,0.000306733
0.000923362,0.00025449
0.000924444,0.00021084
0.000925527,0.000174424
0.00092661,0.000144089
0.000927693,0.000118857
