x,p_0
-6.30241,2.66503e-07
-6.23761,3.36611e-07
-6.1728,4.24245e-07
-6.108,5.33543e-07
-6.0432,6.69554e-07
-5.97839,8.38428e-07
-5.91359,1.04764e-06
-5.84879,1.30624e-06
-5.78398,1.62518e-06
-5.71918,2.01764e-06
-5.65438,2.49951e-06
-5.58957,3.08983e-06
-5.52477,3.81138e-06
-5.45997,4.69136e-06
-5.39516,5.76215e-06
-5.33036,7.06222e-06
-5.26556,8.63713e-06
-5.20075,1.05407e-05
-5.13595,1.28363e-05
-5.07114,1.55986e-05
-5.00634,1.89149e-05
-4.94154,2.28875e-05
-4.87673,2.76355e-05
-4.81193,3.32975e-05
-4.74713,4.00344e-05
-4.68232,4.80322e-05
-4.61752,5.75057e-05
-4.55272,6.87018e-05
-4.48791,8.1904e-05
-4.42311,9.7437e-05
-4.35831,0.000115671
-4.2935,0.000137028
-4.2287,0.000161985
-4.16389,0.000191086
-4.09909,0.00022494
-4.03429,0.000264235
-3.96948,0.000309744
-3.90468,0.000362331
-3.83988,0.000422957
-3.77507,0.000492696
-3.71027,0.000572736
-3.64547,0.000664389
-3.58066,0.000769105
-3.51586,0.000888473
-3.45106,0.00102424
-3.38625,0.00117829
-3.32145,0.00135272
-3.25665,0.00154975
-3.19184,0.00177181
-3.12704,0.00202152
-3.06223,0.00230167
-2.99743,0.00261526
-2.93263,0.00296548
-2.86782,0.00335572
-2.80302,0.00378953
-2.73822,0.0042707
-2.67341,0.00480316
-2.60861,0.00539102
-2.54381,0.00603855
-2.479,0.00675016
-2.4142,0.00753038
-2.3494,0.00838384
-2.28459,0.00931525
-2.21979,0.0103294
-2.15499,0.0114309
-2.09018,0.0126247
-2.02538,0.0139153
-1.96057,0.0153074
-1.89577,0.0168053
-1.83097,0.0184134
-1.76616,0.0201355
-1.70136,0.0219754
-1.63656,0.0239363
-1.57175,0.0260213
-1.50695,0.0282327
-1.44215,0.0305726
-1.37734,0.0330423
-1.31254,0.0356426
-1.24774,0.0383735
-1.18293,0.0412346
-1.11813,0.0442244
-1.05333,0.0473408
-0.988522,0.0505809
-0.923718,0.0539408
-0.858915,0.0574158
-0.794111,0.0610005
-0.729307,0.0646884
-0.664504,0.0684722
-0.5997,0.0723438
-0.534897,0.0762941
-0.470093,0.0803134
-0.40529,0.0843911
-0.340486,0.0885159
-0.275683,0.0926757
-0.210879,0.0968582
-0.146076,0.10105
-0.0812721,0.105238
-0.0164686,0.109408
0.048335,0.113546
0.113138,0.117637
0.177942,0.121667
0.242746,0.125622
0.307549,0.129487
0.372353,0.133248
0.437156,0.136892
0.50196,0.140405
0.566763,0.143775
0.631567,0.146988
0.69637,0.150034
0.761174,0.152903
0.825977,0.155583
0.890781,0.158067
0.955584,0.160345
1.02039,0.162413
1.08519,0.164262
1.15,0.16589
1.2148,0.167291
1.2796,0.168464
1.34441,0.169407
1.40921,0.17012
1.47401,0.170604
1.53882,0.17086
1.60362,0.170891
1.66842,0.170701
1.73323,0.170296
1.79803,0.169679
1.86283,0.168859
1.92764,0.167841
1.99244,0.166634
2.05724,0.165247
2.12205,0.163688
2.18685,0.161966
2.25166,0.160091
2.31646,0.158073
2.38126,0.155923
2.44607,0.153651
2.51087,0.151267
2.57567,0.148781
2.64048,0.146205
2.70528,0.143548
2.77008,0.14082
2.83489,0.138032
2.89969,0.135194
2.96449,0.132314
3.0293,0.129401
3.0941,0.126465
3.1589,0.123514
