x,p_0
-8.30762,3.0988e-07
-8.22596,3.84871e-07
-8.14429,4.77052e-07
-8.06262,5.90125e-07
-7.98095,7.28538e-07
-7.89929,8.97612e-07
-7.81762,1.10371e-06
-7.73595,1.35441e-06
-7.65428,1.65873e-06
-7.57261,2.02736e-06
-7.49095,2.47296e-06
-7.40928,3.01047e-06
-7.32761,3.65747e-06
-7.24594,4.43465e-06
-7.16428,5.36624e-06
-7.08261,6.48055e-06
-7.00094,7.81063e-06
-6.91927,9.39491e-06
-6.8376,1.1278e-05
-6.75594,1.35115e-05
-6.67427,1.61551e-05
-6.5926,1.92775e-05
-6.51093,2.29575e-05
-6.42927,2.72857e-05
-6.3476,3.23652e-05
-6.26593,3.83141e-05
-6.18426,4.52662e-05
-6.1026,5.33736e-05
-6.02093,6.2808e-05
-5.93926,7.37635e-05
-5.85759,8.64582e-05
-5.77592,0.000101137
-5.69426,0.000118073
-5.61259,0.000137573
-5.53092,0.000159976
-5.44925,0.000185659
-5.36759,0.00021504
-5.28592,0.000248579
-5.20425,0.000286783
-5.12258,0.000330206
-5.04091,0.000379456
-4.95925,0.000435193
-4.87758,0.000498137
-4.79591,0.000569065
-4.71424,0.000648817
-4.63258,0.000738297
-4.55091,0.000838473
-4.46924,0.000950381
-4.38757,0.00107512
-4.30591,0.00121386
-4.22424,0.00136784
-4.14257,0.00153835
-4.0609,0.00172675
-3.97923,0.00193448
-3.89757,0.00216299
-3.8159,0.00241383
-3.73423,0.00268855
-3.65256,0.00298878
-3.5709,0.00331615
-3.48923,0.00367231
-3.40756,0.00405894
-3.32589,0.00447771
-3.24422,0.00493027
-3.16256,0.00541826
-3.08089,0.00594324
-2.99922,0.00650677
-2.91755,0.00711029
-2.83589,0.00775518
-2.75422,0.00844271
-2.67255,0.00917402
-2.59088,0.00995012
-2.50922,0.0107718
-2.42755,0.0116399
-2.34588,0.0125547
-2.26421,0.0135167
-2.18254,0.0145258
-2.10088,0.0155819
-2.01921,0.0166845
-1.93754,0.0178331
-1.85587,0.0190267
-1.77421,0.0202642
-1.69254,0.021544
-1.61087,0.0228645
-1.5292,0.0242237
-1.44754,0.0256192
-1.36587,0.0270488
-1.2842,0.0285095
-1.20253,0.0299984
-1.12086,0.0315123
-1.0392,0.0330479
-0.957529,0.0346015
-0.875861,0.0361694
-0.794193,0.0377479
-0.712526,0.0393329
-0.630858,0.0409205
-0.54919,0.0425065
-0.467522,0.044087
-0.385855,0.0456578
-0.304187,0.047215
-0.222519,0.0487546
-0.140851,0.0502729
-0.0591837,0.0517662
0.022484,0.053231
0.104152,0.0546639
0.185819,0.0560619
0.267487,0.0574222
0.349155,0.058742
0.430823,0.0600192
0.51249,0.0612516
0.594158,0.0624376
0.675826,0.0635755
0.757494,0.0646642
0.839161,0.0657029
0.920829,0.0666909
1.0025,0.0676279
1.08416,0.0685138
1.16583,0.0693489
1.2475,0.0701335
1.32917,0.0708683
1.41084,0.0715542
1.4925,0.072192
1.57417,0.0727829
1.65584,0.0733283
1.73751,0.0738295
1.81917,0.0742879
1.90084,0.074705
1.98251,0.0750823
2.06418,0.0754214
2.14584,0.0757238
2.22751,0.0759908
2.30918,0.076224
2.39085,0.0764248
2.47252,0.0765942
2.55418,0.0767337
2.63585,0.0768442
2.71752,0.0769268
2.79919,0.0769823
2.88085,0.0770116
2.96252,0.0770153
3.04419,0.076994
3.12586,0.0769482
3.20753,0.0768784
3.28919,0.0767848
3.37086,0.0766678
3.45253,0.0765276
3.5342,0.0763643
3.61586,0.076178
3.69753,0.075969
3.7792,0.0757373
3.86087,0.075483
3.94253,0.0752063
4.0242,0.0749073
4.10587,0.0745861
4.18754,0.0742431
4.26921,0.0738785
4.35087,0.0734926
4.43254,0.0730857
4.51421,0.0726584
4.59588,0.072211
4.67754,0.0717442
4.75921,0.0712585
4.84088,0.0707546
4.92255,0.0702332
5.00422,0.0696951
5.08588,0.0691411
5.16755,0.0685719
5.24922,0.0679885
5.33089,0.0673918
5.41255,0.0667826
5.49422,0.0661619
5.57589,0.0655306
5.65756,0.0648896
5.73922,0.0642399
5.82089,0.0635823
5.90256,0.0629176
5.98423,0.0622469
6.0659,0.0615708
6.14756,0.0608901
6.22923,0.0602057
6.3109,0.0595182
6.39257,0.0588284
6.47423,0.0581369
6.5559,0.0574444
6.63757,0.0567513
6.71924,0.0560583
