x,p_0
-1486.6,8.92175e-11
-1482.77,1.742e-10
-1478.95,3.33029e-10
-1475.13,6.23375e-10
-1471.31,1.14249e-09
-1467.49,2.05016e-09
-1463.66,3.60212e-09
-1459.84,6.19676e-09
-1456.02,1.04377e-08
-1452.2,1.72139e-08
-1448.38,2.77964e-08
-1444.56,4.39472e-08
-1440.73,6.80314e-08
-1436.91,1.03115e-07
-1433.09,1.53027e-07
-1429.27,2.22357e-07
-1425.45,3.16349e-07
-1421.62,4.40673e-07
-1417.8,6.01037e-07
-1413.98,8.0264e-07
-1410.16,1.04948e-06
-1406.34,1.34358e-06
-1402.52,1.68417e-06
-1398.69,2.06701e-06
-1394.87,2.48391e-06
-1391.05,2.92255e-06
-1387.23,3.36684e-06
-1383.41,3.79767e-06
-1379.58,4.19418e-06
-1375.76,4.53535e-06
-1371.94,4.80186e-06
-1368.12,4.97786e-06
-1364.3,5.05255e-06
-1360.48,5.02126e-06
-1356.65,4.88595e-06
-1352.83,4.65501e-06
-1349.01,4.34236e-06
-1345.19,3.96612e-06
-1341.37,3.54683e-06
-1337.54,3.10563e-06
-1333.72,2.66252e-06
-1329.9,2.23497e-06
-1326.08,1.83689e-06
-1322.26,1.47819e-06
-1318.44,1.16469e-06
-1314.61,8.9852e-07
-1310.79,6.787e-07
-1306.97,5.01953e-07
-1303.15,3.63482e-07
-1299.33,2.57713e-07
-1295.5,1.78906e-07
-1291.68,1.21604e-07
-1287.86,8.09291e-08
-1284.04,5.27347e-08
-1280.22,3.36452e-08
-1276.4,2.10176e-08
-1272.57,1.28552e-08
-1268.75,7.69854e-09
-1264.93,4.51411e-09
-1261.11,2.59162e-09
-1257.29,1.45681e-09
-1253.46,8.01811e-10
-1249.64,4.3209e-10
-1245.82,2.27988e-10
-1242,1.17784e-10
-1238.18,5.95801e-11
-1234.36,2.95119e-11
-1230.53,1.43208e-11
-1226.71,6.82352e-12
-1222.89,3.2303e-12
-1219.07,1.60817e-12
-1215.25,1.03646e-12
-1211.42,1.17863e-12
-1207.6,2.11914e-12
-1203.78,4.40479e-12
-1199.96,9.30615e-12
-1196.14,1.93943e-11
-1192.32,3.96314e-11
-1188.49,7.93154e-11
-1184.67,1.55429e-10
-1180.85,2.98227e-10
-1177.03,5.60269e-10
-1173.21,1.03058e-09
-1169.38,1.8561e-09
-1165.56,3.27306e-09
-1161.74,5.65122e-09
-1157.92,9.55354e-09
-1154.1,1.58133e-08
-1150.27,2.56279e-08
-1146.45,4.06667e-08
-1142.63,6.31829e-08
-1138.81,9.61157e-08
-1134.99,1.43161e-07
-1131.17,2.08779e-07
-1127.34,2.98116e-07
-1123.52,4.16791e-07
-1119.7,5.70539e-07
-1115.88,7.64694e-07
-1112.06,1.00351e-06
-1108.23,1.28942e-06
-1104.41,1.62218e-06
-1100.59,1.9982e-06
-1096.77,2.40998e-06
-1092.95,2.84592e-06
-1089.13,3.29053e-06
-1085.3,3.72514e-06
-1081.48,4.1291e-06
-1077.66,4.48128e-06
-1073.84,4.76193e-06
-1070.02,4.95448e-06
-1066.19,5.04718e-06
-1062.37,5.03423e-06
-1058.55,4.91646e-06
-1054.73,4.70117e-06
-1050.91,4.40143e-06
-1047.09,4.03474e-06
-1043.26,3.62137e-06
-1039.44,3.18247e-06
-1035.62,2.73836e-06
-1031.8,2.30702e-06
-1027.98,1.90303e-06
-1024.15,1.537e-06
-1020.33,1.21546e-06
-1016.51,9.41103e-07
-1012.69,7.13461e-07
-1008.87,5.29587e-07
-1005.05,3.84892e-07
-1001.22,2.73889e-07
-997.402,1.9083e-07
-993.58,1.30182e-07
-989.758,8.69543e-08
-985.936,5.68677e-08
-982.115,3.64146e-08
-978.293,2.28309e-08
-974.471,1.40157e-08
-970.649,8.42528e-09
-966.827,4.96068e-09
-963.006,2.86356e-09
-959.184,1.62643e-09
-955.362,9.20826e-10
-951.54,5.43207e-10
-947.718,3.76862e-10
-943.896,3.6788e-10
-940.075,5.13292e-10
-936.253,8.60416e-10
-932.431,1.5173e-09
-928.609,2.67519e-09
-924.787,4.64481e-09
-920.965,7.9084e-09
-917.144,1.31894e-08
-913.322,2.15399e-08
-909.5,3.44437e-08
-905.678,5.3928e-08
-901.856,8.26713e-08
-898.035,1.24088e-07
-894.213,1.82364e-07
-890.391,2.62411e-07
-886.569,3.69709e-07
-882.747,5.10004e-07
-878.925,6.88844e-07
-875.104,9.10966e-07
-871.282,1.17956e-06
-867.46,1.49544e-06
-863.638,1.85633e-06
-859.816,2.25618e-06
-855.994,2.6849e-06
-852.173,3.12836e-06
-848.351,3.56894e-06
-844.529,3.98655e-06
-840.707,4.36003e-06
-836.885,4.66891e-06
-833.063,4.89527e-06
-829.242,5.02542e-06
-825.42,5.05129e-06
-821.598,4.97126e-06
-817.776,4.79033e-06
-813.954,4.51959e-06
-810.133,4.1751e-06
-806.311,3.77633e-06
-802.489,3.34431e-06
-798.667,2.89986e-06
-794.845,2.46198e-06
-791.023,2.04656e-06
-787.202,1.66571e-06
-783.38,1.32742e-06
-779.558,1.03574e-06
-775.736,7.91282e-07
-771.914,5.91897e-07
-768.092,4.3351e-07
-764.271,3.10884e-07
-760.449,2.18307e-07
-756.627,1.50131e-07
-752.805,1.01157e-07
-748.983,6.68648e-08
-745.162,4.35172e-08
-741.34,2.81755e-08
-737.518,1.86556e-08
-733.696,1.34607e-08
-729.874,1.17135e-08
-726.052,1.31072e-08
-722.231,1.78877e-08
-718.409,2.6868e-08
-714.587,4.14753e-08
-710.765,6.38181e-08
-706.943,9.67567e-08
-703.121,1.43954e-07
-699.3,2.09874e-07
-695.478,2.99699e-07
-691.656,4.19124e-07
-687.834,5.74014e-07
-684.012,7.69911e-07
-680.19,1.01141e-06
-676.369,1.30143e-06
-672.547,1.64051e-06
-668.725,2.02614e-06
-664.903,2.45237e-06
-661.081,2.90974e-06
-657.26,3.38555e-06
-653.438,3.8647e-06
-649.616,4.33087e-06
-645.794,4.76803e-06
-641.972,5.16208e-06
-638.15,5.50229e-06
-634.329,5.78252e-06
-630.507,6.00172e-06
-626.685,6.16384e-06
-622.863,6.27695e-06
-619.041,6.35186e-06
-615.219,6.40026e-06
-611.398,6.43295e-06
-607.576,6.45822e-06
-603.754,6.48086e-06
-599.932,6.50187e-06
-596.11,6.51898e-06
-592.289,6.52782e-06
-588.467,6.52355e-06
-584.645,6.50252e-06
-580.823,6.46379e-06
-577.001,6.41e-06
-573.179,6.34759e-06
-569.358,6.2862e-06
-565.536,6.23743e-06
-561.714,6.21317e-06
-557.892,6.2239e-06
-554.07,6.27708e-06
-550.248,6.37627e-06
-546.427,6.52074e-06
-542.605,6.70597e-06
-538.783,6.92472e-06
-534.961,7.16854e-06
-531.139,7.42943e-06
-527.318,7.70143e-06
-523.496,7.98181e-06
-519.674,8.27178e-06
-515.852,8.57659e-06
-512.03,8.90516e-06
