x,p_x,mode_x,mode_p_x,mean_x,mean_p_x
0.000155019,1.47546e-05,0.00313002,490.916,0.00317201,490.557
0.000161529,1.78414e-05
0.000168039,2.15384e-05
0.000174549,2.59587e-05
0.000181059,3.12349e-05
0.000187569,3.75215e-05
0.000194078,4.49995e-05
0.000200588,5.38791e-05
0.000207098,6.44051e-05
0.000213608,7.68612e-05
0.000220118,9.1576e-05
0.000226628,0.000108929
0.000233137,0.000129358
0.000239647,0.000153367
0.000246157,0.000181535
0.000252667,0.000214525
0.000259177,0.000253096
0.000265687,0.000298115
0.000272197,0.000350569
0.000278706,0.00041158
0.000285216,0.000482422
0.000291726,0.000564538
0.000298236,0.000659558
0.000304746,0.000769319
0.000311256,0.000895893
0.000317765,0.0010416
0.000324275,0.00120905
0.000330785,0.00140114
0.000337295,0.00162114
0.000343805,0.00187265
0.000350315,0.0021597
0.000356825,0.00248676
0.000363334,0.00285874
0.000369844,0.00328111
0.000376354,0.00375986
0.000382864,0.00430158
0.000389374,0.00491351
0.000395884,0.00560357
0.000402393,0.00638041
0.000408903,0.00725343
0.000415413,0.0082329
0.000421923,0.0093299
0.000428433,0.0105565
0.000434943,0.0119256
0.000441452,0.0134512
0.000447962,0.0151483
0.000454472,0.0170331
0.000460982,0.0191227
0.000467492,0.0214356
0.000474002,0.0239913
0.000480512,0.0268105
0.000487021,0.0299154
0.000493531,0.0333293
0.000500041,0.0370765
0.000506551,0.041183
0.000513061,0.0456759
0.000519571,0.0505834
0.00052608,0.0559353
0.00053259,0.0617623
0.0005391,0.0680965
0.00054561,0.074971
0.00055212,0.0824202
0.00055863,0.0904795
0.00056514,0.0991853
0.000571649,0.108575
0.000578159,0.118687
0.000584669,0.129559
0.000591179,0.141233
0.000597689,0.153748
0.000604199,0.167145
0.000610708,0.181466
0.000617218,0.196753
0.000623728,0.213047
0.000630238,0.230391
0.000636748,0.248827
0.000643258,0.268398
0.000649767,0.289146
0.000656277,0.311114
0.000662787,0.334343
0.000669297,0.358875
0.000675807,0.384752
0.000682317,0.412015
0.000688827,0.440706
0.000695336,0.470863
0.000701846,0.502529
0.000708356,0.535741
0.000714866,0.570541
0.000721376,0.606967
0.000727886,0.645057
0.000734395,0.68485
0.000740905,0.726386
0.000747415,0.769701
0.000753925,0.814834
0.000760435,0.861824
0.000766945,0.910709
0.000773455,0.961527
0.000779964,1.01432
0.000786474,1.06912
0.000792984,1.12597
0.000799494,1.18491
0.000806004,1.24599
0.000812514,1.30923
0.000819023,1.3747
0.000825533,1.44241
0.000832043,1.51243
0.000838553,1.58479
0.000845063,1.65955
0.000851573,1.73673
0.000858082,1.8164
0.000864592,1.89859
0.000871102,1.98336
0.000877612,2.07075
0.000884122,2.16082
0.000890632,2.25361
0.000897142,2.34917
0.000903651,2.44755
0.000910161,2.54881
0.000916671,2.653
0.000923181,2.76017
0.000929691,2.87038
0.000936201,2.98367
0.00094271,3.10011
0.00094922,3.21975
0.00095573,3.34266
0.00096224,3.46888
0.00096875,3.59848
0.00097526,3.73152
0.00098177,3.86808
0.000988279,4.0082
0.000994789,4.15198
0.0010013,4.29948
0.00100781,4.45077
0.00101432,4.60594
0.00102083,4.76508
0.00102734,4.92828
0.00103385,5.09563
0.00104036,5.26724
0.00104687,5.44321
0.00105338,5.62366
0.00105989,5.80872
0.0010664,5.99852
0.00107291,6.19318
0.00107942,6.39287
0.00108593,6.59774
0.00109244,6.80795
0.00109895,7.02367
0.00110546,7.24509
0.00111197,7.4724
0.00111848,7.7058
0.00112499,7.94549
0.0011315,8.19169
0.00113801,8.44462
0.00114452,8.70453
0.00115103,8.97163
0.00115754,9.24618
0.00116405,9.52843
0.00117055,9.81862
0.00117706,10.117
0.00118357,10.4239
0.00119008,10.7394
0.00119659,11.064
0.0012031,11.3977
0.00120961,11.741
0.00121612,12.0939
0.00122263,12.4568
0.00122914,12.8299
0.00123565,13.2135
0.00124216,13.6076
0.00124867,14.0126
0.00125518,14.4285
0.00126169,14.8557
0.0012682,15.2941
0.00127471,15.744
0.00128122,16.2055
0.00128773,16.6786
0.00129424,17.1635
0.00130075,17.6602
0.00130726,18.1686
0.00131377,18.6889
