x,p_0
-1498.88,7.42991e-11
-1491.32,2.21336e-10
-1483.75,6.22617e-10
-1476.19,1.65384e-09
-1468.63,4.14825e-09
-1461.06,9.82514e-09
-1453.5,2.19742e-08
-1445.93,4.64077e-08
-1438.37,9.25481e-08
-1430.81,1.7428e-07
-1423.24,3.09904e-07
-1415.68,5.20366e-07
-1408.11,8.25071e-07
-1400.55,1.23531e-06
-1392.99,1.74647e-06
-1385.42,2.33157e-06
-1377.86,2.93925e-06
-1370.29,3.49886e-06
-1362.73,3.93294e-06
-1355.17,4.17454e-06
-1347.6,4.18411e-06
-1340.04,3.96002e-06
-1332.48,3.53911e-06
-1324.91,2.9867e-06
-1317.35,2.38007e-06
-1309.78,1.79098e-06
-1302.22,1.2726e-06
-1294.66,8.53874e-07
-1287.09,5.41001e-07
-1279.53,3.23671e-07
-1271.96,1.82856e-07
-1264.4,9.75479e-08
-1256.84,4.91391e-08
-1249.27,2.33743e-08
-1241.71,1.0499e-08
-1234.14,4.4531e-09
-1226.58,1.78352e-09
-1219.02,6.74518e-10
-1211.45,2.40885e-10
-1203.89,8.12324e-11
-1196.32,2.58672e-11
-1188.76,7.77804e-12
-1181.2,2.20848e-12
-1173.63,5.9213e-13
-1166.07,1.49914e-13
-1158.51,3.584e-14
-1150.94,8.09088e-15
-1143.38,1.72475e-15
-1135.81,3.4718e-16
-1128.25,6.59913e-17
-1120.69,1.18446e-17
-1113.12,2.0075e-18
-1105.56,3.21285e-19
-1097.99,4.85544e-20
-1090.43,6.92907e-21
-1082.87,9.35034e-22
-1075.3,1.30662e-22
-1067.74,1.13422e-22
-1060.17,7.84667e-22
-1052.61,5.84002e-21
-1045.05,4.11261e-20
-1037.48,2.73484e-19
-1029.92,1.71731e-18
-1022.35,1.01828e-17
-1014.79,5.70145e-17
-1007.23,3.01444e-16
-999.663,1.50497e-15
-992.099,7.09497e-15
-984.535,3.15846e-14
-976.971,1.3277e-13
-969.407,5.27022e-13
-961.843,1.97541e-12
-954.279,6.99178e-12
-946.715,2.33678e-11
-939.151,7.3748e-11
-931.588,2.19778e-10
-924.024,6.18472e-10
-916.46,1.64345e-09
-908.896,4.12377e-09
-901.332,9.77088e-09
-893.768,2.18612e-08
-886.204,4.61866e-08
-878.64,9.21422e-08
-871.076,1.73581e-07
-863.512,3.0878e-07
-855.948,5.18675e-07
-848.384,8.22705e-07
-840.821,1.23224e-06
-833.257,1.74279e-06
-825.693,2.32754e-06
-818.129,2.93529e-06
-810.565,3.49547e-06
-803.001,3.93063e-06
-795.437,4.17368e-06
-787.873,4.18483e-06
-780.309,3.96222e-06
-772.745,3.54242e-06
-765.181,2.99063e-06
-757.617,2.38412e-06
-750.054,1.79474e-06
-742.49,1.27585e-06
-734.926,8.56653e-07
-727.362,5.43708e-07
-719.798,3.27331e-07
-712.234,1.89682e-07
-704.67,1.12055e-07
-697.106,8.00833e-08
-689.542,8.67434e-08
-681.978,1.33562e-07
-674.414,2.3037e-07
-666.85,3.93521e-07
-659.286,6.42162e-07
-651.723,9.9226e-07
-644.159,1.4489e-06
-636.595,1.99862e-06
-629.031,2.60468e-06
-621.467,3.20853e-06
-613.903,3.73913e-06
-606.339,4.12949e-06
-598.775,4.33618e-06
-591.211,4.35573e-06
-583.647,4.23168e-06
-576.083,4.04895e-06
-568.519,3.91573e-06
-560.956,3.93755e-06
-553.392,4.19e-06
-545.828,4.69735e-06
-538.264,5.42284e-06
-530.7,6.27375e-06
-523.136,7.12141e-06
-515.572,7.83278e-06
-508.008,8.30674e-06
-500.444,8.50666e-06
-492.88,8.48019e-06
-485.316,8.36032e-06
-477.752,8.34571e-06
-470.189,8.66382e-06
-462.625,9.52432e-06
-455.061,1.10729e-05
-447.497,1.33555e-05
-439.933,1.63002e-05
-432.369,1.97219e-05
-424.805,2.33479e-05
-417.241,2.68609e-05
-409.677,2.99508e-05
-402.113,3.23648e-05
-394.549,3.39458e-05
-386.985,3.46533e-05
-379.421,3.45619e-05
-371.858,3.38438e-05
-364.294,3.27429e-05
-356.73,3.15525e-05
-349.166,3.06033e-05
-341.602,3.02617e-05
-334.038,3.09294e-05
-326.474,3.30291e-05
-318.91,3.69693e-05
-311.346,4.30893e-05
-303.782,5.1602e-05
-296.218,6.25572e-05
-288.654,7.58468e-05
-281.091,9.12549e-05
-273.527,0.00010854
-265.963,0.000127522
-258.399,0.000148155
-250.835,0.000170558
-243.271,0.000195024
-235.707,0.00022201
-228.143,0.00025213
-220.579,0.000286151
-213.015,0.000325003
-205.451,0.000369776
-197.887,0.000421707
-190.324,0.000482141
-182.76,0.000552488
-175.196,0.000634146
-167.632,0.000728434
-160.068,0.000836501
-152.504,0.000959241
-144.94,0.00109722
-137.376,0.00125064
-129.812,0.00141935
-122.248,0.0016029
-114.684,0.00180063
-107.12,0.00201172
-99.5565,0.00223524
-91.9926,0.00246997
-84.4286,0.00271433
-76.8647,0.00296602
-69.3008,0.00322173
-61.7369,0.00347692
-54.173,0.00372569
-46.609,0.00396097
-39.0451,0.00417495
-31.4812,0.00435982
-23.9173,0.00450856
-16.3534,0.00461563
-8.78945,0.00467746
-1.22553,0.00469259
6.33839,0.00466153
13.9023,0.00458636
21.4662,0.00447027
29.0301,0.00431725
36.5941,0.00413175
44.158,0.00391866
51.7219,0.00368329
59.2858,0.00343133
66.8497,0.00316879
74.4137,0.00290179
81.9776,0.00263625
89.5415,0.00237751
97.1054,0.00213009
104.669,0.00189746
112.233,0.00168208
119.797,0.00148548
127.361,0.00130842
134.925,0.00115099
142.489,0.00101271
150.053,0.000892523
157.617,0.000788885
165.181,0.000699862
172.745,0.000623339
180.309,0.000557241
187.872,0.000499733
195.436,0.000449325
203,0.000404876
210.564,0.00036551
218.128,0.000330495
225.692,0.000299133
233.256,0.000270708
240.82,0.000244499
248.384,0.000219866
255.948,0.000196351
263.512,0.000173766
271.076,0.000152211
278.639,0.000132008
286.203,0.000113581
293.767,9.72946e-05
301.331,8.33438e-05
308.895,7.16994e-05
316.459,6.21361e-05
324.023,5.43127e-05
331.587,4.7866e-05
339.151,4.24837e-05
346.715,3.79364e-05
354.279,3.40718e-05
361.843,3.07868e-05
369.406,2.79974e-05
376.97,2.562e-05
384.534,2.35696e-05
392.098,2.17689e-05
399.662,2.01614e-05
407.226,1.87187e-05
414.79,1.74367e-05
422.354,1.63224e-05
429.918,1.53748e-05
437.482,1.45694e-05
445.046,1.3851e-05
452.61,1.314e-05
460.174,1.23499e-05
467.737,1.14096e-05
475.301,1.0284e-05
482.865,8.98488e-06
490.429,7.56836e-06
497.993,6.12074e-06
505.557,4.73699e-06
513.121,3.49951e-06
520.685,2.46307e-06
528.249,1.64913e-06
535.813,1.04913e-06
543.377,6.33566e-07
550.941,3.62916e-07
558.504,1.97062e-07
566.068,1.01381e-07
573.632,4.93947e-08
581.196,2.2783e-08
588.76,9.94521e-09
596.324,4.10743e-09
603.888,1.60468e-09
611.452,5.93004e-10
619.016,2.07709e-10
626.58,7.06363e-11
634.144,2.92201e-11
641.708,3.24454e-11
649.271,8.38173e-11
656.835,2.43676e-10
664.399,6.80796e-10
671.963,1.7989e-09
679.527,4.48912e-09
687.091,1.05784e-08
694.655,2.35387e-08
702.219,4.9459e-08
709.783,9.81319e-08
717.347,1.83855e-07
724.911,3.25269e-07
732.475,5.43389e-07
