x,p_0
-3.18416,5.7843e-09
-3.14469,6.95097e-09
-3.10521,8.34115e-09
-3.06574,9.99522e-09
-3.02626,1.19604e-08
-2.98679,1.42917e-08
-2.94731,1.70535e-08
-2.90784,2.03202e-08
-2.86837,2.41785e-08
-2.82889,2.8729e-08
-2.78942,3.40879e-08
-2.74994,4.03894e-08
-2.71047,4.77886e-08
-2.67099,5.6464e-08
-2.63152,6.66205e-08
-2.59205,7.84938e-08
-2.55257,9.23535e-08
-2.5131,1.08508e-07
-2.47362,1.2731e-07
-2.43415,1.49162e-07
-2.39467,1.74519e-07
-2.3552,2.03902e-07
-2.31572,2.37901e-07
-2.27625,2.77181e-07
-2.23678,3.22497e-07
-2.1973,3.747e-07
-2.15783,4.34748e-07
-2.11835,5.03719e-07
-2.07888,5.82822e-07
-2.0394,6.73415e-07
-1.99993,7.77012e-07
-1.96046,8.95308e-07
-1.92098,1.03019e-06
-1.88151,1.18376e-06
-1.84203,1.35835e-06
-1.80256,1.55655e-06
-1.76308,1.78122e-06
-1.72361,2.03553e-06
-1.68413,2.32297e-06
-1.64466,2.64738e-06
-1.60519,3.01298e-06
-1.56571,3.4244e-06
-1.52624,3.88672e-06
-1.48676,4.40548e-06
-1.44729,4.98672e-06
-1.40781,5.63704e-06
-1.36834,6.36359e-06
-1.32886,7.17413e-06
-1.28939,8.07708e-06
-1.24992,9.08152e-06
-1.21044,1.01973e-05
-1.17097,1.14349e-05
-1.13149,1.28057e-05
-1.09202,1.43219e-05
-1.05254,1.59965e-05
-1.01307,1.78434e-05
-0.973595,1.98776e-05
-0.934121,2.21147e-05
-0.894647,2.45717e-05
-0.855172,2.72664e-05
-0.815698,3.02175e-05
-0.776224,3.34451e-05
-0.736749,3.69701e-05
-0.697275,4.08146e-05
-0.6578,4.50018e-05
-0.618326,4.9556e-05
-0.578852,5.45027e-05
-0.539377,5.98683e-05
-0.499903,6.56807e-05
-0.460428,7.19684e-05
-0.420954,7.87613e-05
-0.38148,8.60904e-05
-0.342005,9.39875e-05
-0.302531,0.000102486
-0.263056,0.000111618
-0.223582,0.000121421
-0.184108,0.000131929
-0.144633,0.000143179
