x,p_0
-1005.79,9.49922e-11
-1002.91,1.62593e-10
-1000.04,2.74562e-10
-997.166,4.57406e-10
-994.292,7.51775e-10
-991.417,1.21898e-09
-988.543,1.94998e-09
-985.669,3.07742e-09
-982.795,4.79146e-09
-979.921,7.35991e-09
-977.047,1.11532e-08
-974.173,1.66745e-08
-971.299,2.45939e-08
-968.425,3.57872e-08
-965.55,5.13749e-08
-962.676,7.27609e-08
-959.802,1.01664e-07
-956.928,1.4014e-07
-954.054,1.90582e-07
-951.18,2.55696e-07
-948.306,3.38446e-07
-945.432,4.41956e-07
-942.558,5.69368e-07
-939.683,7.23652e-07
-936.809,9.07383e-07
-933.935,1.12247e-06
-931.061,1.36988e-06
-928.187,1.64936e-06
-925.313,1.95917e-06
-922.439,2.29589e-06
-919.565,2.65433e-06
-916.69,3.02749e-06
-913.816,3.4067e-06
-910.942,3.78189e-06
-908.068,4.14197e-06
-905.194,4.47538e-06
-902.32,4.77063e-06
-899.446,5.01702e-06
-896.572,5.20522e-06
-893.698,5.32791e-06
-890.823,5.38019e-06
-887.949,5.35997e-06
-885.075,5.26807e-06
-882.201,5.10815e-06
-879.327,4.88652e-06
-876.453,4.61169e-06
-873.579,4.29382e-06
-870.705,3.94413e-06
-867.831,3.57423e-06
-864.956,3.19549e-06
-862.082,2.81849e-06
-859.208,2.45256e-06
-856.334,2.10545e-06
-853.46,1.78318e-06
-850.586,1.48994e-06
-847.712,1.22819e-06
-844.838,9.98822e-07
-841.964,8.01371e-07
-839.089,6.34311e-07
-836.215,4.9533e-07
-833.341,3.81603e-07
-830.467,2.90036e-07
-827.593,2.17478e-07
-824.719,1.60881e-07
-821.845,1.17413e-07
-818.971,8.45383e-08
-816.096,6.00506e-08
-813.222,4.20837e-08
-810.348,2.90977e-08
-807.474,1.98514e-08
-804.6,1.33666e-08
-801.726,8.88883e-09
-798.852,5.84864e-09
-795.978,3.82617e-09
-793.104,2.52023e-09
-790.229,1.72304e-09
-787.355,1.3007e-09
-784.481,1.17961e-09
-781.607,1.33855e-09
-778.733,1.80653e-09
-775.859,2.66621e-09
-772.985,4.06315e-09
-770.111,6.22114e-09
-767.237,9.4638e-09
-764.362,1.42428e-08
-761.488,2.11725e-08
-758.614,3.10704e-08
-755.74,4.50029e-08
-752.866,6.43325e-08
-749.992,9.07663e-08
-747.118,1.26397e-07
-744.244,1.73734e-07
-741.369,2.3572e-07
-738.495,3.15716e-07
-735.621,4.1746e-07
-732.747,5.44984e-07
-729.873,7.02487e-07
-726.999,8.94171e-07
-724.125,1.12401e-06
-721.251,1.39553e-06
-718.377,1.7115e-06
-715.502,2.07367e-06
-712.628,2.48249e-06
-709.754,2.9369e-06
-706.88,3.43411e-06
-704.006,3.96955e-06
-701.132,4.53685e-06
-698.258,5.12794e-06
-695.384,5.73331e-06
-692.51,6.3423e-06
-689.635,6.94353e-06
-686.761,7.52539e-06
-683.887,8.07656e-06
-681.013,8.58651e-06
-678.139,9.04604e-06
-675.265,9.44765e-06
-672.391,9.78591e-06
-669.517,1.00577e-05
-666.643,1.02621e-05
-663.768,1.04007e-05
-660.894,1.0477e-05
-658.02,1.04964e-05
-655.146,1.04656e-05
-652.272,1.03922e-05
-649.398,1.02842e-05
-646.524,1.01496e-05
-643.65,9.99558e-06
-640.775,9.82868e-06
-637.901,9.65425e-06
-635.027,9.4764e-06
-632.153,9.29814e-06
-629.279,9.12143e-06
-626.405,8.94752e-06
-623.531,8.77718e-06
-620.657,8.61101e-06
-617.783,8.44971e-06
-614.908,8.29417e-06
-612.034,8.14553e-06
-609.16,8.00508e-06
-606.286,7.87403e-06
-603.412,7.75325e-06
-600.538,7.6429e-06
-597.664,7.54215e-06
-594.79,7.44897e-06
-591.916,7.35999e-06
-589.041,7.27062e-06
-586.167,7.17525e-06
-583.293,7.06766e-06
-580.419,6.9416e-06
-577.545,6.79133e-06
-574.671,6.61234e-06
-571.797,6.40187e-06
-568.923,6.15948e-06
-566.048,5.88738e-06
-563.174,5.59058e-06
-560.3,5.27696e-06
-557.426,4.95702e-06
-554.552,4.64361e-06
-551.678,4.35148e-06
-548.804,4.09675e-06
