x,p_x,mode_x,mode_p_x,mean_x,mean_p_x
-0.000156283,0.00015837,9.92789e-05,3325.42,0.000209949,2379.3
-0.000155042,0.000197133
-0.000153802,0.000244985
-0.000152561,0.000303958
-0.000151321,0.000376515
-0.00015008,0.000465635
-0.000148839,0.000574917
-0.000147599,0.000708696
-0.000146358,0.00087219
-0.000145118,0.00107167
-0.000143877,0.00131463
-0.000142636,0.00161009
-0.000141396,0.00196876
-0.000140155,0.00240344
-0.000138915,0.00292938
-0.000137674,0.00356466
-0.000136433,0.00433073
-0.000135193,0.00525298
-0.000133952,0.0063614
-0.000132712,0.00769136
-0.000131471,0.00928447
-0.00013023,0.0111896
-0.00012899,0.0134641
-0.000127749,0.0161751
-0.000126509,0.019401
-0.000125268,0.023233
-0.000124028,0.0277778
-0.000122787,0.0331587
-0.000121546,0.0395191
-0.000120306,0.0470248
-0.000119065,0.0558674
-0.000117825,0.0662678
-0.000116584,0.0784801
-0.000115343,0.0927964
-0.000114103,0.109551
-0.000112862,0.129128
-0.000111622,0.151963
-0.000110381,0.178557
-0.00010914,0.209475
-0.0001079,0.245363
-0.000106659,0.286951
-0.000105419,0.335064
-0.000104178,0.390635
-0.000102937,0.454716
-0.000101697,0.528487
-0.000100456,0.613276
-9.92157e-05,0.710568
-9.79751e-05,0.822026
-9.67345e-05,0.949503
-9.54939e-05,1.09506
-9.42534e-05,1.261
-9.30128e-05,1.44987
-9.17722e-05,1.66447
-9.05316e-05,1.90793
-8.9291e-05,2.18369
-8.80504e-05,2.4955
-8.68098e-05,2.84753
-8.55692e-05,3.24432
-8.43286e-05,3.69084
-8.3088e-05,4.19251
-8.18474e-05,4.75524
-8.06068e-05,5.38546
-7.93663e-05,6.09013
-7.81257e-05,6.87679
-7.68851e-05,7.75356
-7.56445e-05,8.72924
-7.44039e-05,9.81324
-7.31633e-05,11.0157
-7.19227e-05,12.3474
-7.06821e-05,13.82
-6.94415e-05,15.4458
-6.82009e-05,17.2379
-6.69603e-05,19.2102
-6.57198e-05,21.3775
-6.44792e-05,23.7553
-6.32386e-05,26.36
-6.1998e-05,29.2088
-6.07574e-05,32.3199
-5.95168e-05,35.712
-5.82762e-05,39.405
-5.70356e-05,43.4193
-5.5795e-05,47.7762
-5.45544e-05,52.4977
-5.33138e-05,57.6066
-5.20733e-05,63.1263
-5.08327e-05,69.0808
-4.95921e-05,75.4947
-4.83515e-05,82.3932
-4.71109e-05,89.8016
-4.58703e-05,97.746
-4.46297e-05,106.252
-4.33891e-05,115.347
-4.21485e-05,125.057
-4.09079e-05,135.408
-3.96673e-05,146.426
-3.84268e-05,158.137
-3.71862e-05,170.568
-3.59456e-05,183.743
-3.4705e-05,197.687
-3.34644e-05,212.423
-3.22238e-05,227.975
-3.09832e-05,244.365
-2.97426e-05,261.613
-2.8502e-05,279.739
-2.72614e-05,298.761
-2.60208e-05,318.697
-2.47803e-05,339.56
-2.35397e-05,361.365
-2.22991e-05,384.123
-2.10585e-05,407.844
-1.98179e-05,432.535
-1.85773e-05,458.201
-1.73367e-05,484.846
-1.60961e-05,512.47
-1.48555e-05,541.072
-1.36149e-05,570.649
-1.23743e-05,601.192
-1.11337e-05,632.694
-9.89316e-06,665.144
-8.65257e-06,698.527
-7.41198e-06,732.826
-6.17138e-06,768.024
-4.93079e-06,804.098
-3.6902e-06,841.026
-2.44961e-06,878.78
-1.20902e-06,917.332
3.15705e-08,956.652
1.27216e-06,996.707
2.51275e-06,1037.46
3.75334e-06,1078.88
4.99393e-06,1120.92
6.23453e-06,1163.55
7.47512e-06,1206.72
8.71571e-06,1250.39
9.9563e-06,1294.52
1.11969e-05,1339.06
1.24375e-05,1383.95
1.36781e-05,1429.17
1.49187e-05,1474.65
1.61593e-05,1520.35
1.73998e-05,1566.22
1.86404e-05,1612.21
1.9881e-05,1658.27
2.11216e-05,1704.35
2.23622e-05,1750.41
2.36028e-05,1796.4
2.48434e-05,1842.25
2.6084e-05,1887.94
2.73246e-05,1933.42
2.85652e-05,1978.63
2.98058e-05,2023.53
3.10463e-05,2068.08
3.22869e-05,2112.24
3.35275e-05,2155.96
3.47681e-05,2199.21
3.60087e-05,2241.95
3.72493e-05,2284.13
3.84899e-05,2325.74
3.97305e-05,2366.72
4.09711e-05,2407.05
4.22117e-05,2446.71
4.34523e-05,2485.65
4.46928e-05,2523.86
4.59334e-05,2561.31
4.7174e-05,2597.97
4.84146e-05,2633.82
4.96552e-05,2668.84
5.08958e-05,2703.02
5.21364e-05,2736.33
5.3377e-05,2768.77
5.46176e-05,2800.31
5.58582e-05,2830.94
5.70988e-05,2860.66
5.83394e-05,2889.45
5.95799e-05,2917.3
6.08205e-05,2944.22
6.20611e-05,2970.18
6.33017e-05,2995.2
