x,p_0
-0.000142175,0.00225624
-0.00014084,0.00291503
-0.000139506,0.00375742
-0.000138172,0.00483198
-0.000136837,0.0061994
-0.000135503,0.0079353
-0.000134169,0.0101337
-0.000132834,0.012911
-0.0001315,0.0164112
-0.000130166,0.020812
-0.000128831,0.0263315
-0.000127497,0.0332376
-0.000126163,0.0418576
-0.000124828,0.0525908
-0.000123494,0.0659229
-0.00012216,0.0824432
-0.000120826,0.102865
-0.000119491,0.128047
-0.000118157,0.159025
-0.000116823,0.197039
-0.000115488,0.243576
-0.000114154,0.300407
-0.00011282,0.36964
-0.000111485,0.453777
-0.000110151,0.555777
-0.000108817,0.679132
-0.000107482,0.827947
-0.000106148,1.00704
-0.000104814,1.22205
-0.000103479,1.47953
-0.000102145,1.78714
-0.000100811,2.15373
-9.94763e-05,2.58953
-9.81419e-05,3.10634
-9.68076e-05,3.71771
-9.54733e-05,4.43917
-9.41389e-05,5.28845
-9.28046e-05,6.28572
-9.14703e-05,7.45389
-9.0136e-05,8.81885
-8.88016e-05,10.4098
-8.74673e-05,12.2596
-8.6133e-05,14.4051
-8.47987e-05,16.8872
-8.34643e-05,19.7517
-8.213e-05,23.0492
-8.07957e-05,26.8358
-7.94613e-05,31.1731
-7.8127e-05,36.1287
-7.67927e-05,41.7767
-7.54584e-05,48.1975
-7.4124e-05,55.4785
-7.27897e-05,63.7143
-7.14554e-05,73.0064
-7.0121e-05,83.4637
-6.87867e-05,95.2025
-6.74524e-05,108.346
-6.61181e-05,123.026
-6.47837e-05,139.378
-6.34494e-05,157.548
-6.21151e-05,177.685
-6.07807e-05,199.944
-5.94464e-05,224.486
-5.81121e-05,251.474
-5.67778e-05,281.074
-5.54434e-05,313.456
-5.41091e-05,348.787
-5.27748e-05,387.233
-5.14405e-05,428.96
-5.01061e-05,474.127
-4.87718e-05,522.886
-4.74375e-05,575.382
-4.61031e-05,631.748
-4.47688e-05,692.107
-4.34345e-05,756.564
-4.21002e-05,825.207
-4.07658e-05,898.108
-3.94315e-05,975.314
-3.80972e-05,1056.85
-3.67628e-05,1142.72
-3.54285e-05,1232.88
-3.40942e-05,1327.29
-3.27599e-05,1425.86
-3.14255e-05,1528.46
-3.00912e-05,1634.95
-2.87569e-05,1745.14
-2.74226e-05,1858.8
-2.60882e-05,1975.7
-2.47539e-05,2095.54
-2.34196e-05,2218
-2.20852e-05,2342.74
-2.07509e-05,2469.39
-1.94166e-05,2597.53
-1.80823e-05,2726.74
-1.67479e-05,2856.56
-1.54136e-05,2986.54
-1.40793e-05,3116.18
-1.27449e-05,3244.99
-1.14106e-05,3372.47
-1.00763e-05,3498.11
-8.74196e-06,3621.41
-7.40763e-06,3741.87
-6.0733e-06,3858.99
-4.73898e-06,3972.32
-3.40465e-06,4081.39
-2.07032e-06,4185.77
-7.35992e-07,4285.05
5.98336e-07,4378.86
1.93266e-06,4466.87
3.26699e-06,4548.77
4.60132e-06,4624.28
5.93565e-06,4693.21
7.26998e-06,4755.35
8.6043e-06,4810.59
9.93863e-06,4858.83
1.1273e-05,4900.03
1.26073e-05,4934.19
1.39416e-05,4961.35
1.52759e-05,4981.61
1.66103e-05,4995.1
1.79446e-05,5001.97
1.92789e-05,5002.45
2.06133e-05,4996.77
2.19476e-05,4985.2
2.32819e-05,4968.03
2.46162e-05,4945.59
2.59506e-05,4918.21
2.72849e-05,4886.25
2.86192e-05,4850.08
2.99536e-05,4810.08
3.12879e-05,4766.63
3.26222e-05,4720.11
3.39565e-05,4670.9
3.52909e-05,4619.37
3.66252e-05,4565.9
3.79595e-05,4510.84
3.92938e-05,4454.53
4.06282e-05,4397.3
4.19625e-05,4339.46
4.32968e-05,4281.31
4.46312e-05,4223.11
4.59655e-05,4165.11
4.72998e-05,4107.54
4.86341e-05,4050.62
4.99685e-05,3994.52
5.13028e-05,3939.41
5.26371e-05,3885.43
5.39715e-05,3832.7
5.53058e-05,3781.34
5.66401e-05,3731.41
5.79744e-05,3682.99
5.93088e-05,3636.13
6.06431e-05,3590.86
6.19774e-05,3547.2
6.33117e-05,3505.15
6.46461e-05,3464.73
6.59804e-05,3425.9
6.73147e-05,3388.66
6.86491e-05,3352.96
6.99834e-05,3318.78
7.13177e-05,3286.07
7.2652e-05,3254.8
7.39864e-05,3224.91
7.53207e-05,3196.35
7.6655e-05,3169.07
7.79894e-05,3143.02
7.93237e-05,3118.16
8.0658e-05,3094.43
8.19923e-05,3071.77
8.33267e-05,3050.15
8.4661e-05,3029.52
8.59953e-05,3009.83
8.73297e-05,2991.03
8.8664e-05,2973.1
8.99983e-05,2955.99
9.13326e-05,2939.65
9.2667e-05,2924.07
9.40013e-05,2909.2
9.53356e-05,2895.01
9.66699e-05,2881.48
9.80043e-05,2868.56
9.93386e-05,2856.23
0.000100673,2844.46
0.000102007,2833.23
0.000103342,2822.49
0.000104676,2812.23
0.00010601,2802.41
0.000107345,2793
0.000108679,2783.96
