x,p_0
-0.000150046,0.000439574
-0.000148931,0.000537957
-0.000147816,0.000657415
-0.000146701,0.000802247
-0.000145586,0.000977582
-0.000144471,0.00118953
-0.000143356,0.00144536
-0.000142241,0.00175369
-0.000141125,0.00212476
-0.00014001,0.00257066
-0.000138895,0.00310568
-0.00013778,0.0037467
-0.000136665,0.00451357
-0.00013555,0.00542965
-0.000134435,0.00652233
-0.000133319,0.00782373
-0.000132204,0.00937144
-0.000131089,0.0112093
-0.000129974,0.0133886
-0.000128859,0.0159688
-0.000127744,0.0190191
-0.000126629,0.02262
-0.000125514,0.0268644
-0.000124398,0.03186
-0.000123283,0.0377309
-0.000122168,0.0446205
-0.000121053,0.0526934
-0.000119938,0.0621389
-0.000118823,0.0731739
-0.000117708,0.0860469
-0.000116592,0.101042
-0.000115477,0.118483
-0.000114362,0.138739
-0.000113247,0.162228
-0.000112132,0.189429
-0.000111017,0.220879
-0.000109902,0.25719
-0.000108787,0.29905
-0.000107671,0.347236
-0.000106556,0.402623
-0.000105441,0.466192
-0.000104326,0.539044
-0.000103211,0.622413
-0.000102096,0.717674
-0.000100981,0.826364
-9.98655e-05,0.950193
-9.87503e-05,1.09106
-9.76352e-05,1.25108
-9.65201e-05,1.43258
-9.54049e-05,1.63815
-9.42898e-05,1.87063
-9.31747e-05,2.13316
-9.20595e-05,2.42918
-9.09444e-05,2.76249
-8.98293e-05,3.13723
-8.87141e-05,3.55792
-8.7599e-05,4.0295
-8.64839e-05,4.55737
-8.53687e-05,5.14737
-8.42536e-05,5.80584
-8.31385e-05,6.53967
-8.20233e-05,7.35627
-8.09082e-05,8.26365
-7.97931e-05,9.27044
-7.86779e-05,10.3859
-7.75628e-05,11.6199
-7.64477e-05,12.9832
-7.53325e-05,14.4869
-7.42174e-05,16.1433
-7.31023e-05,17.9652
-7.19871e-05,19.9661
-7.0872e-05,22.1605
-6.97569e-05,24.5636
-6.86417e-05,27.1914
-6.75266e-05,30.0608
-6.64115e-05,33.1896
-6.52963e-05,36.5961
-6.41812e-05,40.2997
-6.30661e-05,44.3206
-6.19509e-05,48.6797
-6.08358e-05,53.3986
-5.97207e-05,58.4997
-5.86055e-05,64.006
-5.74904e-05,69.9414
-5.63753e-05,76.33
-5.52601e-05,83.1968
-5.4145e-05,90.567
-5.30299e-05,98.4663
-5.19147e-05,106.921
-5.07996e-05,115.957
-4.96845e-05,125.6
-4.85693e-05,135.878
-4.74542e-05,146.817
-4.63391e-05,158.442
-4.52239e-05,170.78
-4.41088e-05,183.855
-4.29937e-05,197.694
-4.18785e-05,212.32
-4.07634e-05,227.757
-3.96483e-05,244.027
-3.85331e-05,261.151
-3.7418e-05,279.151
-3.63029e-05,298.044
-3.51877e-05,317.848
-3.40726e-05,338.58
-3.29575e-05,360.252
-3.18423e-05,382.878
-3.07272e-05,406.468
-2.96121e-05,431.03
-2.84969e-05,456.57
-2.73818e-05,483.092
-2.62667e-05,510.597
-2.51515e-05,539.085
-2.40364e-05,568.552
-2.29213e-05,598.991
-2.18061e-05,630.396
-2.0691e-05,662.753
