x,p_0
-0.100428,9.34204e-07
-0.0994637,1.18744e-06
-0.0984992,1.50644e-06
-0.0975347,1.90747e-06
-0.0965702,2.41064e-06
-0.0956057,3.0407e-06
-0.0946412,3.82809e-06
-0.0936767,4.81016e-06
-0.0927123,6.03261e-06
-0.0917478,7.55122e-06
-0.0907833,9.43405e-06
-0.0898188,1.17638e-05
-0.0888543,1.46408e-05
-0.0878898,1.81865e-05
-0.0869253,2.25477e-05
-0.0859608,2.79013e-05
-0.0849963,3.446e-05
-0.0840318,4.2479e-05
-0.0830673,5.2264e-05
-0.0821028,6.41801e-05
-0.0811383,7.86621e-05
-0.0801738,9.6228e-05
-0.0792093,0.000117492
-0.0782448,0.00014318
-0.0772803,0.000174151
-0.0763158,0.000211417
-0.0753513,0.000256168
-0.0743868,0.000309799
-0.0734224,0.000373943
-0.0724579,0.000450508
-0.0714934,0.000541713
-0.0705289,0.000650143
-0.0695644,0.000778789
-0.0685999,0.000931114
-0.0676354,0.00111111
-0.0666709,0.00132338
-0.0657064,0.00157321
-0.0647419,0.00186663
-0.0637774,0.00221058
-0.0628129,0.00261293
-0.0618484,0.00308265
-0.0608839,0.0036299
-0.0599194,0.00426619
-0.0589549,0.00500452
-0.0579904,0.00585949
-0.0570259,0.00684754
-0.0560614,0.00798705
-0.0550969,0.00929857
-0.0541324,0.010805
-0.053168,0.0125317
-0.0522035,0.014507
-0.051239,0.0167619
-0.0502745,0.0193309
-0.04931,0.0222516
-0.0483455,0.0255654
-0.047381,0.0293175
-0.0464165,0.0335572
-0.045452,0.038338
-0.0444875,0.0437179
-0.043523,0.0497594
-0.0425585,0.0565299
-0.041594,0.0641018
-0.0406295,0.0725524
-0.039665,0.0819642
-0.0387005,0.0924248
-0.037736,0.104027
-0.0367715,0.116868
-0.035807,0.131052
-0.0348425,0.146686
-0.033878,0.163882
-0.0329136,0.182757
-0.0319491,0.203431
-0.0309846,0.226029
-0.0300201,0.250677
-0.0290556,0.277506
-0.0280911,0.306647
-0.0271266,0.338232
-0.0261621,0.372394
-0.0251976,0.409266
-0.0242331,0.448977
-0.0232686,0.491656
-0.0223041,0.537427
-0.0213396,0.586409
-0.0203751,0.638716
-0.0194106,0.694454
-0.0184461,0.753721
-0.0174816,0.816604
-0.0165171,0.883182
-0.0155526,0.953517
-0.0145881,1.02766
-0.0136236,1.10565
-0.0126592,1.18751
-0.0116947,1.27325
-0.0107302,1.36283
-0.00976567,1.45625
-0.00880117,1.55344
-0.00783668,1.65434
-0.00687218,1.75885
-0.00590769,1.86686
