nof_samples,trace_0
1,0.0219145
2,0.0219145
3,0.0219145
4,0.0219145
5,0.0219145
6,0.0219145
7,0.0219145
8,0.0219145
9,0.0219145
10,0.0219145
11,0.0219145
12,0.0219145
13,0.0219145
14,0.0219145
15,0.0219145
16,0.0219145
17,0.0219145
18,0.0219145
19,0.0219145
20,0.0219145
21,0.0219145
22,0.0171909
23,0.0171909
24,0.0171909
25,0.0171909
26,0.0171909
27,0.0171909
28,0.0171909
29,0.0171909
30,0.0171909
31,0.0171909
32,0.0171909
33,0.0171909
34,0.0171909
35,0.0171909
36,0.0171909
37,0.0171909
38,0.0171909
39,0.0171909
40,0.0171909
41,0.0171909
42,0.0171909
43,0.0171909
44,0.0171909
45,0.0171909
46,0.0171909
47,0.0171909
48,0.0171909
49,0.0171909
50,0.0171909
51,0.0171909
52,0.0171909
53,0.0171909
54,0.0171909
55,0.0171909
56,0.0171909
57,0.0171909
58,0.0171909
59,0.0171909
60,0.0171909
61,0.0171909
62,0.0171909
63,0.0171909
64,0.0171909
65,0.0171909
66,0.0171909
67,0.0171909
68,0.0171909
69,0.0162562
70,0.0162562
71,0.0162562
72,0.015941
73,0.015941
74,0.015941
75,0.015941
76,0.015941
77,0.015941
78,0.015941
79,0.015941
80,0.015941
81,0.015941
82,0.015941
83,0.015941
84,0.015941
85,0.015941
86,0.015941
87,0.015941
88,0.015941
89,0.015941
90,0.015941
91,0.015941
92,0.015941
93,0.015941
94,0.015941
95,0.015941
96,0.015941
97,0.015941
98,0.015941
99,0.015941
100,0.015941
101,0.015941
102,0.015941
103,0.015941
104,0.015941
105,0.015941
106,0.015941
107,0.015941
108,0.015941
109,0.015941
110,0.015941
111,0.015941
112,0.015941
113,0.015941
114,0.015941
115,0.015941
116,0.015941
117,0.015941
118,0.015941
119,0.015941
120,0.015941
121,0.015941
122,0.015941
123,0.015941
124,0.015941
125,0.015941
126,0.015941
127,0.015941
128,0.015941
129,0.015941
130,0.015941
131,0.015941
132,0.015941
133,0.0160802
134,0.0160802
135,0.0160802
136,0.0160802
137,0.0160802
138,0.0160802
139,0.0160802
140,0.0160802
141,0.0160802
142,0.0160802
143,0.0160802
144,0.0160802
145,0.0160802
146,0.0160802
147,0.0160802
148,0.0160802
149,0.0160802
150,0.0160802
151,0.0160802
152,0.0160802
153,0.0160802
154,0.0160802
155,0.0160802
156,0.0160802
157,0.0160802
158,0.0160802
159,0.0160802
160,0.0160802
161,0.0160802
162,0.015962
163,0.015962
164,0.015962
165,0.015962
166,0.015962
167,0.015962
168,0.015962
169,0.015962
170,0.015962
171,0.015962
172,0.015962
173,0.015962
174,0.015962
175,0.015962
176,0.015962
177,0.015962
178,0.015962
179,0.015962
180,0.015962
181,0.015962
182,0.015962
183,0.015962
184,0.015962
185,0.015962
186,0.015962
187,0.015962
188,0.015962
189,0.015962
190,0.015962
191,0.015962
192,0.015962
193,0.015962
194,0.015962
195,0.015962
196,0.015962
197,0.015962
198,0.015962
199,0.015962
200,0.015962
201,0.015962
202,0.015962
203,0.015962
204,0.015962
205,0.015962
206,0.015962
207,0.015962
208,0.015347
209,0.015347
210,0.015347
211,0.015347
212,0.015347
213,0.015347
214,0.015347
215,0.015347
216,0.015347
217,0.015347
218,0.015347
219,0.015347
220,0.015347
221,0.015347
222,0.015347
223,0.015347
224,0.015347
225,0.015347
226,0.015347
227,0.015347
228,0.015347
229,0.015347
230,0.015347
231,0.015347
232,0.015347
233,0.015347
234,0.015347
235,0.015347
236,0.015347
237,0.015347
238,0.015347
239,0.015347
240,0.015347
241,0.015347
242,0.015347
243,0.015347
244,0.015347
245,0.015347
246,0.015347
247,0.015347
248,0.015347
249,0.015347
250,0.015347
251,0.015347
252,0.015347
253,0.015347
254,0.015347
255,0.015347
256,0.015347
257,0.015347
258,0.015347
259,0.015347
260,0.015347
261,0.015347
262,0.015347
263,0.015347
264,0.015347
265,0.015347
266,0.015347
267,0.015347
268,0.015347
269,0.015347
270,0.015347
271,0.015347
272,0.015347
273,0.015347
274,0.015347
275,0.015347
276,0.015347
277,0.015347
278,0.015347
279,0.015347
280,0.015347
281,0.015347
282,0.015347
283,0.0168194
284,0.0168194
285,0.0168194
286,0.0168194
287,0.0168194
288,0.0168194
289,0.0168194
290,0.0168194
291,0.0168194
292,0.0168194
293,0.0168194
294,0.0173837
295,0.0173837
296,0.0171736
297,0.0171736
298,0.0171736
299,0.0171736
300,0.0171736
301,0.0171736
302,0.0171736
303,0.0190828
304,0.0190828
305,0.0190828
306,0.0190828
307,0.0190828
308,0.0176833
309,0.0176833
310,0.0176833
311,0.0176833
312,0.0176833
313,0.0176833
314,0.0176833
315,0.0176833
316,0.0168909
317,0.0168909
318,0.0168909
319,0.0168909
320,0.0168909
321,0.0168909
322,0.0168909
323,0.0168909
324,0.0168909
325,0.0191544
326,0.0191544
327,0.0191544
328,0.0191544
329,0.0166494
330,0.0166494
331,0.0166494
332,0.0166494
333,0.0166494
334,0.0194884
335,0.0170881
336,0.0170881
337,0.0170881
338,0.0170881
339,0.0170881
340,0.0175907
341,0.0159601
342,0.0159601
343,0.0159601
344,0.0267221
345,0.0267221
346,0.0267221
347,0.0267221
348,0.0267221
349,0.0267221
350,0.0267221
351,0.0267221
352,0.0267221
353,0.0267221
354,0.0272047
355,0.0272047
356,0.0272047
357,0.0272047
358,0.0272047
359,0.0272047
360,0.0272047
361,0.0272047
362,0.0277711
363,0.0277711
364,0.0245172
365,0.0318156
366,0.0318156
367,0.0291195
368,0.0291195
369,0.0168437
370,0.0168437
371,0.0242801
372,0.0242801
373,0.01751
374,0.01751
375,0.01751
376,0.01751
377,0.01751
378,0.01751
379,0.01751
380,0.01751
381,0.01751
382,0.0150409
383,0.0150409
384,0.0150409
385,0.0150409
386,0.0150409
387,0.0150409
388,0.0196015
389,0.0196015
390,0.0196015
391,0.015412
392,0.015412
393,0.015412
394,0.015412
395,0.015412
396,0.015412
397,0.015412
398,0.015412
399,0.015412
400,0.015412
401,0.015412
402,0.015412
403,0.015412
404,0.015412
405,0.015412
406,0.015412
407,0.015412
408,0.015412
409,0.015412
410,0.015412
411,0.015412
412,0.015412
413,0.015412
414,0.015412
415,0.015412
416,0.015412
417,0.015412
418,0.0197553
419,0.0197553
420,0.0197553
421,0.019803
422,0.019803
423,0.019803
424,0.019803
425,0.019803
426,0.019803
427,0.019803
428,0.019803
429,0.019803
430,0.019803
431,0.019803
432,0.019803
433,0.019803
434,0.019803
435,0.019803
436,0.019803
437,0.0270478
438,0.0270478
439,0.0270478
440,0.0297309
441,0.0297309
442,0.0297309
443,0.0297309
444,0.0153076
445,0.0246451
446,0.0246451
447,0.0246451
448,0.0246451
449,0.0304906
450,0.0304906
451,0.0304906
452,0.0304906
453,0.0304906
454,0.0304906
455,0.0304906
456,0.0304906
457,0.0304906
458,0.0259758
459,0.0259758
460,0.0259758
461,0.0259758
462,0.0259758
463,0.0259758
464,0.0259758
465,0.0194907
466,0.0194907
467,0.0212633
468,0.0220468
469,0.0220468
470,0.0220468
471,0.0220468
472,0.0220468
473,0.0220468
474,0.0220468
475,0.0242179
476,0.0242179
477,0.0242179
478,0.0195515
479,0.0195515
480,0.0195515
481,0.0245149
482,0.0245149
483,0.0203614
484,0.0203614
485,0.0203614
