x,p_0
-1.45327,5.37693e-11
-1.42607,7.18814e-11
-1.39886,9.58645e-11
-1.37165,1.27543e-10
-1.34444,1.69283e-10
-1.31723,2.24146e-10
-1.29002,2.96078e-10
-1.26281,3.90157e-10
-1.2356,5.12897e-10
-1.20839,6.72637e-10
-1.18118,8.80015e-10
-1.15397,1.14857e-09
-1.12676,1.49549e-09
-1.09955,1.94254e-09
-1.07234,2.51717e-09
-1.04513,3.25399e-09
-1.01792,4.1964e-09
-0.990712,5.3988e-09
-0.963502,6.92909e-09
-0.936293,8.87184e-09
-0.909083,1.13321e-08
-0.881874,1.44399e-08
-0.854664,1.83561e-08
-0.827454,2.32784e-08
-0.800245,2.94501e-08
-0.773035,3.71688e-08
-0.745826,4.67983e-08
-0.718616,5.87815e-08
-0.691406,7.36565e-08
-0.664197,9.20748e-08
-0.636987,1.14823e-07
-0.609778,1.4285e-07
-0.582568,1.77291e-07
-0.555359,2.19511e-07
-0.528149,2.71135e-07
-0.500939,3.34099e-07
-0.47373,4.10701e-07
-0.44652,5.03659e-07
-0.419311,6.16182e-07
-0.392101,7.52042e-07
-0.364891,9.15665e-07
-0.337682,1.11223e-06
-0.310472,1.34776e-06
-0.283263,1.62927e-06
-0.256053,1.96488e-06
-0.228844,2.36398e-06
-0.201634,2.83735e-06
-0.174424,3.39741e-06
-0.147215,4.05833e-06
-0.120005,4.83629e-06
-0.0927956,5.74967e-06
-0.065586,6.81931e-06
-0.0383764,8.06873e-06
-0.0111668,9.52441e-06
0.0160428,1.12161e-05
0.0432523,1.31769e-05
0.0704619,1.54439e-05
0.0976715,1.80582e-05
0.124881,2.10651e-05
0.152091,2.45148e-05
0.1793,2.84624e-05
0.20651,3.2968e-05
0.233719,3.80973e-05
0.260929,4.39217e-05
0.288139,5.05183e-05
0.315348,5.79703e-05
0.342558,6.63671e-05
0.369767,7.58042e-05
0.396977,8.63835e-05
0.424187,9.82128e-05
0.451396,0.000111406
0.478606,0.000126084
0.505815,0.000142371
0.533025,0.0001604
0.560234,0.000180305
0.587444,0.000202229
0.614654,0.000226316
0.641863,0.000252715
0.669073,0.000281579
0.696282,0.00031306
0.723492,0.000347318
0.750702,0.000384509
0.777911,0.000424793
0.805121,0.00046833
0.83233,0.000515281
0.85954,0.000565805
0.886749,0.000620064
0.913959,0.000678219
0.941169,0.000740431
0.968378,0.000806865
0.995588,0.000877684
1.0228,0.00095306
1.05001,0.00103317
1.07722,0.00111819
1.10443,0.00120831
1.13164,0.00130375
1.15885,0.00140472
1.18605,0.00151147
1.21326,0.00162425
1.24047,0.00174337
1.26768,0.00186916
1.29489,0.00200196
1.3221,0.00214221
1.34931,0.00229035
1.37652,0.00244691
1.40373,0.00261244
1.43094,0.00278761
1.45815,0.0029731
1.48536,0.00316972
1.51257,0.00337832
1.53978,0.00359985
1.56699,0.00383536
1.5942,0.00408595
1.62141,0.00435283
1.64862,0.00463731
1.67583,0.00494075
1.70304,0.00526463
1.73025,0.00561046
1.75746,0.00597987
1.78467,0.00637451
1.81188,0.00679609
1.83908,0.00724636
1.86629,0.0077271
1.8935,0.00824009
1.92071,0.0087871
1.94792,0.00936988
1.97513,0.00999013
2.00234,0.0106495
2.02955,0.0113495
2.05676,0.0120915
2.08397,0.012877
2.11118,0.0137069
2.13839,0.0145824
2.1656,0.0155042
2.19281,0.0164728
2.22002,0.0174886
2.24723,0.0185517
2.27444,0.019662
2.30165,0.0208189
2.32886,0.0220218
2.35607,0.0232697
2.38328,0.0245614
2.41049,0.0258953
2.4377,0.0272696
2.46491,0.0286823
2.49211,0.030131
2.51932,0.0316133
2.54653,0.0331263
2.57374,0.0346673
2.60095,0.0362332
2.62816,0.0378209
2.65537,0.0394271
2.68258,0.0410485
2.70979,0.042682
2.737,0.0443243
2.76421,0.0459723
2.79142,0.047623
2.81863,0.0492736
2.84584,0.0509213
2.87305,0.0525639
2.90026,0.0541993
2.92747,0.0558255
2.95468,0.0574412
2.98189,0.0590451
3.0091,0.0606367
3.03631,0.0622154
3.06352,0.0637815
3.09073,0.0653353
3.11794,0.0668777
3.14514,0.0684099
3.17235,0.0699337
3.19956,0.0714509
3.22677,0.072964
3.25398,0.0744755
3.28119,0.0759884
3.3084,0.0775057
3.33561,0.0790309
3.36282,0.0805673
3.39003,0.0821185
3.41724,0.0836881
3.44445,0.0852796
3.47166,0.0868965
3.49887,0.0885421
3.52608,0.0902196
3.55329,0.0919318
3.5805,0.0936815
3.60771,0.0954708
3.63492,0.0973017
3.66213,0.0991756
3.68934,0.101094
3.71655,0.103056
3.74376,0.105063
3.77097,0.107114
3.79818,0.109207
3.82538,0.111342
3.85259,0.113516
3.8798,0.115726
3.90701,0.117969
3.93422,0.12024
3.96143,0.122537
3.98864,0.124853
4.01585,0.127183
4.04306,0.129523
4.07027,0.131865
4.09748,0.134205
4.12469,0.136534
4.1519,0.138847
4.17911,0.141137
4.20632,0.143397
4.23353,0.14562
4.26074,0.147799
4.28795,0.149928
4.31516,0.152
4.34237,0.154009
4.36958,0.155948
4.39679,0.157813
4.424,0.159597
4.45121,0.161296
4.47841,0.162905
4.50562,0.164421
4.53283,0.16584
4.56004,0.167158
4.58725,0.168373
4.61446,0.169484
4.64167,0.170489
4.66888,0.171387
4.69609,0.172177
4.7233,0.17286
4.75051,0.173437
4.77772,0.173908
4.80493,0.174275
4.83214,0.17454
4.85935,0.174705
4.88656,0.174774
4.91377,0.174748
4.94098,0.174633
4.96819,0.17443
4.9954,0.174145
5.02261,0.173781
5.04982,0.173342
5.07703,0.172832
5.10424,0.172257
5.13144,0.17162
5.15865,0.170926
5.18586,0.170179
5.21307,0.169384
5.24028,0.168545
5.26749,0.167667
5.2947,0.166753
5.32191,0.165807
5.34912,0.164835
5.37633,0.163839
5.40354,0.162822
5.43075,0.161789
5.45796,0.160743
5.48517,0.159687
5.51238,0.158623
5.53959,0.157554
5.5668,0.156484
5.59401,0.155414
5.62122,0.154345
5.64843,0.153282
5.67564,0.152224
5.70285,0.151173
5.73006,0.150132
5.75727,0.149101
5.78447,0.148081
5.81168,0.147073
5.83889,0.146079
5.8661,0.145097
5.89331,0.14413
5.92052,0.143177
5.94773,0.142238
5.97494,0.141315
6.00215,0.140406
6.02936,0.139511
6.05657,0.138631
6.08378,0.137765
6.11099,0.136912
6.1382,0.136073
6.16541,0.135246
6.19262,0.134431
6.21983,0.133628
6.24704,0.132834
6.27425,0.132051
6.30146,0.131275
6.32867,0.130508
6.35588,0.129747
6.38309,0.128991
6.4103,0.128239
6.4375,0.127491
6.46471,0.126744
6.49192,0.125998
6.51913,0.125251
6.54634,0.124501
6.57355,0.123749
6.60076,0.122991
6.62797,0.122228
6.65518,0.121457
6.68239,0.120678
6.7096,0.119889
6.73681,0.11909
6.76402,0.118278
6.79123,0.117455
6.81844,0.116618
6.84565,0.115766
6.87286,0.1149
6.90007,0.11402
6.92728,0.113124
6.95449,0.112212
6.9817,0.111285
7.00891,0.110343
7.03612,0.109387
7.06333,0.108416
7.09053,0.107431
7.11774,0.106435
7.14495,0.105426
7.17216,0.104408
7.19937,0.10338
7.22658,0.102345
7.25379,0.101304
7.281,0.100259
7.30821,0.0992121
7.33542,0.0981646
7.36263,0.0971187
7.38984,0.0960767
7.41705,0.0950405
7.44426,0.0940124
7.47147,0.0929944
7.49868,0.0919889
7.52589,0.0909979
7.5531,0.0900235
7.58031,0.0890679
7.60752,0.0881331
7.63473,0.0872211
7.66194,0.0863338
7.68915,0.0854728
7.71636,0.0846401
7.74356,0.083837
7.77077,0.0830652
7.79798,0.0823258
7.82519,0.0816202
7.8524,0.0809492
7.87961,0.0803138
7.90682,0.0797148
7.93403,0.0791526
7.96124,0.0786276
7.98845,0.0781399
8.01566,0.0776897
8.04287,0.0772766
8.07008,0.0769003
8.09729,0.0765602
8.1245,0.0762555
8.15171,0.0759853
8.17892,0.0757484
8.20613,0.0755434
8.23334,0.0753688
8.26055,0.0752229
8.28776,0.0751037
8.31497,0.0750093
8.34218,0.0749374
8.36939,0.0748856
8.39659,0.0748515
8.4238,0.0748325
8.45101,0.074826
8.47822,0.074829
8.50543,0.0748389
8.53264,0.0748528
8.55985,0.0748678
8.58706,0.0748812
8.61427,0.0748899
8.64148,0.0748914
8.66869,0.0748829
8.6959,0.0748619
8.72311,0.0748259
8.75032,0.0747725
8.77753,0.0746998
8.80474,0.0746057
8.83195,0.0744885
8.85916,0.0743467
8.88637,0.074179
8.91358,0.0739844
8.94079,0.0737622
8.968,0.0735118
8.99521,0.073233
9.02242,0.0729259
9.04962,0.0725909
9.07683,0.0722284
9.10404,0.0718394
9.13125,0.0714249
9.15846,0.0709864
9.18567,0.0705254
9.21288,0.0700438
9.24009,0.0695435
9.2673,0.0690267
9.29451,0.0684958
9.32172,0.0679532
9.34893,0.0674016
9.37614,0.0668437
9.40335,0.0662821
9.43056,0.0657197
9.45777,0.0651592
9.48498,0.0646036
9.51219,0.0640554
9.5394,0.0635175
9.56661,0.0629923
9.59382,0.0624825
9.62103,0.0619903
9.64824,0.061518
9.67545,0.0610675
9.70265,0.0606408
9.72986,0.0602394
9.75707,0.0598648
9.78428,0.059518
9.81149,0.0592001
9.8387,0.0589116
9.86591,0.058653
9.89312,0.0584243
9.92033,0.0582255
9.94754,0.058056
9.97475,0.0579153
10.002,0.0578023
10.0292,0.0577158
10.0564,0.0576545
10.0836,0.0576166
10.1108,0.0576002
10.138,0.0576032
10.1652,0.0576234
10.1924,0.0576583
10.2196,0.0577054
10.2468,0.057762
10.2741,0.0578253
10.3013,0.0578926
10.3285,0.0579609
10.3557,0.0580275
10.3829,0.0580896
10.4101,0.0581443
10.4373,0.0581891
10.4645,0.0582213
10.4917,0.0582386
10.5189,0.0582387
10.5462,0.0582195
10.5734,0.0581792
10.6006,0.0581161
10.6278,0.0580289
10.655,0.0579163
10.6822,0.0577775
10.7094,0.0576118
10.7366,0.057419
10.7638,0.0571989
10.791,0.0569517
10.8182,0.0566778
10.8455,0.056378
10.8727,0.056053
10.8999,0.0557042
10.9271,0.0553327
10.9543,0.0549401
10.9815,0.0545281
11.0087,0.0540985
11.0359,0.0536532
11.0631,0.053194
11.0903,0.0527232
11.1176,0.0522427
11.1448,0.0517545
11.172,0.0512607
11.1992,0.0507633
11.2264,0.050264
11.2536,0.0497649
11.2808,0.0492674
11.308,0.0487731
11.3352,0.0482834
11.3624,0.0477996
11.3896,0.0473226
11.4169,0.0468534
11.4441,0.0463927
11.4713,0.0459409
11.4985,0.0454985
11.5257,0.0450655
11.5529,0.0446421
11.5801,0.0442279
11.6073,0.0438228
11.6345,0.0434263
11.6617,0.0430378
11.689,0.0426567
11.7162,0.0422824
11.7434,0.0419139
11.7706,0.0415505
11.7978,0.0411912
11.825,0.0408353
11.8522,0.0404818
11.8794,0.0401298
11.9066,0.0397786
11.9338,0.0394273
11.9611,0.0390753
11.9883,0.0387219
12.0155,0.0383665
12.0427,0.0380086
12.0699,0.0376478
12.0971,0.0372838
12.1243,0.0369164
12.1515,0.0365455
12.1787,0.036171
12.2059,0.0357929
12.2331,0.0354115
12.2604,0.035027
12.2876,0.0346395
12.3148,0.0342495
12.342,0.0338575
12.3692,0.0334638
12.3964,0.0330689
12.4236,0.0326735
12.4508,0.0322781
12.478,0.0318832
12.5052,0.0314894
12.5325,0.0310974
12.5597,0.0307077
12.5869,0.0303209
12.6141,0.0299376
12.6413,0.0295582
12.6685,0.0291833
12.6957,0.0288134
12.7229,0.0284488
12.7501,0.0280899
12.7773,0.0277372
12.8045,0.0273909
12.8318,0.0270512
12.859,0.0267184
12.8862,0.0263926
12.9134,0.0260739
12.9406,0.0257624
12.9678,0.0254581
12.995,0.0251609
13.0222,0.0248707
13.0494,0.0245875
13.0766,0.024311
13.1039,0.024041
13.1311,0.0237773
13.1583,0.0235195
13.1855,0.0232673
13.2127,0.0230203
13.2399,0.0227782
13.2671,0.0225405
13.2943,0.0223067
13.3215,0.0220764
13.3487,0.0218492
13.3759,0.0216244
13.4032,0.0214017
13.4304,0.0211805
13.4576,0.0209603
13.4848,0.0207407
13.512,0.0205212
13.5392,0.0203013
13.5664,0.0200807
13.5936,0.019859
13.6208,0.0196358
13.648,0.0194108
13.6753,0.0191838
13.7025,0.0189545
13.7297,0.0187228
13.7569,0.0184885
13.7841,0.0182516
13.8113,0.0180122
13.8385,0.0177702
13.8657,0.0175258
13.8929,0.017279
13.9201,0.0170302
13.9474,0.0167795
13.9746,0.0165274
14.0018,0.016274
14.029,0.0160198
14.0562,0.0157652
14.0834,0.0155106
14.1106,0.0152565
14.1378,0.0150033
14.165,0.0147515
14.1922,0.0145016
14.2194,0.0142541
14.2467,0.0140094
14.2739,0.0137681
14.3011,0.0135304
14.3283,0.0132969
14.3555,0.0130679
14.3827,0.0128437
14.4099,0.0126248
14.4371,0.0124113
14.4643,0.0122035
14.4915,0.0120017
14.5188,0.0118058
