nof_samples,trace_0
1,0.0367238
2,0.0365089
3,0.0382633
4,0.0391175
5,0.0399287
6,0.0382448
7,0.0396267
8,0.039913
9,0.0832398
10,0.0824393
11,0.0829625
12,0.0832713
13,0.0837898
14,0.0834593
15,0.0833825
16,0.0823747
17,0.0830782
18,0.08289
19,0.0825209
20,0.0827958
21,0.0826606
22,0.0839367
23,0.0877629
24,0.0881146
25,0.0880538
26,0.102433
27,0.0234926
28,0.0223096
29,0.0183667
30,0.0153634
31,0.0173944
32,0.0199057
33,0.0195426
34,0.00435198
35,0.0160352
36,0.0165111
37,0.0171003
38,0.00297458
39,0.0159789
40,0.0151909
41,0.0143731
42,0.017641
43,-0.015584
44,-0.0173141
45,-0.016683
46,-0.0170908
47,-0.0135551
48,-0.0125191
49,-0.0127202
50,-0.0148271
51,-0.0123346
52,-0.0125389
53,-0.0199701
54,-0.0132261
55,-0.0144101
56,-0.0128997
57,-0.0139582
58,-0.0120914
59,-0.0503162
60,-0.0599338
61,-0.0733008
62,-0.0533443
63,-0.0396326
64,-0.0661574
65,-0.036479
66,-0.0701879
67,-0.0554067
68,-0.0576907
69,-0.0437347
70,-0.0489018
71,-0.0600478
72,-0.0346162
73,-0.0460153
74,-0.00618017
75,0.00104173
76,0.00712756
77,0.0091241
78,0.00750882
79,0.0094528
80,0.00813228
81,0.008579
82,0.00837457
83,0.00905514
84,0.00836681
85,0.00914925
86,0.0109275
87,0.00925585
88,0.00973289
89,0.0113813
90,0.00931064
91,0.00967638
92,0.0104818
93,0.00905228
94,0.0107726
95,0.00967818
96,0.00830857
97,0.0101867
98,0.009707
99,0.00839489
100,0.00809034
101,0.00802695
102,0.00812781
103,0.00755658
104,0.0115336
105,0.0106856
106,-0.0328538
107,-0.058057
108,-0.0312607
109,-0.0312995
110,-0.0516022
111,-0.0293214
112,-0.0229187
113,-0.0389392
114,-0.0303562
115,-0.01714
116,-0.0232022
117,-0.0159851
118,-0.0222679
119,-0.0489064
120,-0.0418669
121,-0.0383823
122,-0.0352284
123,-0.0318158
124,-0.0303977
125,-0.030549
126,-0.0299602
127,-0.0317585
128,-0.032131
129,-0.0318975
130,-0.0427341
131,-0.0535805
132,-0.0607853
133,-0.0780486
134,-0.0830598
135,-0.0575968
136,-0.0540407
137,-0.0683372
138,-0.064694
139,-0.0705015
140,-0.0571107
141,-0.0689484
142,-0.0608922
143,-0.0619269
144,-0.0707323
145,-0.0513626
146,-0.0368023
147,-0.029342
148,-0.0274641
149,-0.01853
150,-0.0168188
151,-0.0226069
152,-0.0272017
153,-0.0337818
154,-0.035525
155,-0.0178794
156,-0.0313061
157,-0.0232827
158,-0.028028
159,-0.00728695
160,-0.0138496
161,-0.029981
162,0.00526275
163,-0.00741665
164,-0.0115657
165,-0.0175714
166,-0.00404967
167,0.00298436
168,0.00714334
169,-0.0144103
170,-0.00408949
171,0.00942063
172,0.0148525
173,0.00607457
174,-0.00214089
175,-0.0687231
176,-0.0549343
177,-0.0518367
178,-0.0500541
179,-0.0488096
180,-0.0478319
181,-0.0592223
182,-0.0358468
183,-0.0394634
184,-0.0423615
185,-0.0488255
186,-0.0498943
187,-0.0419647
188,-0.0350542
189,-0.0363043
190,-0.0332456
191,-0.0310287
192,-0.0094094
193,-0.00101875
194,-0.0200363
195,-0.0058862
196,-0.00268579
197,-0.0125698
198,0.000355804
199,-0.00262712
200,-0.0186936
201,-0.0274268
202,-0.0117124
203,-0.0140436
204,-0.0394632
205,-0.0141763
206,0.0053387
207,-0.010478
208,-0.0276135
209,-0.0586857
210,-0.0358636
211,-0.0510202
212,-0.0262657
213,-0.0176915
214,-0.0168792
215,-0.0399787
216,-0.0165703
217,-0.0581099
218,-0.0500888
219,-0.0375093
220,-0.0182767
221,-0.0243573
222,-0.0155639
223,0.0106439
224,0.0135782
225,0.0142406
226,0.021242
227,0.0275183
228,0.029911
229,0.0307193
230,0.0308725
231,0.0322336
232,0.0301558
233,0.0316352
234,0.0300896
235,0.0304197
236,0.0327662
237,0.0337969
238,0.0339878
239,0.0343757
240,-0.0285835
241,-0.0347292
242,-0.0370671
243,0.000246009
244,-0.0312937
245,-0.0394999
246,-0.0356914
247,-0.0382205
248,-0.0338577
249,-0.0413174
250,-0.0572489
251,-0.0440078
252,-0.0381468
253,-0.0465404
254,-0.0412222
255,-0.0431171
256,-0.0454504
257,-0.0326932
258,-0.0334767
259,-0.0490147
260,-0.0293507
261,-0.0300973
262,-0.0297489
263,-0.0360851
264,0.0183128
265,-0.0267693
266,-0.0277255
267,-0.0227747
268,-0.0169457
269,-0.0337015
270,-0.0377065
271,-0.035919
272,-0.0350476
273,0.0179186
274,0.0394581
275,0.0438186
276,0.0487098
277,0.0469727
278,0.0427584
279,0.0455212
280,0.0434613
281,0.0440782
282,0.0451822
283,0.0481243
284,0.0476143
285,0.0479171
286,0.0481483
287,0.0487455
288,0.050072
289,-0.0580527
290,-0.0699743
291,-0.0696361
292,-0.071246
293,-0.0735586
294,-0.0739364
295,-0.0738845
296,-0.0703393
297,-0.0694331
298,-0.0712097
299,-0.070821
300,-0.066862
301,-0.0703779
302,-0.0679844
303,-0.0666091
304,-0.0668725
305,-0.0668062
306,-0.00612956
307,-0.00010117
308,0.00276603
309,0.00583042
310,0.00456598
311,0.00243258
312,0.00420842
313,0.00402658
314,0.00135171
315,0.000731093
316,-0.00122039
317,-0.00111992
318,0.00195614
319,-0.00166659
320,0.000490536
321,0.00233118
322,0.00121418
323,0.00257703
324,0.0236479
325,0.0193437
326,0.0194399
327,0.0192568
328,0.01861
329,0.0231094
330,0.024417
331,0.0238077
332,0.0244245
333,0.0247905
334,0.0258673
335,0.0263018
336,0.0260655
337,0.0277177
338,0.0272937
339,0.025897
340,-0.0333054
341,-0.000160884
342,0.00170718
343,0.00173013
344,0.00494336
345,0.00683686
346,0.00688448
347,0.00488306
348,0.00747363
349,0.00574302
350,0.00795262
351,0.00677096
352,0.00595462
353,0.00562706
354,0.00215712
355,0.000747918
356,0.00262597
357,0.0393728
358,0.0305221
359,0.0278298
360,0.030734
361,0.0283031
362,0.0302331
363,0.0312552
364,0.0281979
365,0.0325633
366,0.0311701
367,0.0291712
368,0.0299278
369,0.0339065
370,0.0315833
371,0.0254849
372,0.0278069
373,-0.0147544
374,-0.0188062
375,-0.0151965
376,-0.0157093
377,-0.0177933
378,-0.0185014
379,-0.0191219
380,-0.018981
381,-0.0197109
382,-0.0233792
383,-0.0249404
384,-0.0246303
385,-0.0230193
386,-0.0222324
387,-0.0236295
388,-0.0252556
389,0.00862468
390,0.022457
391,0.0208909
392,-0.00716822
393,0.0217343
394,-0.00162969
395,0.0213871
396,-0.000341844
397,-0.00457971
398,0.0153165
399,0.0239922
400,-0.00554923
401,0.0231359
402,-0.00372528
403,-0.00238544
404,0.0219681
405,0.00260443
406,0.00559673
407,0.00603504
408,0.00726123
409,0.00730989
410,0.00657509
411,0.00616123
412,0.006898
413,0.0072988
414,0.00396398
415,0.00566846
416,0.00738828
417,0.00703607
418,0.000572775
419,0.0696489
