nof_samples,trace_0
1,0.00380155
2,0.00214585
3,0.00214585
4,0.00214585
5,0.00199428
6,0.00199428
7,0.00199428
8,0.00199428
9,0.00199428
10,0.00199428
11,0.00199428
12,0.00120087
13,0.00120087
14,0.00105086
15,0.00105086
16,0.00105086
17,0.000228546
18,0.000228546
19,0.000228546
20,0.000228546
21,0.000228546
22,0.00240379
23,0.00700329
24,0.00524666
25,0.00880502
26,0.00117648
27,0.00414786
28,0.0044382
29,0.00312991
30,0.00522354
31,0.00815017
32,0.00826259
33,0.00826259
34,0.00826259
35,0.00826259
36,0.00826259
37,0.00444572
38,0.00444572
39,0.00444572
40,0.00444572
41,0.00609163
42,0.000570017
43,0.00787995
44,0.00900449
45,0.00409612
46,0.00692113
47,0.00692113
48,0.00692113
49,0.00692113
50,0.00324394
51,0.00324394
52,0.00336101
53,0.00336101
54,0.00336101
55,0.00336101
56,0.00397554
57,0.00251476
58,0.00251476
59,0.00251476
60,0.00251476
61,0.00251476
62,0.00262755
63,0.00262755
64,0.00493733
65,0.00493733
66,0.00493733
67,0.00229107
68,0.00229107
69,0.00533198
70,0.00533198
71,0.00533198
72,0.00348954
73,0.00348954
74,0.00187361
75,0.00163681
76,0.00163681
77,0.00163681
78,0.00680358
79,0.00086063
80,0.00086063
81,0.00319077
82,0.00863358
83,0.00863358
84,0.00863358
85,0.0094043
86,0.0094043
87,0.0094043
88,0.0094043
89,0.0094043
90,0.0094043
91,0.0120875
92,0.0120875
93,0.0120875
94,0.0120875
95,0.0120875
96,0.0111347
97,0.0129475
98,0.0129475
99,0.0129475
100,0.0101784
101,0.0101784
102,0.0132172
103,0.0132172
104,0.0132172
105,0.00795179
106,0.00795179
107,0.00795179
108,0.00795179
109,0.00795179
110,0.00795179
111,0.00795179
112,0.00795179
113,0.00556186
114,0.0123756
115,0.0123756
116,0.0123756
117,0.0123756
118,0.0123756
119,0.0123756
120,0.0123756
121,0.0123756
122,0.0130363
123,0.0130363
124,0.00774066
125,0.00774066
126,0.00774066
127,0.00774066
128,0.00774066
129,0.0102724
130,0.0115395
131,0.0125576
132,0.0125576
133,0.0125576
134,0.0125576
135,0.0125576
136,0.00763021
137,0.00763021
138,0.00391739
139,0.00391739
140,0.000523839
141,0.000523839
142,0.000523839
143,0.000523839
144,0.00237192
145,0.00237192
146,0.00237192
147,0.00237192
148,0.00237192
149,0.00237192
150,0.00237192
151,0.000988809
152,0.00974139
153,0.00974139
154,0.00974139
155,0.00974139
156,0.00974139
157,0.00974139
158,0.00974139
159,0.00974139
160,0.00653848
161,0.00653848
162,0.00653848
163,0.00653848
164,0.0106756
165,0.0106756
166,0.0106756
167,0.0106756
168,0.0106756
169,0.0106756
170,0.0106756
171,0.0106756
172,0.0106756
173,0.0111622
174,0.0111622
175,0.0131728
176,0.0127303
177,0.0127303
178,0.00247012
179,0.00247012
180,0.00247012
181,0.00247012
182,0.00247012
183,0.00646467
184,0.0127852
185,0.0127852
186,0.00789614
187,0.00789614
188,0.00281225
189,0.00281225
190,0.00281225
191,0.006582
192,0.006582
193,0.00372206
194,0.00174192
195,0.00629242
196,0.0017559
197,0.0017559
198,0.0017559
199,0.0017559
200,0.0017559
201,0.0017559
202,0.0017559
203,0.0017559
204,0.00593274
205,0.00593274
206,0.00593274
207,0.0062755
208,0.00656275
209,0.00656275
210,0.00126719
211,0.00126719
212,0.00126719
213,0.00126719
214,0.00126719
215,0.00250526
216,0.00352693
217,0.00401777
218,0.00194414
219,0.00388468
220,0.0103356
221,0.0103207
222,0.00735361
223,0.00735361
224,0.00353665
225,0.00353665
226,0.00258514
227,0.00258514
228,0.0040038
229,0.00476667
230,0.00810737
231,0.00810737
232,0.00743811
233,0.00763089
234,0.00763089
235,0.00763089
236,0.00763089
237,0.00763089
238,0.00763089
239,0.00763089
240,0.00763089
241,0.00763089
242,0.00763089
243,0.00763089
244,0.00763089
245,0.00960136
246,0.00960136
247,0.00960136
248,0.00960136
249,0.00960136
250,0.00960136
251,0.00960136
252,0.00960136
253,0.000495948
254,0.00366607
255,0.00366607
256,0.0061572
257,0.0061572
258,0.0137407
259,0.0137407
260,0.0137407
261,0.0123823
262,0.00015974
263,0.00015974
264,0.00015974
265,0.00295467
266,0.00295467
267,0.00295467
268,0.00302875
269,0.00302875
270,0.00302875
271,0.00302875
272,0.00302875
273,0.00302875
274,0.00703897
275,0.00703897
276,0.00570153
277,0.00495545
278,0.00495545
279,0.00495545
280,0.00495545
281,0.00234575
282,0.00234575
283,0.00234575
284,0.00206195
285,0.00287166
286,0.00287166
287,0.00570252
288,0.0106471
289,0.0106471
290,0.0106471
291,0.0106471
292,0.0145027
293,0.0108461
294,0.0110842
295,0.0110842
296,0.00185089
297,0.000390193
298,0.000390193
299,0.00420261
300,0.00420261
301,5.14763e-05
302,0.000564368
303,0.000564368
304,0.000564368
305,0.000564368
306,0.000583424
307,0.000583424
308,0.000583424
309,0.000781064
310,0.000781064
311,0.000781064
312,0.000781064
313,0.000781064
314,0.000781064
315,0.000781064
316,0.000781064
317,0.000781064
318,0.000781064
319,0.000781064
320,0.000781064
321,0.000781064
322,0.000781064
323,0.000781064
324,0.000781064
325,0.00159098
326,0.00159098
327,0.00159098
328,0.00159098
329,0.00159098
330,0.00159098
331,0.00159098
332,0.00162061
333,0.00162061
334,0.00162061
335,0.00162061
336,0.00162061
337,0.00162061
338,0.00162061
339,0.00162061
340,0.00162061
341,0.0027867
342,0.0027867
343,0.0027867
344,0.00103486
345,0.00103486
346,0.00103486
347,0.000814789
348,0.000814789
349,0.000814789
350,0.000814789
351,0.000814789
352,0.000814789
353,0.000814789
354,0.000814789
355,0.000814789
356,0.000814789
357,0.000270518
358,0.000270518
359,0.000270518
360,0.000270518
361,0.000270518
362,0.000270518
363,0.000270518
364,0.000270518
365,0.000270518
366,0.00137113
367,0.000527949
368,0.0103469
369,0.0103469
370,0.0103469
371,0.012023
372,0.012023
373,0.012023
374,0.012023
375,0.0112385
376,0.0112385
377,0.0112385
378,0.0112385
379,0.0112385
380,0.0112385
381,0.0112385
382,0.00858888
383,0.00858888
384,0.00858888
385,0.00858888
386,0.00858888
387,0.00858888
388,0.00858888
389,0.00858888
390,0.00966929
391,0.00966929
392,0.00859623
393,0.00859623
394,0.00859623
395,0.00833588
396,0.00833588
397,0.00833588
398,0.00833588
399,0.00833588
400,0.00833588
401,0.00833588
402,0.00469727
403,0.00469727
404,0.00772845
405,0.00772845
406,0.00772845
407,0.00772845
408,0.00494483
409,0.00995168
410,0.00995168
411,0.00995168
412,0.00995168
413,0.0138593
414,0.00688235
415,0.00688235
416,0.00688235
417,0.00688235
418,0.00688235
419,0.00688235
420,0.00688235
421,0.00688235
422,0.0056802
423,0.0056802
424,0.0056802
425,0.0056802
426,0.00696195
427,0.00696195
428,0.00696195
429,0.00696195
430,0.00696195
431,0.00696195
432,0.00696195
433,0.0108596
434,0.0108596
435,0.0108596
436,0.0108596
437,0.0108596
438,0.0108596
439,0.0105212
440,0.0105212
441,0.0105212
442,0.00838942
443,0.00820923
444,0.0100138
445,0.0100138
446,0.00557067
447,0.0052811
448,0.0052811
449,0.00370396
450,0.00373199
451,0.00373199
452,0.00373199
453,0.00497988
454,0.000857286
455,0.000198094
456,0.000198094
457,0.000198094
458,0.00490607
459,0.00847779
460,0.00847779
461,0.00739192
462,0.00739192
463,0.00739192
464,0.00350567
465,0.00240452
466,0.00240452
467,0.00381829
468,0.00107714
469,0.000887018
470,0.000887018
471,0.00088814
472,0.000690163
473,0.000690163
474,0.000690163
475,0.000690163
476,0.000690163
477,0.000690163
478,0.00499684
479,0.004133
480,0.00426771
481,0.00229485
482,0.00337904
483,0.00605917
484,0.00605917
485,0.00719076
486,0.0102024
487,0.0121706
488,0.0121706
489,0.00622685
490,0.00141981
491,0.00294636
492,0.00294636
493,0.00294636
494,0.00877861
495,0.00376671
496,0.00474218
497,0.0102819
498,0.00840725
499,0.000785659
500,0.000612994
501,0.000612994
502,0.000612994
503,0.000612994
504,0.000655351
505,0.000144955
506,0.000144955
507,0.000144955
508,0.000144955
509,0.000144955
510,0.000675726
511,0.000675726
512,0.00709915
513,0.0109193
514,0.006212
515,0.0119502
516,0.0124374
517,0.0124374
518,0.0105756
519,0.00881694
520,0.00881694
521,0.00535994
522,0.0134295
523,0.0134295
524,0.0134295
525,0.0134295
526,0.00592258
527,0.00592258
528,0.013116
529,0.00676862
530,0.00676862
531,0.00676862
532,0.00670282
533,0.00670282
534,0.00340876
535,0.00340876
536,0.000638079
537,0.000638079
538,0.00412856
539,0.00412856
540,0.00705836
541,0.00456563
542,0.00456563
543,0.00456563
544,0.00445292
545,0.000416657
546,0.000416657
547,0.0117846
548,0.00568515
549,0.00616171
550,0.0100693
551,0.00239995
552,0.00393296
553,0.0115109
554,0.0115109
555,0.0115109
556,0.0115109
557,0.0115109
558,0.00668616
559,0.00668616
560,0.00351417
561,0.000690509
562,0.00326027
563,0.00326027
564,0.00346407
565,0.00328395
566,0.00328395
567,0.00328395
568,0.00328395
569,0.0121526
570,0.00264429
571,0.00264429
572,0.00264429
573,0.00401401
574,0.000396834
575,0.000396834
576,0.000396834
577,0.000396834
578,0.000396834
579,0.000396834
580,0.000396834
581,0.000396834
582,0.000396834
583,0.000396834
584,0.0013035
585,0.00354236
586,0.00383137
587,0.00755398
588,0.0067438
589,0.0067438
590,0.0067438
591,0.00503877
592,0.00646146
593,0.00646146
594,0.00646146
595,0.00646146
596,0.00646146
597,0.00646146
598,0.00646146
599,0.00646146
600,0.00407859
601,0.00534763
602,0.0063722
603,0.0063722
604,0.00104851
605,0.00104851
606,0.00104851
607,0.000264292
608,0.000870101
609,0.00385566
610,0.00758637
611,0.00758637
612,0.00852035
613,0.0141845
614,0.0106169
615,0.0106169
616,0.0106169
617,0.01151
618,0.01151
619,0.01151
620,0.01151
621,0.01151
622,0.01151
623,0.00200485
624,0.00280433
625,0.00280433
626,0.0086235
627,0.0086235
628,0.0086235
629,0.0086235
630,0.0086235
631,0.0086235
632,0.0086235
633,0.0086235
634,0.00235533
635,0.00235533
636,0.00235533
637,0.00235533
638,0.00235533
639,0.00348459
640,0.00560354
641,0.00560354
642,0.00560354
643,0.00560354
644,0.00341517
645,0.00341517
646,0.00341517
647,0.00341517
648,0.00341517
649,0.00341517
650,0.00341517
651,0.00341517
652,0.00276261
653,0.00276261
654,0.00276261
655,0.00138277
656,0.00138277
657,0.00138277
658,0.00138277
659,0.00138277
660,0.00138277
661,0.00138277
662,0.00138277
663,0.0013541
664,0.0013541
665,0.0013541
666,0.0013541
667,0.0013541
668,0.0013541
669,0.000230802
670,0.000230802
671,0.000230802
672,0.000300552
673,0.000300552
674,0.00342879
675,0.00880651
676,0.00871235
677,0.00871235
678,0.00580263
679,0.00580263
680,0.00580263
681,0.00619897
682,0.0135017
683,0.00187753
684,0.0022804
685,0.0126995
686,0.0126995
687,0.0126995
688,0.0126995
689,0.0126995
690,0.00910952
691,0.00946035
692,0.00589534
693,0.00589534
694,0.00589534
695,0.00759875
696,0.00507518
697,0.00507518
698,0.00683658
699,0.0040374
700,0.0040374
701,0.0040374
702,0.0040374
703,0.0040374
704,0.0040374
705,0.00229739
706,0.0126785
707,0.00896408
708,0.0107874
709,0.0107874
710,0.0107874
711,0.0107874
712,0.0107874
713,0.0107874
714,0.0107874
715,0.0107874
716,0.0107874
717,0.0107874
718,0.0107874
719,0.0107874
720,0.00438837
721,0.000730656
722,0.000730656
723,0.000730656
724,0.000730656
725,0.000730656
726,0.000730656
727,0.000730656
728,0.00150339
729,0.00150339
730,0.00260213
731,0.00260213
732,0.00102378
733,0.00102378
734,0.00102378
735,0.00647076
736,0.00647076
737,0.00375372
738,0.00375372
739,0.00375372
740,0.00375372
741,0.00375372
742,0.00375372
743,0.00403928
744,0.00226567
745,0.00226567
746,0.00226567
747,0.00513612
748,0.0109809
749,0.0109809
750,0.00437311
751,0.00437311
752,0.0110102
753,0.00357
754,0.00357
755,0.00105294
756,0.00105294
757,0.000360083
758,0.000360083
759,0.000360083
760,0.0029327
761,0.0029327
762,0.0029327
763,0.0029327
764,0.00685243
765,0.0096477
766,0.0096477
767,0.0096477
768,0.0096477
769,0.0096477
770,0.0096477
771,0.0096477
772,0.0096477
773,0.00679772
774,0.0023502
775,0.0023502
776,0.0023502
777,0.0023502
778,0.00576518
779,0.00788295
780,0.00788295
781,0.00788295
782,0.00788295
783,0.00788295
784,0.00665074
785,0.00665074
786,0.0068378
787,0.0106918
788,0.0106918
789,0.00324277
790,0.00324277
791,0.000449197
792,0.000449197
793,0.000449197
794,0.000449197
795,0.000449197
796,0.000449197
797,0.000449197
798,0.000449197
799,0.000449197
800,0.000449197
801,0.00171698
802,0.000508284
803,0.000508284
804,0.000402753
805,0.000402753
806,0.000402753
807,0.000402753
808,0.00129825
809,0.00493107
810,0.00493107
811,0.00493107
812,0.00493107
813,0.00493107
814,0.00493107
815,0.00493107
816,0.00493107
817,0.00493107
818,0.00723214
819,0.00723214
820,0.00723214
821,0.00723214
822,0.00723214
823,0.00723214
824,0.00509302
825,0.010136
826,0.010136
827,0.00596595
828,0.0101752
829,0.0101752
830,0.0101752
831,0.0131438
832,0.0034396
833,0.0034396
834,0.0034396
835,0.00310897
836,0.00310897
837,0.00310897
838,0.00897223
839,0.0115337
840,0.0115337
841,0.0115337
842,0.0115337
843,0.00311368
844,0.00311368
845,0.00311368
846,0.00311368
847,0.00311368
848,0.00137566
849,0.00137566
850,0.00137566
851,0.00137566
852,0.00137566
853,0.00137566
854,0.00137566
855,0.00137566
856,0.00137566
857,0.00137566
858,0.00137566
859,0.00137566
860,0.00146778
861,0.00146778
862,0.00207287
863,0.00207287
864,0.00207287
865,0.00207287
866,0.00207287
867,0.00207287
