x,p_0
0.0217136,1.19284e-06
0.0218979,1.6807e-06
0.0220822,2.35766e-06
0.0222665,3.2927e-06
0.0224508,4.57832e-06
0.0226352,6.33786e-06
0.0228195,8.73497e-06
0.0230038,1.19857e-05
0.0231881,1.63739e-05
0.0233724,2.22704e-05
0.0235568,3.0157e-05
0.0237411,4.06572e-05
0.0239254,5.45727e-05
0.0241097,7.29295e-05
0.024294,9.70341e-05
0.0244783,0.00012854
0.0246627,0.00016953
0.024847,0.000222614
0.0250313,0.000291044
0.0252156,0.00037885
0.0253999,0.000490997
0.0255843,0.000633574
0.0257686,0.000814005
0.0259529,0.00104129
0.0261372,0.00132627
0.0263215,0.00168195
0.0265059,0.00212383
0.0266902,0.0026703
0.0268745,0.00334299
0.0270588,0.00416728
0.0272431,0.00517272
0.0274275,0.00639355
0.0276118,0.00786916
0.0277961,0.00964466
0.0279804,0.0117714
0.0281647,0.0143074
0.028349,0.0173179
0.0285334,0.0208759
0.0287177,0.0250625
0.028902,0.0299672
0.0290863,0.0356885
0.0292706,0.0423336
0.029455,0.0500192
0.0296393,0.0588712
0.0298236,0.0690249
0.0300079,0.0806248
0.0301922,0.0938247
0.0303766,0.108787
0.0305609,0.125684
0.0307452,0.144696
0.0309295,0.166012
0.0311138,0.189829
0.0312981,0.216354
0.0314825,0.245803
0.0316668,0.2784
0.0318511,0.314379
0.0320354,0.353986
0.0322197,0.397477
0.0324041,0.445123
0.0325884,0.497207
0.0327727,0.55403
0.032957,0.615908
0.0331413,0.683177
0.0333257,0.756195
0.03351,0.835339
0.0336943,0.92101
0.0338786,1.01363
0.0340629,1.11365
0.0342473,1.22153
0.0344316,1.33777
0.0346159,1.46285
0.0348002,1.59732
0.0349845,1.74168
0.0351688,1.89647
0.0353532,2.06222
0.0355375,2.23943
0.0357218,2.42861
0.0359061,2.63022
0.0360904,2.8447
0.0362748,3.07244
0.0364591,3.31377
0.0366434,3.56899
0.0368277,3.83832
0.037012,4.12192
0.0371964,4.41989
0.0373807,4.73228
0.037565,5.05905
0.0377493,5.40014
0.0379336,5.75543
0.038118,6.12478
0.0383023,6.50801
0.0384866,6.90496
0.0386709,7.31545
0.0388552,7.73936
0.0390395,8.17658
0.0392239,8.62706
0.0394082,9.09083
0.0395925,9.56797
0.0397768,10.0586
0.0399611,10.5631
0.0401455,11.0817
0.0403298,11.6148
0.0405141,12.1629
0.0406984,12.7264
0.0408827,13.3059
0.0410671,13.9018
0.0412514,14.5147
0.0414357,15.1449
0.04162,15.7927
0.0418043,16.4583
0.0419886,17.1416
0.042173,17.8424
0.0423573,18.5603
0.0425416,19.2945
0.0427259,20.0439
0.0429102,20.8074
0.0430946,21.5833
0.0432789,22.3695
0.0434632,23.164
0.0436475,23.9641
0.0438318,24.767
0.0440162,25.5698
0.0442005,26.369
0.0443848,27.1614
0.0445691,27.9433
0.0447534,28.7112
0.0449378,29.4613
0.0451221,30.1901
0.0453064,30.8942
0.0454907,31.5701
0.045675,32.2147
0.0458593,32.8253
0.0460437,33.3993
0.046228,33.9346
0.0464123,34.4294
0.0465966,34.8824
0.0467809,35.2929
0.0469653,35.6605
0.0471496,35.9853
0.0473339,36.2681
0.0475182,36.5099
0.0477025,36.7123
0.0478869,36.8775
0.0480712,37.0078
0.0482555,37.1061
0.0484398,37.1753
0.0486241,37.2189
0.0488085,37.2402
0.0489928,37.243
0.0491771,37.2308
0.0493614,37.2073
0.0495457,37.1759
0.04973,37.14
0.0499144,37.1027
0.0500987,37.0669
0.050283,37.0351
0.0504673,37.0094
0.0506516,36.9916
0.050836,36.983
0.0510203,36.9846
0.0512046,36.9968
0.0513889,37.0196
0.0515732,37.0527
0.0517576,37.0953
0.0519419,37.1463
0.0521262,37.2043
0.0523105,37.2673
0.0524948,37.3335
0.0526792,37.4007
0.0528635,37.4664
0.0530478,37.5282
0.0532321,37.5836
0.0534164,37.63
0.0536007,37.6649
0.0537851,37.6859
0.0539694,37.6906
0.0541537,37.6769
0.054338,37.6426
0.0545223,37.586
0.0547067,37.5055
0.054891,37.3995
0.0550753,37.2671
0.0552596,37.1072
0.0554439,36.9192
0.0556283,36.7028
0.0558126,36.4576
0.0559969,36.1838
0.0561812,35.8817
0.0563655,35.5519
0.0565498,35.1949
0.0567342,34.8118
0.0569185,34.4037
0.0571028,33.9719
0.0572871,33.5177
0.0574714,33.0429
0.0576558,32.549
0.0578401,32.0381
0.0580244,31.512
0.0582087,30.9728
0.058393,30.4227
0.0585774,29.864
0.0587617,29.299
0.058946,28.73
0.0591303,28.1596
0.0593146,27.5903
0.059499,27.0246
0.0596833,26.4651
0.0598676,25.9143
0.0600519,25.3748
0.0602362,24.8491
0.0604205,24.3397
0.0606049,23.849
0.0607892,23.3792
0.0609735,22.9324
0.0611578,22.5106
0.0613421,22.1155
0.0615265,21.7487
0.0617108,21.4114
0.0618951,21.1046
0.0620794,20.8289
0.0622637,20.5846
0.0624481,20.3718
0.0626324,20.1899
0.0628167,20.0381
0.063001,19.9154
0.0631853,19.82
0.0633697,19.7502
0.063554,19.7036
0.0637383,19.6777
0.0639226,19.6697
0.0641069,19.6763
0.0642912,19.6944
0.0644756,19.7205
0.0646599,19.7511
0.0648442,19.7826
0.0650285,19.8115
0.0652128,19.8344
0.0653972,19.8481
0.0655815,19.8493
0.0657658,19.8353
0.0659501,19.8037
0.0661344,19.7521
0.0663188,19.6788
0.0665031,19.5823
0.0666874,19.4618
0.0668717,19.3166
0.067056,19.1467
0.0672403,18.9522
0.0674247,18.734
0.067609,18.4931
0.0677933,18.2309
0.0679776,17.9492
0.0681619,17.6499
0.0683463,17.3354
0.0685306,17.0078
0.0687149,16.6699
0.0688992,16.324
0.0690835,15.9728
0.0692679,15.6188
0.0694522,15.2644
0.0696365,14.9119
0.0698208,14.5634
0.0700051,14.2209
0.0701895,13.886
0.0703738,13.5602
0.0705581,13.2446
0.0707424,12.9403
0.0709267,12.6477
0.071111,12.3675
0.0712954,12.0995
0.0714797,11.8439
0.071664,11.6003
0.0718483,11.3682
0.0720326,11.1471
0.072217,10.9361
0.0724013,10.7346
0.0725856,10.5416
0.0727699,10.3561
0.0729542,10.1774
0.0731386,10.0046
0.0733229,9.83671
