nof_samples,trace_0
1,0.0107866
2,0.0107866
3,0.0107866
4,0.0107866
5,0.0107866
6,0.0107866
7,0.0107866
8,0.0107866
9,0.0107866
10,0.0107866
11,0.0107866
12,0.0107866
13,0.0107866
14,0.0107866
15,0.0107866
16,0.0107866
17,0.0107866
18,0.0107866
19,0.0107866
20,0.0107866
21,0.0107866
22,0.0107866
23,0.0136242
24,0.0136242
25,0.0136242
26,0.0136242
27,0.0136242
28,0.0136242
29,0.0136242
30,0.0136242
31,0.0136242
32,0.0136242
33,0.0136242
34,0.0136242
35,0.0136242
36,0.0136242
37,0.0136242
38,0.0136242
39,0.0136242
40,0.0136242
41,0.0136242
42,0.0136242
43,0.0136242
44,0.0136242
45,0.0136242
46,0.0136242
47,0.0136242
48,0.0136242
49,0.0136242
50,0.0136242
51,0.0136242
52,0.0136242
53,0.0136242
54,0.0136242
55,0.0136242
56,0.0136242
57,0.0136242
58,0.0136242
59,0.0136242
60,0.0136242
61,0.0136242
62,0.0136242
63,0.0136242
64,0.0136242
65,0.0136242
66,0.0136242
67,0.0136242
68,0.0136242
69,0.0136242
70,0.0136242
71,0.0136242
72,0.0136242
73,0.0136242
74,0.0136242
75,0.0136242
76,0.0136242
77,0.0136242
78,0.0136242
79,0.0136242
80,0.0136242
81,0.0136242
82,0.0136242
83,0.0136242
84,0.0136242
85,0.0136242
86,0.0136242
87,0.0136242
88,0.0136242
89,0.0136242
90,0.0136242
91,0.0136242
92,0.0136242
93,0.0136242
94,0.0136242
95,0.0136242
96,0.0136242
97,0.0136242
98,0.0136242
99,0.0136242
100,0.0136242
101,0.0136242
102,0.0136242
103,0.0136242
104,0.0136242
105,0.0136242
106,0.0136242
107,0.0136242
108,0.0136242
109,0.0136242
110,0.0136242
111,0.0136242
112,0.0136242
113,0.0136242
114,0.0136242
115,0.0136242
116,0.0136242
117,0.0136242
118,0.0136242
119,0.0136242
120,0.0136242
121,0.0136242
122,0.0136242
123,0.0136242
124,0.0136242
125,0.0136242
126,0.0136242
127,0.0136242
128,0.0136242
129,0.0136242
130,0.0136242
131,0.0136242
132,0.0136242
133,0.0136242
134,0.0136242
135,0.0136242
136,0.0136242
137,0.0136242
138,0.0116946
139,0.0116946
140,0.0116946
141,0.0116946
142,0.0116946
143,0.0116946
144,0.0116946
145,0.0116946
146,0.0116946
147,0.0116946
148,0.0116946
149,0.0116946
150,0.0116946
151,0.0116946
152,0.0116946
153,0.0116946
154,0.0116946
155,0.0116946
156,0.0116946
157,0.0116946
158,0.0116946
159,0.0116946
160,0.0116946
161,0.0116946
162,0.0116946
163,0.0116946
164,0.0116946
165,0.0116946
166,0.0116946
167,0.0116946
168,0.0116946
169,0.0116946
170,0.0116946
171,0.0116946
172,0.0116946
173,0.0116946
174,0.0116946
175,0.0116946
176,0.0116946
177,0.0116946
178,0.0116946
179,0.0116946
180,0.0116946
181,0.0116946
182,0.0116946
183,0.0116946
184,0.0116946
185,0.0116946
186,0.0116946
187,0.0116946
188,0.0116946
189,0.0116946
190,0.0116946
191,0.0116946
192,0.0116946
193,0.0116946
194,0.0116946
195,0.0116946
196,0.0116946
197,0.0116946
198,0.0116946
199,0.0116946
200,0.0116946
201,0.0116946
202,0.0116946
203,0.0116946
204,0.0116946
205,0.0116946
206,0.0116946
207,0.0116946
208,0.0116946
209,0.0116946
210,0.0116946
211,0.0116946
212,0.0116946
213,0.0116946
214,0.0116946
215,0.0116946
216,0.0116946
217,0.0116946
218,0.0116946
219,0.0116946
220,0.0116946
221,0.0116946
222,0.0116946
223,0.0116946
224,0.0116946
225,0.0116946
226,0.0116946
227,0.0116946
228,0.0116946
229,0.0116946
230,0.0116946
231,0.0116946
232,0.0116946
233,0.0116946
234,0.0116946
235,0.0116946
236,0.0116946
237,0.0116946
238,0.0116946
239,0.0116946
240,0.0116946
241,0.0116946
242,0.0116946
243,0.0116946
244,0.0116946
245,0.0116946
246,0.0116946
247,0.0116946
248,0.0116946
249,0.0116946
250,0.0116946
251,0.0116946
252,0.0116946
253,0.0116946
254,0.0116946
255,0.0116946
256,0.0116946
257,0.0116946
258,0.0116946
259,0.0116946
260,0.0116946
261,0.0116946
262,0.0116946
263,0.0116946
264,0.0116946
265,0.0116946
266,0.0116946
267,0.0116946
268,0.0116946
269,0.0116946
270,0.0116946
271,0.0116946
272,0.0116946
273,0.0116946
274,0.0116946
275,0.0116946
276,0.0116946
277,0.0116946
278,0.0116946
279,0.0116946
280,0.0116946
281,0.0116946
282,0.0116946
283,0.0116946
284,0.0116946
285,0.0116946
286,0.0116946
287,0.0116946
288,0.0116946
289,0.0116946
290,0.0116946
291,0.0116946
292,0.0116946
293,0.0116946
294,0.0116946
295,0.0116946
296,0.0116946
297,0.0116946
298,0.0116946
299,0.0116946
300,0.0116946
301,0.0116946
302,0.0116946
303,0.0116946
304,0.0116946
305,0.0116946
306,0.0116946
307,0.0116946
308,0.0116946
309,0.0116946
310,0.0116946
311,0.0116946
312,0.0116946
313,0.0116946
314,0.0116946
315,0.0116946
316,0.0116946
317,0.0116946
318,0.0116946
319,0.0116946
320,0.0116946
321,0.0116946
322,0.0116946
323,0.0116946
324,0.0116946
325,0.0116946
326,0.0116946
327,0.0116946
328,0.0116946
329,0.0116946
330,0.0116946
331,0.0116946
332,0.0116946
333,0.0116946
334,0.0116946
335,0.0116946
336,0.0116946
337,0.0116946
338,0.0116946
339,0.0116946
340,0.0116946
341,0.0116946
342,0.0116946
343,0.0116946
344,0.0116946
345,0.0116946
346,0.0116946
347,0.0116946
348,0.0116946
349,0.0116946
350,0.0116946
351,0.0116946
352,0.0116946
353,0.0116946
354,0.0116946
355,0.0116946
356,0.0116946
357,0.0116946
358,0.0116946
359,0.0116946
360,0.0116946
361,0.0116946
362,0.0116946
363,0.0116946
364,0.0116946
365,0.0116946
366,0.0116946
367,0.0116946
368,0.0116946
369,0.0116946
370,0.0116946
371,0.0116946
372,0.0116946
373,0.0116946
374,0.0116946
375,0.0116946
376,0.0116946
377,0.0116946
378,0.0116946
379,0.0116946
380,0.0116946
381,0.0116946
382,0.0116946
383,0.0116946
384,0.0116946
385,0.0116946
386,0.0116946
387,0.0116946
388,0.0116946
389,0.0116946
390,0.0116946
391,0.0116946
392,0.0116946
393,0.0116946
394,0.0116946
395,0.0116946
396,0.0116946
397,0.0116946
398,0.0116946
399,0.0116946
400,0.0116946
401,0.0116946
402,0.0116946
403,0.0116946
404,0.0116946
405,0.0116946
406,0.0116946
407,0.0116946
408,0.0116946
409,0.0116946
410,0.0116946
411,0.0116946
412,0.0116946
413,0.0116946
414,0.0116946
415,0.0116946
416,0.0116946
417,0.0116946
418,0.0116946
419,0.0104366
420,0.0104366
421,0.0104366
422,0.0104366
423,0.0104366
424,0.12022
425,0.12022
426,0.12022
427,0.12022
428,0.12022
429,0.12022
430,0.12022
431,0.12022
432,0.12022
433,0.12022
434,0.12022
435,0.12022
436,0.12022
437,0.487031
438,0.487031
439,0.22739
440,0.22739
441,0.22739
442,0.22739
443,0.0996192
444,0.0996192
445,0.0996192
446,0.0996192
447,0.0996192
448,0.0996192
449,0.0996192
450,0.0996192
451,0.0996192
452,0.0996192
453,0.0996192
454,0.0584068
455,0.0584068
456,0.0584068
457,0.0584068
458,0.0584068
459,0.0584068
460,0.0584068
461,0.0584068
462,0.0584068
463,0.0584068
464,0.0584068
465,0.0584068
466,0.0584068
467,0.0584068
468,0.0584068
469,0.0584068
470,0.0584068
471,0.0584068
472,0.0584068
473,0.0584068
474,0.0584068
475,0.0584068
476,0.0584068
477,0.0584068
478,0.0584068
479,0.0584068
480,0.0584068
481,0.0584068
482,0.0584068
483,0.0584068
484,0.0584068
485,0.0584068
486,0.0584068
487,0.0584068
488,0.0584068
489,0.0584068
490,0.0584068
491,0.0584068
492,0.0584068
493,0.0584068
494,0.0584068
495,0.0584068
496,0.0584068
497,0.0584068
498,0.0584068
499,0.0584068
500,0.0584068
501,0.0584068
502,0.0584068
503,0.0584068
504,0.0584068
505,0.0584068
506,0.0584068
507,0.0584068
508,0.0584068
509,0.0584068
510,0.0584068
