nof_samples,trace_0
1,0.00854743
2,0.00854743
3,0.00854743
4,0.00854743
5,0.00854743
6,0.00854743
7,0.00854743
8,0.00854743
9,0.00854743
10,0.00854743
11,0.00854743
12,0.00854743
13,0.00854743
14,0.00854743
15,0.00854743
16,0.00854743
17,0.00854743
18,0.00854743
19,0.00854743
20,0.00854743
21,0.00854743
22,0.00854743
23,0.00854743
24,0.00854743
25,0.00854743
26,0.00854743
27,0.00854743
28,0.00854743
29,0.00854743
30,0.00854743
31,0.00854743
32,0.00854743
33,0.00854743
34,0.00854743
35,0.00854743
36,0.00854743
37,0.00854743
38,0.00854743
39,0.00854743
40,0.00854743
41,0.00854743
42,0.00854743
43,0.00854743
44,0.00854743
45,0.00854743
46,0.00854743
47,0.00854743
48,0.00854743
49,0.00854743
50,0.00854743
51,0.00854743
52,0.00854743
53,0.00854743
54,0.00854743
55,0.00854743
56,0.00854743
57,0.00854743
58,0.00854743
59,0.00854743
60,0.00854743
61,0.00854743
62,0.00854743
63,0.00854743
64,0.00854743
65,0.00854743
66,0.00854743
67,0.00854743
68,0.00854743
69,0.00854743
70,0.00854743
71,0.00854743
72,0.00854743
73,0.00854743
74,0.00854743
75,0.00854743
76,0.00854743
77,0.00854743
78,0.00854743
79,0.00854743
80,0.00854743
81,0.00854743
82,0.00854743
83,0.00854743
84,0.00854743
85,0.00854103
86,0.00854103
87,0.00854103
88,0.00854103
89,0.00854103
90,0.00854103
91,0.00854103
92,0.00854103
93,0.00854103
94,0.00854103
95,0.00854103
96,0.00854103
97,0.00854103
98,0.00854103
99,0.00854103
100,0.00854103
101,0.00854103
102,0.00854103
103,0.00854103
104,0.00854103
105,0.00854103
106,0.00854103
107,0.00854103
108,0.00854103
109,0.00854103
110,0.00854103
111,0.00854103
112,0.00854103
113,0.00854103
114,0.00854103
115,0.00854103
116,0.00854103
117,0.00854103
118,0.00854103
119,0.00854103
120,0.00854103
121,0.00854103
122,0.00854103
123,0.00854103
124,0.00854103
125,0.00854103
126,0.00854103
127,0.00854103
128,0.00854103
129,0.00854103
130,0.00854103
131,0.00854103
132,0.00854103
133,0.00854103
134,0.00854103
135,0.00854103
136,0.00854103
137,0.00854103
138,0.00854103
139,0.00854103
140,0.00854103
141,0.00854103
142,0.00854103
143,0.00854103
144,0.00854103
145,0.00854103
146,0.00854103
147,0.00854103
148,0.00854103
149,0.00854103
150,0.00854103
151,0.00854103
152,0.00854103
153,0.00854103
154,0.00854103
155,0.00854103
156,0.00854103
157,0.00854103
158,0.00854103
159,0.00854103
160,0.00854103
161,0.00854103
162,0.00854103
163,0.00854103
164,0.00854103
165,0.00854103
166,0.00854103
167,0.00854103
168,0.00854103
169,0.00854103
170,0.00854103
171,0.00854103
172,0.00854103
173,0.00854103
174,0.00854103
175,0.00854103
176,0.00854103
177,0.00854103
178,0.00854103
179,0.00854103
180,0.00854103
181,0.00854103
182,0.00854103
183,0.00854103
184,0.00854103
185,0.00854103
186,0.00854103
187,0.00854103
188,0.00854103
189,0.00854103
190,0.00854103
191,0.00854103
192,0.00854103
193,0.00854103
194,0.00854103
195,0.00854103
196,0.00854103
197,0.00854103
198,0.00854103
199,0.00854103
200,0.00854103
201,0.00854103
202,0.00854103
203,0.00854103
204,0.00854103
205,0.00854103
206,0.00854103
