nof_samples,trace_0
1,0.0167731
2,0.0167731
3,0.0167731
4,0.0167731
5,0.0167731
6,0.0167731
7,0.0167731
8,0.0167731
9,0.0167731
10,0.0167731
11,0.0167731
12,0.0167731
13,0.0167731
14,0.0167731
15,0.0167731
16,0.0167731
17,0.0167731
18,0.0167731
19,0.0167731
20,0.246085
21,0.339337
22,0.339337
23,0.261762
24,0.261762
25,0.261762
26,0.238058
27,0.238058
28,0.238058
29,0.238058
30,0.140879
31,0.140879
32,0.140879
33,0.140879
34,0.140879
35,0.140879
36,0.140879
37,0.246366
38,0.246366
39,0.246366
40,0.246366
41,0.246366
42,0.246366
43,0.246366
44,0.208259
45,0.208259
46,0.208259
47,0.326456
48,0.326456
49,0.326456
50,0.326456
51,0.0390766
52,0.0390766
53,0.0390766
54,0.0390766
55,0.0390766
56,0.0390766
57,0.0390766
58,0.0390766
59,0.0390766
60,0.0390766
61,0.0604858
62,0.0604858
63,0.0604858
64,0.0419666
65,0.0419666
66,0.0419666
67,0.0419666
68,0.0419666
69,0.0596883
70,0.0596883
71,0.0596883
72,0.0596883
73,0.0596883
74,0.0596883
75,0.0596883
76,0.0586339
77,0.0586339
78,0.0586339
79,0.0586339
80,0.0586339
81,0.0586339
82,0.0511588
83,0.0511588
84,0.0511588
85,0.0511588
86,0.0511588
87,0.0511588
88,0.0511588
89,0.0511588
90,0.0511588
91,0.0496469
92,0.0496469
93,0.0496469
94,0.0496469
95,0.0496469
96,0.0496469
97,0.0496469
98,0.0496469
99,0.0496469
100,0.0496469
101,0.0496469
102,0.0496469
103,0.0496469
104,0.0496469
105,0.0496469
106,0.0496469
107,0.0496469
108,0.0496469
109,0.0496469
110,0.0496469
111,0.0589612
112,0.0589612
113,0.0444527
114,0.0444527
115,0.0444527
116,0.0444527
117,0.0444527
118,0.0444527
119,0.0444527
120,0.0444527
121,0.0444527
122,0.0444527
123,0.0444527
124,0.0444527
125,0.0444527
126,0.0444527
127,0.0444527
128,0.0444527
129,0.163753
130,0.163753
131,0.163753
132,0.169595
133,0.169595
134,0.169595
135,0.169595
136,0.169595
137,0.169595
138,0.217404
139,0.217404
140,0.217404
141,0.217404
142,0.110541
143,0.110541
144,0.110541
145,0.110541
146,0.110541
147,0.110541
148,0.110541
149,0.0629946
150,0.0629946
151,0.0629946
152,0.0629946
153,0.0629946
154,0.0629946
155,0.0629946
156,0.0629946
157,0.0629946
158,0.0803846
159,0.0803846
160,0.0803846
161,0.0803846
162,0.0803846
163,0.0803846
164,0.0803846
165,0.0803846
166,0.0803846
167,0.0803846
168,0.0803846
169,0.0803846
170,0.0803846
171,0.0803846
172,0.0803846
173,0.0803846
174,0.0803846
175,0.0803846
176,0.0803846
177,0.0803846
178,0.0803846
179,0.0803846
180,0.085972
181,0.085972
182,0.085972
183,0.112351
184,0.112351
185,0.112351
186,0.112351
187,0.13175
188,0.13175
189,0.13175
190,0.13175
191,0.13175
192,0.13175
193,0.13175
194,0.13175
195,0.13175
196,0.13175
197,0.13175
198,0.13175
199,0.0414781
200,0.0414781
201,0.0414781
202,0.0414781
203,0.0414781
204,0.0414781
205,0.0414781
206,0.0414781
207,0.0414781
208,0.0414781
209,0.0414781
210,0.0414781
211,0.0414781
212,0.0414781
213,0.0414781
214,0.0414781
215,0.0414781
216,0.0414781
217,0.0414781
218,0.0414781
219,0.0414781
220,0.0414781
221,0.0414781
222,0.0414781
223,0.0414781
224,0.0414781
225,0.0414781
226,0.0414781
227,0.0414781
228,0.0414781
229,0.0414781
230,0.0414781
231,0.0359367
232,0.0359367
233,0.0359367
234,0.0359367
235,0.0359367
236,0.0359367
237,0.0359367
238,0.0359367
239,0.0359367
240,0.0359367
241,0.0359367
242,0.0359367
243,0.0359367
244,0.0359367
245,0.126858
246,0.126858
247,0.126858
248,0.126858
249,0.126858
250,0.126858
251,0.245411
252,0.385081
253,0.385081
254,0.385081
255,0.451762
256,0.349135
257,0.349135
258,0.349135
259,0.167079
260,0.167079
261,0.167079
262,0.167079
263,0.167079
264,0.170583
265,0.170583
266,0.170583
267,0.170583
268,0.069033
269,0.069033
270,0.069033
271,0.0707188
272,0.136666
273,0.184803
274,0.184803
275,0.0859236
276,0.0859236
277,0.0859236
278,0.0859236
279,0.0859236
280,0.0859236
281,0.0859236
282,0.0859236
283,0.0859236
284,0.0859236
285,0.0859236
286,0.0859236
287,0.0859236
288,0.0859236
289,0.0859236
290,0.0859236
291,0.0724485
292,0.0724485
293,0.0724485
294,0.0724485
295,0.0724485
296,0.112662
297,0.112662
298,0.112662
299,0.112662
300,0.299895
301,0.339209
302,0.436753
303,0.0820389
304,0.0820389
305,0.0820389
306,0.0820389
307,0.172695
308,0.172695
309,0.172695
310,0.172695
311,0.172695
312,0.172695
313,0.136314
314,0.226594
315,0.0120297
316,0.0120297
317,0.0120297
318,0.0120297
319,0.0120297
320,0.0120297
321,0.0120297
322,0.0120297
323,0.0120297
324,0.0120297
325,0.0120297
326,0.0120297
327,0.00856844
328,0.0100836
329,0.0100836
330,0.0100836
331,0.0100836
332,0.0100836
333,0.0100836
334,0.0100836
335,0.0100836
336,0.0100836
337,0.0100836
338,0.0100836
339,0.0100836
340,0.0100836
341,0.0100836
342,0.0100836
343,0.0100836
344,0.0100836
345,0.0100836
346,0.0100836
347,0.0100836
348,0.0100836
349,0.0100836
350,0.0100836
351,0.0100836
352,0.0100836
353,0.0100836
354,0.0100836
355,0.0100836
356,0.0100836
357,0.0138591
358,0.0138591
359,0.0138591
360,0.0138591
361,0.0138591
362,0.0138591
363,0.0138591
364,0.112637
365,0.112637
366,0.278227
367,0.278227
368,0.278227
369,0.278227
370,0.278227
371,0.399603
372,0.0852063
373,0.0852063
374,0.0852063
375,0.0852063
376,0.0852063
377,0.0852063
378,0.0852063
379,0.0852063
380,0.491122
381,0.491122
382,0.491122
383,0.491122
384,0.109565
385,0.109565
386,0.109565
387,0.109565
388,0.109565
389,0.109565
390,0.109565
391,0.109565
392,0.109565
393,0.109565
394,0.109565
395,0.109565
396,0.109565
397,0.109565
398,0.0785205
399,0.0785205
400,0.0785205
401,0.0785205
402,0.0785205
403,0.0785205
404,0.0785205
405,0.0785205
406,0.0785205
407,0.0890648
408,0.0890648
409,0.0890648
410,0.0890648
411,0.0890648
412,0.0890648
413,0.0890648
414,0.0890648
415,0.0890648
416,0.109036
417,0.0706657
418,0.0706657
419,0.0706657
420,0.0706657
421,0.0706657
422,0.0706657
423,0.0706657
424,0.0706657
425,0.0706657
426,0.0862362
427,0.0862362
428,0.0862362
429,0.0862362
430,0.0862362
431,0.0862362
432,0.0862362
433,0.0862362
434,0.0862362
435,0.0862362
436,0.0862362
437,0.0862362
438,0.0862362
439,0.0862362
440,0.0862362
441,0.0862362
442,0.0862362
443,0.0625095
444,0.0625095
445,0.0625095
446,0.0625095
447,0.0625095
448,0.0625095
449,0.0625095
450,0.0625095
451,0.0625095
452,0.0625095
453,0.0625095
454,0.0625095
455,0.0625095
456,0.0625095
457,0.0625095
458,0.0625095
459,0.0625095
460,0.0625095
461,0.0625095
462,0.0743519
463,0.0743519
464,0.0743519
465,0.0743519
466,0.0743519
467,0.0743519
468,0.0743519
469,0.0743519
470,0.0743519
471,0.0743519
472,0.0727462
473,0.0727462
474,0.0727462
475,0.0727462
476,0.0727462
477,0.0811509
478,0.0965072
479,0.0965072
480,0.0965072
481,0.232327
482,0.232327
483,0.232327
484,0.232327
485,0.232327
486,0.232327
487,0.232327
488,0.232327
489,0.174857
490,0.174857
491,0.174857
492,0.174857
493,0.174857
494,0.174857
495,0.174857
496,0.174857
497,0.162409
498,0.162409
499,0.162409
500,0.137743
501,0.174365
502,0.0899506
503,0.11707
504,0.158078
505,0.135583
506,0.135583
507,0.135583
508,0.135583
509,0.135583
510,0.135583
511,0.308547
512,0.308547
513,0.308547
514,0.308547
515,0.205289
516,0.205289
517,0.205289
518,0.205289
519,0.205289
520,0.205289
521,0.248238
522,0.248238
523,0.252474
524,0.267636
525,0.267636
526,0.267636
527,0.267636
528,0.267636
529,0.267636
530,0.0853405
531,0.0853405
532,0.0853405
533,0.0853405
534,0.179102
535,0.345631
536,0.423612
537,0.423612
538,0.356017
539,0.127801
540,0.127801
541,0.127801
542,0.127801
543,0.224892
544,0.289734
545,0.289734
546,0.289734
547,0.289734
548,0.292919
549,0.292919
550,0.292919
551,0.292919
552,0.292919
553,0.292919
554,0.219692
555,0.219692
556,0.221487
557,0.221487
558,0.221487
559,0.221487
560,0.428437
561,0.198121
562,0.198121
563,0.198121
564,0.198121
565,0.198121
566,0.198121
567,0.198121
568,0.277147
569,0.277147
570,0.277147
571,0.277147
572,0.277147
573,0.277147
574,0.277147
575,0.277147
576,0.277147
577,0.0713003
578,0.0713003
579,0.199126
580,0.199126
581,0.199126
582,0.0962388
583,0.0962388
584,0.0962388
585,0.0962388
586,0.0962388
587,0.0962388
588,0.0962388
589,0.0962388
590,0.0962388
591,0.0962388
592,0.0962388
593,0.0962388
594,0.0962388
595,0.0962388
596,0.0962388
597,0.0962388
598,0.193145
599,0.0752391
600,0.0752391
601,0.0826991
602,0.0826991
603,0.0826991
604,0.39536
605,0.145626
606,0.145626
607,0.201986
608,0.201986
609,0.201986
610,0.158688
611,0.158688
612,0.158688
613,0.202486
614,0.202486
615,0.202486
616,0.202486
617,0.202486
618,0.202486
619,0.202486
620,0.202486
621,0.143809
622,0.143809
623,0.0869324
624,0.0869324
625,0.0869324
626,0.0869324
627,0.0869324
628,0.0869324
629,0.0869324
630,0.0869324
631,0.0869324
632,0.0869324
633,0.0962575
634,0.0962575
635,0.0962575
636,0.0962575
637,0.0962575
638,0.0962575
639,0.0962575
640,0.0962575
641,0.0962575
642,0.0935836
643,0.0935836
644,0.143742
645,0.0279629
646,0.0279629
647,0.0279629
648,0.0279629
649,0.0279629
650,0.0279629
651,0.0279629
652,0.0279629
653,0.0279629
654,0.0279629
655,0.0279629
656,0.0279629
657,0.0279629
658,0.0279629
659,0.0279629
660,0.0279629
661,0.0279629
662,0.0279629
663,0.0279629
664,0.0800446
665,0.0800446
666,0.0800446
667,0.0800446
668,0.182811
669,0.410197
670,0.410197
671,0.199875
672,0.261283
673,0.177229
674,0.177229
675,0.177229
676,0.177229
677,0.177229
678,0.177229
679,0.385738
680,0.267363
681,0.573063
682,0.442007
683,0.452366
684,0.452366
685,0.266988
686,0.266988
687,0.266988
688,0.266988
689,0.266988
690,0.266988
691,0.266988
692,0.266988
693,0.16986
694,0.16986
695,0.16986
696,0.16986
697,0.16986
698,0.16986
699,0.0429781
700,0.0429781
701,0.0429781
702,0.0429781
703,0.0429781
704,0.0429781
705,0.0429781
706,0.123522
707,0.123522
708,0.123522
709,0.123522
710,0.123522
711,0.0378957
712,0.0378957
713,0.0378957
714,0.0378957
715,0.0378957
716,0.0378957
717,0.0378957
718,0.0378957
719,0.0378957
720,0.0378957
721,0.0378957
722,0.0378957
723,0.0378957
724,0.0378957
725,0.0378957
726,0.0378957
727,0.0378957
728,0.0850471
729,0.0850471
730,0.25093
731,0.0549637
732,0.0549637
733,0.0549637
734,0.0549637
735,0.0650468
736,0.0650468
737,0.0650468
738,0.0650468
739,0.0650468
740,0.0664508
741,0.0664508
742,0.0664508
743,0.216128
744,0.216128
745,0.216128
746,0.131372
747,0.131372
748,0.131372
749,0.131372
750,0.131372
751,0.132399
752,0.146925
753,0.146925
754,0.127549
755,0.127549
756,0.127549
757,0.127549
758,0.127549
759,0.219528
760,0.136579
761,0.136579
762,0.136579
763,0.136579
764,0.123421
765,0.105784
766,0.105784
767,0.105784
768,0.232989
769,0.118081
770,0.110278
771,0.110278
772,0.110278
773,0.110278
774,0.0833348
775,0.0833348
776,0.0706504
777,0.0706504
778,0.0706504
779,0.0706504
780,0.0706504
781,0.0551305
782,0.0551305
783,0.0551305
784,0.0551305
785,0.0551305
786,0.0551305
787,0.0551305
788,0.0551305
789,0.0551305
790,0.0551305
791,0.0551305
792,0.0551305
793,0.0551305
794,0.0551305
795,0.0551305
796,0.0551305
797,0.0551305
798,0.166106
799,0.166106
800,0.166106
801,0.166106
802,0.141861
803,0.252591
804,0.252591
805,0.252591
806,0.119111
807,0.119111
808,0.119111
809,0.119111
810,0.0821706
811,0.0982139
812,0.0982139
813,0.0982139
814,0.0982139
815,0.0926586
816,0.0883564
817,0.0883564
818,0.0883564
819,0.0611619
820,0.0611619
821,0.0611619
822,0.0611619
823,0.0611619
824,0.0697792
825,0.0852361
826,0.0852361
827,0.0852361
828,0.0852361
829,0.0852361
830,0.0852361
831,0.0852361
832,0.0852361
833,0.0852361
834,0.181398
835,0.23414
836,0.23414
837,0.23414
838,0.23414
839,0.242483
840,0.242483
841,0.242483
842,0.242483
843,0.242483
844,0.242483
845,0.242483
846,0.242483
847,0.0828546
848,0.0828546
849,0.0828546
850,0.0828546
851,0.0828546
852,0.0828546
853,0.153992
854,0.09662
855,0.09662
856,0.270267
857,0.0251216
858,0.038892
859,0.038892
860,0.038892
861,0.038892
862,0.038892
863,0.038892
864,0.038892
865,0.038892
866,0.038892
867,0.038892
868,0.038892
869,0.038892
870,0.038892
871,0.038892
872,0.0865452
873,0.0865452
874,0.0865452
875,0.0531109
876,0.0531109
877,0.0531109
878,0.0313121
879,0.0396331
880,0.0396331
881,0.0396331
882,0.0396331
883,0.0396331
884,0.0396331
885,0.0396331
886,0.0396331
887,0.0396331
888,0.0396331
889,0.0396331
890,0.0396331
891,0.0396331
892,0.0396331
893,0.0396331
894,0.0396331
895,0.0396331
896,0.0396331
897,0.114421
898,0.0767756
899,0.0767756
900,0.0767756
901,0.0451207
902,0.0451207
903,0.0451207
904,0.0451207
905,0.0451207
906,0.0451207
907,0.0451207
908,0.0451207
909,0.0451207
910,0.0451207
911,0.0451207
912,0.0451207
913,0.0451207
914,0.0451207
915,0.0451207
916,0.0451207
917,0.0451207
918,0.0451207
919,0.0451207
920,0.0451207
921,0.0451207
922,0.0451207
923,0.0367697
924,0.0367697
925,0.0560555
926,0.0560555
927,0.0560555
928,0.0560555
929,0.0560555
930,0.0560555
931,0.0560555
932,0.0560555
933,0.0560555
934,0.0560555
935,0.129463
936,0.176989
937,0.176989
938,0.176989
939,0.176989
940,0.267563
941,0.267563
942,0.342884
943,0.459663
944,0.365151
945,0.365151
946,0.365151
947,0.353866
948,0.353866
949,0.352409
950,0.352409
951,0.352409
952,0.43674
953,0.388201
954,0.388201
955,0.388201
956,0.388201
957,0.388201
958,0.388201
959,0.243124
960,0.243124
961,0.193932
962,0.193932
963,0.243994
964,0.258129
965,0.258129
966,0.258129
967,0.258129
968,0.258129
969,0.345262
970,0.355165
971,0.309338
972,0.309338
973,0.309338
974,0.246875
975,0.246875
976,0.246875
977,0.164024
978,0.164024
979,0.164024
980,0.164024
981,0.118723
982,0.118723
983,0.0917446
984,0.068901
985,0.068901
986,0.068901
987,0.068901
988,0.068901
989,0.068901
990,0.068901
991,0.068901
992,0.0963527
993,0.0963527
994,0.0963527
995,0.0963527
996,0.0963527
997,0.0963527
998,0.206933
999,0.206933
1000,0.206933
1001,0.206933
1002,0.206933
1003,0.206933
1004,0.206933
1005,0.206933
1006,0.206933
1007,0.206933
1008,0.13347
1009,0.13347
1010,0.13347
1011,0.13347
1012,0.13347
1013,0.13347
1014,0.13347
1015,0.19115
1016,0.226353
1017,0.226353
1018,0.226353
1019,0.226353
1020,0.318745
1021,0.318745
1022,0.318745
1023,0.318745
1024,0.0740225
1025,0.0740225
1026,0.0942976
1027,0.0942976
1028,0.0942976
1029,0.0942976
1030,0.0942976
1031,0.155023
1032,0.155023
1033,0.155023
1034,0.165982
1035,0.165982
1036,0.165982
1037,0.165982
1038,0.165982
1039,0.165982
1040,0.165982
1041,0.165982
1042,0.165982
1043,0.165982
1044,0.165982
1045,0.165982
1046,0.165982
1047,0.165982
1048,0.165982
1049,0.165982
1050,0.15248
1051,0.15248
1052,0.0787354
1053,0.0787354
1054,0.0787354
1055,0.0787354
1056,0.0787354
1057,0.0787354
1058,0.0787354
1059,0.0787354
1060,0.0787354
1061,0.115216
1062,0.115216
1063,0.272272
1064,0.178555
1065,0.178555
1066,0.131402
1067,0.215091
1068,0.215091
1069,0.215091
1070,0.215091
1071,0.215091
1072,0.215091
1073,0.215091
1074,0.215091
1075,0.0970212
1076,0.231512
1077,0.365307
1078,0.365307
1079,0.0970248
1080,0.0970248
1081,0.188364
1082,0.188364
1083,0.108184
1084,0.13584
1085,0.13584
1086,0.13584
1087,0.044023
1088,0.044023
1089,0.044023
1090,0.0474628
1091,0.0474628
1092,0.0474628
1093,0.0474628
1094,0.0474628
1095,0.0474628
1096,0.0474628
1097,0.0474628
1098,0.214034
1099,0.214034
1100,0.204326
1101,0.204326
1102,0.204326
1103,0.125796
1104,0.125796
1105,0.125796
1106,0.11905
1107,0.11905
1108,0.161293
1109,0.101614
1110,0.101614
1111,0.101614
1112,0.080864
1113,0.080864
1114,0.080864
1115,0.153365
1116,0.153365
1117,0.153365
1118,0.153365
1119,0.141798
1120,0.0295738
1121,0.0295738
1122,0.0295738
1123,0.0295738
1124,0.0295738
1125,0.0295738
1126,0.0295738
1127,0.10818
1128,0.10818
1129,0.10818
1130,0.10818
1131,0.10818
1132,0.10818
1133,0.10818
1134,0.10818
1135,0.10818
1136,0.10818
1137,0.10818
1138,0.10818
1139,0.10818
1140,0.325608
1141,0.314731
1142,0.314731
1143,0.314731
1144,0.314731
1145,0.314731
1146,0.314731
1147,0.314731
1148,0.29425
1149,0.198196
1150,0.198196
1151,0.114022
1152,0.114022
1153,0.114022
1154,0.114022
1155,0.114022
1156,0.114022
1157,0.114022
1158,0.114022
1159,0.114022
1160,0.114022
1161,0.114022
1162,0.114022
1163,0.114022
1164,0.114022
1165,0.114022
1166,0.0910052
1167,0.0910052
1168,0.0910052
1169,0.0910052
1170,0.0910052
1171,0.0910052
1172,0.0910052
1173,0.0910052
1174,0.129498
1175,0.129498
1176,0.129498
1177,0.129498
1178,0.129498
1179,0.129498
1180,0.129498
1181,0.129498
1182,0.129498
1183,0.129498
1184,0.0451237
1185,0.0451237
1186,0.0451237
1187,0.0451237
1188,0.0451237
1189,0.0451237
1190,0.0451237
1191,0.0451237
1192,0.0451237
1193,0.0451237
1194,0.0451237
1195,0.0451237
1196,0.0451237
1197,0.0451237
1198,0.0451237
1199,0.0451237
1200,0.0451237
1201,0.0451237
1202,0.0451237
1203,0.0451237
1204,0.0451237
1205,0.0451237
1206,0.0451237
1207,0.0451237
1208,0.0451237
1209,0.0451237
1210,0.0451237
1211,0.0451237
1212,0.0451237
1213,0.0451237
1214,0.0451237
1215,0.0451237
1216,0.0451237
1217,0.0451237
1218,0.0451237
1219,0.0451237
1220,0.0451237
1221,0.023006
1222,0.023006
1223,0.023006
1224,0.023006
1225,0.023006
1226,0.023006
1227,0.023006
1228,0.023006
1229,0.023006
1230,0.023006
1231,0.023006
1232,0.023006
1233,0.023006
1234,0.023006
1235,0.023006
1236,0.023006
1237,0.023006
1238,0.023006
1239,0.023006
1240,0.023006
1241,0.023006
1242,0.023006
1243,0.023006
1244,0.023006
1245,0.023006
1246,0.023006
1247,0.023006
1248,0.023006
1249,0.023006
1250,0.023006
1251,0.023006
1252,0.023006
1253,0.023006
1254,0.023006
1255,0.023006
1256,0.023006
1257,0.023006
1258,0.023006
1259,0.023006
1260,0.235935
1261,0.137465
1262,0.0940272
1263,0.0940272
1264,0.0940272
1265,0.0940272
1266,0.0940272
1267,0.0940272
1268,0.0940272
1269,0.0940272
1270,0.101316
1271,0.101316
1272,0.101316
1273,0.101316
1274,0.101316
1275,0.101316
1276,0.101316
1277,0.101316
1278,0.101316
1279,0.0469024
1280,0.0469024
1281,0.0469024
1282,0.0469024
1283,0.0469024
1284,0.0469024
1285,0.0469024
1286,0.0469024
1287,0.0469024
1288,0.0469024
1289,0.0469024
1290,0.0469024
1291,0.0288183
1292,0.0288183
1293,0.0288183
1294,0.0288183
1295,0.0288183
1296,0.0288183
1297,0.0288183
1298,0.0288183
1299,0.0288183
1300,0.0288183
1301,0.0288183
1302,0.0288183
1303,0.0288183
1304,0.0288183
1305,0.0288183
1306,0.0288183
1307,0.0288183
1308,0.0288183
1309,0.0288183
1310,0.0288183
1311,0.0288183
1312,0.0288183
1313,0.0288183
1314,0.0288183
1315,0.0288183
1316,0.0288183
1317,0.0288183
1318,0.0288183
1319,0.0288183
1320,0.0288183
1321,0.0317686
1322,0.0317686
1323,0.0317686
1324,0.0317686
1325,0.0317686
1326,0.0317686
1327,0.0317686
1328,0.0317686
1329,0.0317686
1330,0.0317686
1331,0.0317686
1332,0.0317686
1333,0.0317686
1334,0.0317686
1335,0.0317686
1336,0.0317686
1337,0.0317686
1338,0.0317686
1339,0.0317686
1340,0.0317686
1341,0.0317686
1342,0.0317686
1343,0.0317686
1344,0.0317686
1345,0.0317686
1346,0.0317686
1347,0.0317686
1348,0.0317686
1349,0.0317686
1350,0.0317686
1351,0.0317686
1352,0.0317686
1353,0.0317686
1354,0.0317686
1355,0.0317686
1356,0.0317686
1357,0.0348926
1358,0.0348926
1359,0.0348926
1360,0.0348926
1361,0.0348926
1362,0.0348926
1363,0.0348926
1364,0.0348926
1365,0.0348926
1366,0.0620221
1367,0.0620221
1368,0.0620221
1369,0.0620221
1370,0.0620221
1371,0.0620221
1372,0.0620221
1373,0.0620221
1374,0.0620221
1375,0.0620221
1376,0.0620221
1377,0.0620221
1378,0.0620221
1379,0.0620221
1380,0.103902
1381,0.103902
1382,0.103902
1383,0.103902
1384,0.103902
1385,0.103902
1386,0.103902
1387,0.103722
1388,0.103722
1389,0.103722
1390,0.103722
1391,0.103722
1392,0.103722
1393,0.103722
1394,0.103722
1395,0.103722
1396,0.103722
1397,0.103722
1398,0.103722
1399,0.103722
1400,0.103722
1401,0.103722
1402,0.103722
1403,0.159654
1404,0.11498
1405,0.11498
1406,0.11498
1407,0.227026
1408,0.304638
1409,0.304638
1410,0.261934
1411,0.0946939
1412,0.0946939
1413,0.0946939
1414,0.0946939
1415,0.0946939
1416,0.0946939
1417,0.0946939
1418,0.0946939
1419,0.0946939
1420,0.0946939
1421,0.143
1422,0.143
1423,0.143
1424,0.143
1425,0.15163
1426,0.15163
1427,0.15163
1428,0.15163
1429,0.15163
1430,0.15163
1431,0.15163
1432,0.15163
1433,0.128226
1434,0.128226
1435,0.128226
1436,0.128226
1437,0.128226
