nof_samples,trace_0
1,0.148023
2,0.0814397
3,0.0812171
4,0.0958151
5,0.102275
6,0.105477
7,0.109676
8,0.112662
9,0.116634
10,0.130494
11,0.133948
12,0.1425
13,0.146872
14,0.142409
15,0.140832
16,0.139318
17,0.144916
18,0.141494
19,0.139492
20,0.143961
21,0.139913
22,0.139931
23,0.160896
24,0.174205
25,0.174766
26,0.304184
27,0.228164
28,0.172752
29,0.169416
30,0.15537
31,0.135184
32,0.122752
33,0.113324
34,0.111372
35,0.104327
36,0.107854
37,0.110108
38,0.0999605
39,0.0953169
40,0.103625
41,0.107593
42,0.0963083
43,0.0398786
44,0.0214571
45,0.0144706
46,0.00748204
47,0.0039323
48,-0.00375082
49,-0.00583802
50,-0.0141191
51,-0.0148784
52,-0.0144488
53,-0.018835
54,-0.0227889
55,-0.0210543
56,-0.021507
57,-0.0237939
58,-0.0258128
59,0.00873466
60,-0.00309942
61,-0.000925148
62,0.0200105
63,0.00640272
64,0.00965491
65,0.0152418
66,0.00336083
67,0.0286809
68,0.0181667
69,0.0159066
70,0.0211024
71,0.0056932
72,0.00693261
73,0.0119743
74,0.0420707
75,0.073424
76,0.0809268
77,0.0876708
78,0.101086
79,0.105639
80,0.123604
81,0.128268
82,0.127688
83,0.137003
84,0.13684
85,0.137567
86,0.140679
87,0.144983
88,0.149332
89,0.0691315
90,0.0435247
91,0.0285014
92,0.0115665
93,-0.000762786
94,-0.00688358
95,-0.0168838
96,-0.0237295
97,-0.0337706
98,-0.0427414
99,-0.0549993
100,-0.0592599
101,-0.0664297
102,-0.0665483
103,-0.0724613
104,-0.0654831
105,-0.0697071
106,-0.112874
107,-0.112801
108,-0.0998652
109,-0.0937777
110,-0.0872806
111,-0.0994638
112,-0.112918
113,-0.0969375
114,-0.0895559
115,-0.0991978
116,-0.108214
117,-0.0879038
118,-0.0895576
119,-0.118252
120,-0.161205
121,-0.126314
122,-0.0399813
123,0.0289928
124,0.075308
125,0.101242
126,-0.0152481
127,0.0865881
128,0.0456048
129,0.084101
130,-0.000172916
131,-0.0311236
132,-0.070227
133,-0.0868351
134,-0.0888071
135,-0.0253994
136,-0.0692396
137,-0.0831177
138,-0.0017827
139,-0.0463373
140,-0.0582901
141,-0.0740897
142,-0.0728595
143,-0.00980644
144,-0.0664851
145,-0.0724073
146,-0.0126518
147,-0.0470036
148,-0.0336536
149,-0.0475961
150,-0.0141581
151,-0.0365515
152,-0.0132673
153,-0.055678
154,-0.0278731
155,-0.04851
156,-0.0375926
157,-0.0598537
158,-0.0105491
159,-0.0338916
160,-0.0297659
161,-0.0432199
162,-0.0463142
163,-0.0530758
164,-0.0692602
165,-0.0458055
166,-0.0443593
167,-0.0468129
168,-0.041129
169,-0.0527416
170,-0.0543866
171,-0.0435395
172,-0.049272
173,-0.0456334
174,-0.0424809
175,-0.0359085
176,-0.0175174
177,-0.00964568
178,-0.0110338
179,0.00264811
180,0.00355321
181,0.00715259
182,-0.0123476
183,0.00653057
184,0.00622819
185,0.0112708
186,0.0185593
187,0.0111409
188,0.0176794
189,0.0149853
190,0.0134123
191,0.00450623
192,-0.00609381
193,-0.0168876
194,-0.00801402
195,-0.0180008
196,-0.0408692
197,-0.0241206
198,-0.0254216
199,-0.0251993
200,-0.0260283
201,-0.00242508
202,-0.0264183
203,-0.0116188
204,-0.0170027
205,-0.0245388
206,-0.038195
207,-0.0458053
208,-0.0548965
209,-0.0541118
210,-0.0548505
211,-0.0525359
212,-0.0543986
213,-0.0619278
214,-0.0600604
215,-0.0414695
216,-0.0302561
217,-0.0396185
218,-0.0382987
219,-0.0551233
220,-0.0495574
221,-0.0346573
222,-0.0432628
223,0.00952937
224,0.0995703
225,0.0949307
226,0.0815774
227,0.100878
228,0.111338
229,0.127327
230,0.149641
231,0.161169
232,0.163702
233,0.169822
234,0.167892
235,0.173624
236,0.189516
237,0.197196
238,0.203183
239,0.200783
240,0.0741677
241,0.0182478
242,-0.0356087
243,-0.0409777
244,-0.0356064
245,-0.0438144
246,-0.0419937
247,-0.0446793
248,-0.0514828
249,-0.0446645
250,-0.0447433
251,-0.0367079
252,-0.0303083
253,-0.0400748
254,-0.0235082
255,-0.032256
256,-0.0448925
257,-0.168115
258,-0.102385
259,-0.0963304
260,-0.020005
261,0.16241
262,0.0466799
263,-0.126755
264,-0.063551
265,-0.0445119
266,0.100373
267,-0.0808841
268,0.0138988
269,-0.0442574
270,0.0835721
271,0.0151837
272,-0.00601217
273,-0.0386346
274,-0.0405272
275,-0.0276347
276,-0.0199624
277,-0.00979924
278,-0.00333494
279,-1.60812e-05
280,0.00544178
281,0.00861728
282,0.0149798
283,0.0252671
284,0.0228691
285,0.0272766
286,0.0274799
287,0.0368702
288,0.0403624
289,-0.0163407
290,-0.0407112
291,-0.0586189
292,-0.0738527
293,-0.0877151
294,-0.103175
295,-0.100267
296,-0.08331
297,-0.0733238
298,-0.0869866
299,-0.0908058
300,-0.0897205
301,-0.110763
302,-0.104516
303,-0.118795
304,-0.126473
305,-0.136712
306,-0.200358
307,-0.0708467
308,-0.0692092
309,-0.0354002
310,0.00474493
311,-0.027426
312,-0.0442293
313,-0.0574412
314,-0.0611112
315,-0.043585
316,0.0342568
317,-0.0176091
318,-0.0404082
319,-0.0520435
320,-0.0667505
321,-0.0678722
322,-0.0288951
323,-0.0116688
324,-0.050697
325,-0.0253766
326,-0.044129
327,-0.00105696
328,-0.0410644
329,-0.0177954
330,-0.0455277
331,0.0124958
332,-0.0345442
333,-0.0139532
334,-0.036411
335,-0.000967542
336,-0.035147
337,0.0106409
338,-0.0283939
339,-0.00269659
340,-0.00989755
341,0.0352552
342,0.0545561
343,0.0724118
344,0.102702
345,0.127135
346,0.148877
347,0.160881
348,0.172167
349,0.176804
350,0.179321
351,0.181379
352,0.18297
353,0.173036
354,0.168917
355,0.167857
356,0.165202
357,0.0614896
358,-0.00752152
359,0.0552426
360,-0.00579431
361,0.0552308
362,-0.0144256
363,0.0469447
364,0.0691154
365,0.054333
366,0.00429102
367,0.0665236
368,-0.0254475
369,0.0561372
370,0.0703564
371,0.00522211
372,0.074305
373,0.146249
374,0.16104
375,0.164284
376,0.165582
377,0.154987
378,0.156079
379,0.149638
380,0.139625
381,0.148741
382,0.151378
383,0.151277
384,0.141702
385,0.139277
386,0.134465
387,0.13783
388,0.137841
389,0.0756022
390,0.0276081
391,0.0795823
392,0.0325261
393,0.0857727
394,0.0254044
395,0.0821491
396,0.0269765
397,0.0772805
398,0.0382096
399,0.09269
400,0.0381223
401,0.0974212
402,0.0405054
403,0.0944364
404,-0.0128448
405,0.131637
406,0.186663
407,0.227318
408,0.25139
409,0.264746
410,0.271976
411,0.275888
412,0.286936
413,0.289975
414,0.295184
415,0.291615
416,0.294634
417,0.295911
418,0.297783
419,0.183194
420,0.160413
421,0.150267
422,0.135055
423,0.132444
424,0.128151
425,0.126826
426,0.130665
427,0.130781
428,0.130903
429,0.134681
430,0.126424
431,0.131348
432,0.131057
433,0.134983
434,0.131247
435,0.134125
436,0.149018
437,0.148458
438,0.149284
439,0.149085
440,0.150356
441,0.147709
442,0.148207
443,0.147481
444,0.152555
445,0.154197
446,0.160936
447,0.149634
448,0.151052
449,0.152578
450,0.150469
451,0.0928494
452,0.0678121
453,0.059536
454,0.0507862
455,0.0378103
456,0.0283392
457,0.0137993
458,0.00542996
459,-0.000274032
460,-0.0162172
461,-0.0315498
462,-0.0733326
463,-0.149811
464,-0.211167
465,-0.127007
466,-0.0562805
467,-0.0481574
468,-0.092112
469,-0.160746
470,-0.164538
471,-0.153487
472,-0.0819974
473,-0.0261901
474,0.00770535
475,0.0249494
476,0.036665
477,0.0473269
478,0.0595644
479,0.0643688
480,0.0780446
481,0.077669
482,0.0159777
483,-0.0223281
484,-0.0514477
485,-0.066765
486,-0.0870034
487,-0.1056
488,-0.0868962
489,-0.0406647
490,-0.0172241
491,-0.0454436
492,-0.101949
493,-0.0741753
494,0.00472531
495,-0.0514966
496,-0.000509815
497,0.0297638
498,0.047247
499,0.0604169
500,0.069714
501,0.0737806
502,0.0806925
503,0.08559
504,0.0812779
505,0.0857387
506,0.086459
507,0.0926533
508,0.0908766
509,0.0936985
510,0.0988172
511,0.108985
512,0.13866
513,0.168376
514,0.191077
515,0.201814
516,0.220139
517,0.240738
518,0.237697
519,0.244559
520,0.246718
521,0.242377
522,0.243872
523,0.246117
524,0.25032
525,0.253276
526,0.247846
527,0.24433
528,0.140204
529,0.103331
530,0.074615
531,0.0520499
532,0.036615
533,0.0251178
534,0.0122415
535,0.00306551
536,-0.0036397
537,-0.00954387
538,-0.0128997
539,-0.0191641
540,-0.0225974
541,-0.0303324
542,-0.0351779
543,-0.037545
544,-0.0423279
545,-0.0436718
546,-0.0471016
547,-0.0511454
548,-0.0517527
549,-0.0598436
550,-0.0601495
551,-0.0577154
552,-0.0580914
553,-0.061977
554,-0.0537353
555,-0.0526022
556,-0.0564576
557,-0.0509293
558,-0.0515365
559,-0.0413107
560,0.000903117
561,-0.0145984
562,-0.0330284
563,-0.0328775
564,-0.00213985
565,0.0104362
566,-0.0144517
567,-0.0295928
568,-0.0356707
569,-0.0370859
570,-0.0169916
571,0.0552162
572,0.00107484
573,-0.00346877
574,-0.0285393
575,-0.0128576
576,0.0012682
577,0.0126577
578,0.012948
579,0.028396
580,0.0244687
581,0.0311644
582,0.0320771
583,0.0357868
584,0.024896
585,0.0216972
586,0.0262979
587,0.0364226
588,0.0272635
589,0.0217483
590,0.0270588
591,0.0365086
592,0.0190136
593,0.0122033
594,0.00849213
595,0.00711597
596,0.00774632
597,0.00644857
598,0.0107375
599,0.00993675
600,0.00885582
601,0.0137754
602,0.0161638
603,0.0171009
604,0.0138695
605,0.011821
606,0.0111483
607,0.0131622
608,0.0141174
609,0.00233907
610,-0.0303621
611,-0.0288319
612,-0.0168034
613,-0.0102519
614,-0.0134906
615,-0.00539568
616,-0.00198279
617,-0.00716335
618,-0.00697768
619,-0.00878988
620,-0.00930152
621,-0.0035099
622,-0.000577156
623,-0.00249935
624,-0.0127849
625,-0.00708157
626,-0.0252303
627,-0.0202929
628,-0.0302272
629,-0.034804
630,-0.0230424
631,-0.0123191
632,-0.0108426
633,-0.0248382
634,-0.0309704
635,-0.0670127
636,-0.0719979
637,-0.188777
638,-0.146179
639,0.0180248
640,-0.0151785
641,0.0375193
642,-0.0064231
643,0.0491787
644,-0.0104504
645,0.0570768
646,-0.00478357
647,0.0424792
648,-0.0150921
649,0.0517795
650,-0.0098743
651,-0.0338063
652,-0.0596477
653,-0.0849451
654,-0.0869984
655,-0.0516166
656,-0.0328537
657,-0.0287948
658,-0.0367892
659,-0.0330694
660,-0.0386934
661,-0.0256479
662,-0.0251002
663,-0.0203424
664,-0.00922013
665,0.0604907
666,0.069884
667,0.0752618
668,0.0869815
669,0.109734
670,0.125046
671,0.166311
672,0.205845
673,0.208913
674,0.21681
675,0.190004
676,0.135978
677,0.105309
678,0.0242917
679,-0.00791156
680,-0.0158303
681,-0.0282904
682,-0.0367523
683,-0.0163049
684,-0.0286697
685,-0.035963
686,-0.0284928
687,-0.0522681
688,-0.046848
689,0.0307161
690,-0.115068
691,-0.0159639
692,0.00792469
693,0.0526122
694,0.0867891
695,0.121806
696,0.13632
697,0.14739
698,0.178647
699,0.195451
700,0.20316
701,0.215862
702,0.211102
703,0.214495
704,0.215834
705,0.221467
706,0.212174
707,0.213115
708,0.155648
709,0.120985
710,0.0842576
711,0.0640154
712,0.0501249
713,0.0325292
714,0.0231087
715,0.0152138
716,0.00133754
717,-0.00607312
718,-0.0140902
719,-0.0256855
720,-0.0329797
721,-0.0382734
722,-0.0442694
723,-0.0594254
724,-0.066778
725,0.033381
726,0.159656
727,0.228095
728,0.272948
729,0.302292
730,0.321596
731,0.316584
732,0.322924
733,0.320354
734,0.32675
735,0.334414
736,0.336002
737,0.323908
738,0.317108
739,0.301204
740,0.308155
741,0.298512
742,0.162543
743,0.0805623
744,0.0351004
745,0.00494437
746,-0.0293279
747,-0.0474624
748,-0.0572351
749,0.0123764
750,0.00963675
751,-0.0358286
752,0.0461785
753,-0.0568055
754,-0.0545794
755,0.0498688
756,-0.00887897
757,-0.0569752
758,-0.0483542
759,-0.0658569
760,-0.0149418
761,0.0171216
762,0.036852
763,0.0492994
764,0.0446851
765,0.0465041
766,0.0460503
767,0.0510203
768,0.0532873
769,0.0570955
770,0.0588279
771,0.0583975
772,0.0532109
773,0.0531778
774,0.0519766
775,0.0520355
776,-0.0357666
777,-0.0591653
778,-0.0972667
779,-0.0697443
780,-0.0719204
781,-0.0749281
782,0.0355396
783,-0.0414193
784,-0.0164407
785,-0.0693035
786,0.0938161
787,-0.0293797
788,-0.0600567
789,-0.0793031
790,-0.0906693
791,-0.0934268
792,0.0939514
793,-0.00305516
794,-0.0414247
795,-0.0575216
796,-0.037905
797,-0.0201183
798,0.00750587
799,-0.0183493
800,-0.00353785
801,-0.0193412
802,0.017924
803,-0.0127501
804,-0.0235561
805,-0.0296189
806,-0.0235738
807,-0.00625587
808,-0.00534749
809,-0.0259875
810,-0.00270672
811,0.0318592
812,0.0712422
813,0.0925788
814,0.114244
815,0.135504
816,0.147762
817,0.169527
818,0.170703
819,0.187305
820,0.185453
821,0.179598
822,0.183852
823,0.177085
824,0.168507
825,0.171044
826,0.16902
827,0.173567
828,0.170137
829,0.0590597
830,0.00709689
831,-0.0157555
832,-0.0366303
833,0.0532813
834,0.0183908
835,-0.0349802
836,-0.0314012
837,-0.0506519
838,-0.0265241
839,-0.047965
840,-0.0347724
841,-0.0510304
842,-0.0333545
843,-0.0491907
844,-0.0268627
845,-0.0488711
846,-0.0769158
847,-0.0799898
848,-0.0731153
849,-0.0809502
850,-0.0829118
851,-0.0678697
852,-0.0720058
853,-0.0598631
854,-0.06449
855,-0.069561
856,-0.0848297
857,-0.0858232
858,-0.0853611
859,-0.0926394
860,-0.0684266
861,-0.0743696
862,-0.0391911
863,-0.0161433
864,-0.0193869
865,-0.00474493
866,-0.00593153
867,-0.0125343
868,-0.00185427
869,-0.0133434
870,0.00901234
871,0.0166375
872,0.0169956
873,0.0226051
874,0.0052672
875,0.00685314
876,0.0123082
877,0.0437904
878,-0.0226357
879,-0.0151015
880,-0.000332907
881,-0.00413974
882,0.00567667
883,0.00882838
884,-0.00793994
885,-0.0156173
886,-0.0160727
887,0.00161401
888,-0.00622243
889,0.000333494
890,-0.0287579
891,-0.0216552
892,0.0782446
893,0.0823115
894,0.115801
895,0.14123
896,0.133185
897,0.149953
898,0.153605
899,0.161179
900,0.176864
901,0.164433
902,0.167146
903,0.168808
904,0.177924
905,0.180334
906,0.184474
907,0.188297
908,0.184303
909,0.181712
910,0.207645
911,0.068163
912,0.0150868
913,-0.0101911
914,-0.0344385
915,0.0159809
916,-0.0301956
917,-0.0354286
918,0.0209413
919,-0.0435251
920,0.0165422
921,-0.0295426
922,-0.0480153
923,0.02231
924,-0.0269697
925,0.0182384
926,-0.0235315
927,-0.0389027
928,-0.00761832
929,0.00766413
930,-0.00139051
931,-0.00320956
932,-0.00684815
933,-0.000672756
934,-0.0116657
935,-0.0126069
936,-0.00187184
937,0.00025535
938,-0.00780441
939,-0.00218524
940,-0.00552638
941,0.00532518
942,0.0101472
943,0.00645578
944,-0.00286728
945,-0.0137688
946,-0.00423426
947,-0.0212329
948,-0.0332678
949,-0.0468255
950,-0.0436812
951,-0.0495019
952,-0.0451455
953,-0.0320628
954,-0.0447057
955,-0.0384814
956,-0.03928
957,-0.0301724
958,-0.0429528
959,-0.0465477
960,-0.043786
961,-0.0496998
962,-0.0273244
963,-0.0296337
964,-0.00465247
965,-0.00130903
966,0.000896537
967,-0.00523952
968,0.00400549
969,-0.00161817
970,0.00407103
971,0.00350338
972,-0.0100762
973,-0.0203719
974,-0.0182713
975,-0.0300411
976,-0.0210845
977,-0.0073698
978,-0.0141826
979,-0.00960346
980,-0.00643401
981,-0.0323428
982,0.163915
983,-0.00250938
984,0.030383
985,-0.0239524
986,-0.0332567
987,-0.0279641
988,0.00203838
989,-0.0255798
990,-0.0399056
991,-0.0120158
992,0.00095247
993,-0.0277768
994,-0.0414697
995,0.0579623
996,-0.188854
997,-0.0391609
998,-0.0474458
999,-0.0476227
1000,-0.0470181
1001,-0.0455556
1002,-0.0352793
1003,-0.0315613
1004,-0.0251124
1005,-0.0190669
1006,-0.0157445
1007,-0.011543
1008,-0.00786096
1009,-0.006878
1010,-0.00197869
1011,0.00197329
1012,0.00481721
1013,0.00776283
1014,0.00681775
1015,0.00726032
1016,0.0115802
1017,-0.00543226
1018,0.0109575
1019,-0.0140173
1020,0.0141418
1021,-0.00636881
1022,0.0263097
1023,-0.00337925
1024,0.0247445
1025,-0.00743867
1026,0.0165514
1027,-0.0116289
1028,0.026048
1029,-0.0166969
1030,0.0245177
1031,-0.0123789
1032,0.021331
1033,-0.00555695
1034,0.0571801
1035,0.0713225
1036,0.0763163
1037,0.0772312
1038,0.0797156
1039,0.0787292
1040,0.0763356
1041,0.0796444
1042,0.0766043
1043,0.0834133
1044,0.0822134
1045,0.0820346
1046,0.0818126
1047,0.0808249
1048,0.0802743
1049,0.0853403
1050,0.0833046
1051,0.0327172
1052,0.00594465
1053,-0.0142085
1054,-0.0245654
1055,-0.0178667
1056,-0.0201374
1057,-0.0238266
1058,-0.0241303
1059,-0.0289699
1060,-0.0330558
1061,-0.0367853
1062,-0.0367141
1063,-0.0353108
1064,-0.0334336
1065,-0.038942
1066,-0.0348435
1067,-0.0339342
1068,-0.0805993
1069,-0.100862
1070,-0.162525
1071,-0.0973655
1072,-0.0958227
1073,-0.0920043
1074,-0.0752818
1075,-0.0740029
1076,-0.0779271
1077,-0.081382
1078,-0.0603642
1079,-0.0601078
1080,-0.067007
1081,-0.0753954
1082,-0.0765311
1083,-0.0693017
1084,-0.0970033
1085,-0.113766
1086,-0.0929684
1087,-0.109163
1088,-0.110803
1089,-0.0950969
1090,-0.0666415
1091,-0.0526283
1092,-0.0331329
1093,-0.0391529
1094,-0.0416123
1095,-0.041686
1096,-0.0449213
1097,-0.0379954
1098,-0.0404278
1099,-0.0388626
1100,-0.0423757
1101,0.0104161
1102,0.033977
1103,0.0479802
1104,0.0572197
1105,0.0620838
1106,0.0732914
1107,0.0703027
1108,0.0768921
1109,0.0797067
1110,0.088625
1111,0.0838057
1112,0.0867548
1113,0.0857594
1114,0.0828696
1115,0.0829155
1116,0.0848994
1117,0.0888697
1118,0.12681
1119,0.159958
1120,0.187276
1121,0.21023
1122,0.225296
1123,0.227341
1124,0.229902
1125,0.24521
1126,0.247168
1127,0.24512
1128,0.250622
1129,0.239186
1130,0.246397
1131,0.256943
1132,0.258712
1133,0.257526
1134,0.256502
