x,p_0
-0.00449906,1.90722e-05
-0.00447515,2.20647e-05
-0.00445123,2.55081e-05
-0.00442732,2.94673e-05
-0.00440341,3.4016e-05
-0.00437949,3.92382e-05
-0.00435558,4.52289e-05
-0.00433166,5.20961e-05
-0.00430775,5.9962e-05
-0.00428384,6.89651e-05
-0.00425992,7.9262e-05
-0.00423601,9.10296e-05
-0.0042121,0.000104468
-0.00418818,0.000119802
-0.00416427,0.000137287
-0.00414036,0.000157209
-0.00411644,0.00017989
-0.00409253,0.000205692
-0.00406862,0.000235025
-0.0040447,0.000268343
-0.00402079,0.000306162
-0.00399688,0.000349055
-0.00397296,0.000397668
-0.00394905,0.00045272
-0.00392514,0.000515017
-0.00390122,0.00058546
-0.00387731,0.000665052
-0.0038534,0.000754915
-0.00382948,0.000856294
-0.00380557,0.000970581
-0.00378166,0.00109932
-0.00375774,0.00124423
-0.00373383,0.00140721
-0.00370992,0.00159039
-0.003686,0.0017961
-0.00366209,0.00202694
-0.00363818,0.00228579
-0.00361426,0.00257582
-0.00359035,0.00290054
-0.00356644,0.00326382
-0.00354252,0.00366994
-0.00351861,0.00412359
-0.00349469,0.00462995
-0.00347078,0.00519472
-0.00344687,0.00582416
-0.00342295,0.00652512
-0.00339904,0.00730515
-0.00337513,0.0081725
-0.00335121,0.0091362
-0.0033273,0.0102061
-0.00330339,0.0113931
-0.00327947,0.012709
-0.00325556,0.0141665
-0.00323165,0.0157798
-0.00320773,0.0175641
-0.00318382,0.019536
-0.00315991,0.0217136
-0.00313599,0.0241165
-0.00311208,0.026766
-0.00308817,0.0296851
-0.00306425,0.0328989
-0.00304034,0.0364342
-0.00301643,0.0403204
-0.00299251,0.044589
-0.0029686,0.0492739
-0.00294469,0.0544119
-0.00292077,0.0600424
-0.00289686,0.0662079
-0.00287295,0.0729541
-0.00284903,0.0803299
-0.00282512,0.0883878
-0.00280121,0.0971843
-0.00277729,0.10678
-0.00275338,0.117238
-0.00272946,0.128629
-0.00270555,0.141025
-0.00268164,0.154505
-0.00265772,0.169153
-0.00263381,0.185057
-0.0026099,0.202311
-0.00258598,0.221016
-0.00256207,0.241279
-0.00253816,0.263211
-0.00251424,0.286932
-0.00249033,0.312568
-0.00246642,0.340252
-0.0024425,0.370125
-0.00241859,0.402334
-0.00239468,0.437035
-0.00237076,0.474393
-0.00234685,0.514578
-0.00232294,0.557772
-0.00229902,0.604163
-0.00227511,0.65395
-0.0022512,0.707338
-0.00222728,0.764545
-0.00220337,0.825795
-0.00217946,0.891323
-0.00215554,0.961372
-0.00213163,1.0362
-0.00210772,1.11606
-0.0020838,1.20123
-0.00205989,1.292
-0.00203598,1.38865
-0.00201206,1.49148
-0.00198815,1.6008
-0.00196424,1.71694
-0.00194032,1.84022
-0.00191641,1.97097
-0.00189249,2.10954
-0.00186858,2.25629
-0.00184467,2.41156
-0.00182075,2.57572
-0.00179684,2.74916
-0.00177293,2.93223
-0.00174901,3.12534
-0.0017251,3.32886
-0.00170119,3.54319
-0.00167727,3.76872
-0.00165336,4.00584
-0.00162945,4.25496
-0.00160553,4.51647
-0.00158162,4.79077
-0.00155771,5.07825
-0.00153379,5.37931
-0.00150988,5.69432
-0.00148597,6.02369
-0.00146205,6.36777
-0.00143814,6.72694
-0.00141423,7.10156
-0.00139031,7.49198
-0.0013664,7.89852
-0.00134249,8.32153
-0.00131857,8.76129
-0.00129466,9.21811
-0.00127075,9.69226
-0.00124683,10.184
-0.00122292,10.6936
-0.00119901,11.2211
-0.00117509,11.7669
-0.00115118,12.3311
-0.00112726,12.9139
-0.00110335,13.5152
-0.00107944,14.1353
-0.00105552,14.7741
-0.00103161,15.4318
-0.0010077,16.1082
-0.000983784,16.8033
-0.000959871,17.5171
-0.000935957,18.2494
-0.000912044,19.0001
-0.000888131,19.769
-0.000864217,20.5559
-0.000840304,21.3604
-0.00081639,22.1824
-0.000792477,23.0214
-0.000768563,23.8771
-0.00074465,24.7491
-0.000720736,25.6368
-0.000696823,26.5398
-0.00067291,27.4577
-0.000648996,28.3897
-0.000625083,29.3352
-0.000601169,30.2937
-0.000577256,31.2645
-0.000553342,32.2468
-0.000529429,33.2398
-0.000505516,34.2429
-0.000481602,35.2551
-0.000457689,36.2757
-0.000433775,37.3038
-0.000409862,38.3384
-0.000385948,39.3787
-0.000362035,40.4237
-0.000338122,41.4724
-0.000314208,42.524
-0.000290295,43.5773
