x,p_0
-14.7735,6.16325e-10
-14.7732,6.20778e-10
-14.773,6.25262e-10
-14.7727,6.29777e-10
-14.7724,6.34322e-10
-14.7722,6.38901e-10
-14.7719,6.43511e-10
-14.7716,6.48152e-10
-14.7714,6.52827e-10
-14.7711,6.57532e-10
-14.7708,6.62271e-10
-14.7706,6.67043e-10
-14.7703,6.71849e-10
-14.77,6.76686e-10
-14.7698,6.81558e-10
-14.7695,6.86463e-10
-14.7693,6.91404e-10
-14.769,6.96378e-10
-14.7687,7.01385e-10
-14.7685,7.06427e-10
-14.7682,7.11506e-10
-14.7679,7.16619e-10
-14.7677,7.21765e-10
-14.7674,7.2695e-10
-14.7671,7.32169e-10
-14.7669,7.37425e-10
-14.7666,7.42718e-10
-14.7663,7.48045e-10
-14.7661,7.5341e-10
-14.7658,7.58812e-10
-14.7655,7.64253e-10
-14.7653,7.69728e-10
-14.765,7.75243e-10
-14.7647,7.80796e-10
-14.7645,7.86387e-10
-14.7642,7.92017e-10
-14.7639,7.97684e-10
-14.7637,8.03392e-10
-14.7634,8.09139e-10
-14.7631,8.14925e-10
-14.7629,8.20749e-10
-14.7626,8.26615e-10
-14.7623,8.32522e-10
-14.7621,8.38469e-10
-14.7618,8.44457e-10
-14.7616,8.50485e-10
-14.7613,8.56555e-10
-14.761,8.62668e-10
-14.7608,8.68821e-10
-14.7605,8.75016e-10
-14.7602,8.81254e-10
-14.76,8.87536e-10
-14.7597,8.93861e-10
-14.7594,9.00229e-10
-14.7592,9.06638e-10
-14.7589,9.13094e-10
-14.7586,9.19593e-10
-14.7584,9.26138e-10
-14.7581,9.32724e-10
-14.7578,9.39359e-10
-14.7576,9.46038e-10
-14.7573,9.52763e-10
-14.757,9.59533e-10
-14.7568,9.66348e-10
-14.7565,9.73213e-10
-14.7562,9.80123e-10
-14.756,9.8708e-10
-14.7557,9.94083e-10
-14.7554,1.00114e-09
-14.7552,1.00824e-09
-14.7549,1.01539e-09
-14.7546,1.02259e-09
-14.7544,1.02983e-09
-14.7541,1.03713e-09
-14.7539,1.04447e-09
-14.7536,1.05187e-09
-14.7533,1.05931e-09
-14.7531,1.06681e-09
-14.7528,1.07436e-09
-14.7525,1.08196e-09
-14.7523,1.08961e-09
-14.752,1.09731e-09
-14.7517,1.10507e-09
-14.7515,1.11287e-09
