x,p_x,mode_x,mode_p_x,mean_x,mean_p_x
-0.0018176,1.92093e-07,0.0530726,32.5136,0.0602153,23.4923
-0.001816,1.92615e-07
-0.00181439,1.93139e-07
-0.00181278,1.93664e-07
-0.00181118,1.9419e-07
-0.00180957,1.94718e-07
-0.00180796,1.95247e-07
-0.00180636,1.95778e-07
-0.00180475,1.9631e-07
-0.00180314,1.96843e-07
-0.00180154,1.97378e-07
-0.00179993,1.97914e-07
-0.00179832,1.98452e-07
-0.00179672,1.98991e-07
-0.00179511,1.99531e-07
-0.0017935,2.00073e-07
-0.0017919,2.00616e-07
-0.00179029,2.01161e-07
-0.00178868,2.01707e-07
-0.00178708,2.02254e-07
-0.00178547,2.02803e-07
-0.00178386,2.03353e-07
-0.00178226,2.03905e-07
-0.00178065,2.04458e-07
-0.00177904,2.05013e-07
-0.00177744,2.05569e-07
-0.00177583,2.06127e-07
-0.00177422,2.06686e-07
-0.00177262,2.07246e-07
-0.00177101,2.07808e-07
-0.0017694,2.08371e-07
-0.0017678,2.08936e-07
-0.00176619,2.09502e-07
-0.00176458,2.1007e-07
-0.00176298,2.1064e-07
-0.00176137,2.1121e-07
-0.00175976,2.11783e-07
-0.00175816,2.12356e-07
-0.00175655,2.12932e-07
-0.00175494,2.13508e-07
-0.00175334,2.14087e-07
-0.00175173,2.14666e-07
-0.00175012,2.15248e-07
-0.00174852,2.15831e-07
-0.00174691,2.16415e-07
-0.0017453,2.17001e-07
-0.0017437,2.17588e-07
-0.00174209,2.18177e-07
-0.00174048,2.18767e-07
-0.00173888,2.19359e-07
-0.00173727,2.19952e-07
-0.00173566,2.20547e-07
-0.00173406,2.21144e-07
-0.00173245,2.21742e-07
-0.00173084,2.22342e-07
-0.00172924,2.22943e-07
-0.00172763,2.23546e-07
-0.00172602,2.2415e-07
-0.00172442,2.24756e-07
-0.00172281,2.25364e-07
-0.0017212,2.25973e-07
-0.0017196,2.26584e-07
-0.00171799,2.27196e-07
-0.00171638,2.2781e-07
-0.00171478,2.28425e-07
-0.00171317,2.29042e-07
-0.00171156,2.29661e-07
-0.00170996,2.30281e-07
-0.00170835,2.30903e-07
-0.00170674,2.31527e-07
-0.00170514,2.32152e-07
-0.00170353,2.32779e-07
-0.00170192,2.33407e-07
-0.00170032,2.34037e-07
-0.00169871,2.34669e-07
-0.0016971,2.35302e-07
-0.0016955,2.35937e-07
-0.00169389,2.36574e-07
-0.00169228,2.37212e-07
-0.00169068,2.37852e-07
-0.00168907,2.38493e-07
-0.00168746,2.39137e-07
-0.00168586,2.39781e-07
-0.00168425,2.40428e-07
-0.00168264,2.41076e-07
-0.00168104,2.41726e-07
-0.00167943,2.42378e-07
-0.00167782,2.43031e-07
-0.00167622,2.43686e-07
-0.00167461,2.44343e-07
-0.001673,2.45001e-07
-0.0016714,2.45661e-07
-0.00166979,2.46323e-07
-0.00166818,2.46987e-07
-0.00166658,2.47652e-07
-0.00166497,2.48319e-07
-0.00166336,2.48988e-07
-0.00166176,2.49658e-07
-0.00166015,2.5033e-07
-0.00165854,2.51004e-07
-0.00165694,2.5168e-07
-0.00165533,2.52357e-07
-0.00165372,2.53036e-07
-0.00165212,2.53717e-07
-0.00165051,2.544e-07
-0.0016489,2.55084e-07
-0.0016473,2.5577e-07
-0.00164569,2.56458e-07
-0.00164408,2.57148e-07
-0.00164248,2.57839e-07
-0.00164087,2.58533e-07
-0.00163926,2.59228e-07
-0.00163766,2.59925e-07
-0.00163605,2.60624e-07
-0.00163444,2.61324e-07
-0.00163284,2.62026e-07
-0.00163123,2.62731e-07
-0.00162962,2.63437e-07
-0.00162802,2.64144e-07
-0.00162641,2.64854e-07
-0.0016248,2.65566e-07
-0.0016232,2.66279e-07
-0.00162159,2.66994e-07
-0.00161998,2.67711e-07
-0.00161838,2.6843e-07
-0.00161677,2.69151e-07
-0.00161516,2.69873e-07
-0.00161356,2.70598e-07
-0.00161195,2.71324e-07
-0.00161034,2.72052e-07
-0.00160874,2.72782e-07
-0.00160713,2.73514e-07
-0.00160552,2.74248e-07
-0.00160392,2.74984e-07
-0.00160231,2.75721e-07
-0.0016007,2.76461e-07
-0.0015991,2.77202e-07
-0.00159749,2.77946e-07
-0.00159588,2.78691e-07
-0.00159428,2.79438e-07
-0.00159267,2.80187e-07
-0.00159106,2.80938e-07
-0.00158946,2.81691e-07
-0.00158785,2.82446e-07
-0.00158624,2.83203e-07
-0.00158464,2.83962e-07
-0.00158303,2.84723e-07
-0.00158142,2.85485e-07
-0.00157982,2.8625e-07
-0.00157821,2.87017e-07
-0.0015766,2.87785e-07
-0.001575,2.88556e-07
-0.00157339,2.89329e-07
-0.00157178,2.90103e-07
-0.00157018,2.9088e-07
-0.00156857,2.91659e-07
-0.00156696,2.92439e-07
-0.00156536,2.93222e-07
-0.00156375,2.94006e-07
-0.00156214,2.94793e-07
-0.00156054,2.95582e-07
-0.00155893,2.96373e-07
-0.00155732,2.97165e-07
-0.00155572,2.97959e-07
-0.00155411,2.98756e-07
-0.0015525,2.99555e-07
-0.0015509,3.00356e-07
-0.00154929,3.01159e-07
-0.00154768,3.01964e-07
-0.00154608,3.02771e-07
-0.00154447,3.0358e-07
-0.00154286,3.04391e-07
-0.00154126,3.05204e-07
-0.00153965,3.0602e-07
-0.00153804,3.06838e-07
-0.00153644,3.07657e-07
-0.00153483,3.08479e-07
-0.00153322,3.09303e-07
-0.00153162,3.10129e-07
-0.00153001,3.10957e-07
-0.0015284,3.11787e-07
-0.0015268,3.12619e-07
-0.00152519,3.13454e-07
