x,p_0
-0.0798033,2.17096e-07
-0.079793,2.17707e-07
-0.0797827,2.18319e-07
-0.0797723,2.18933e-07
-0.079762,2.19548e-07
-0.0797517,2.20165e-07
-0.0797414,2.20784e-07
-0.079731,2.21404e-07
-0.0797207,2.22026e-07
-0.0797104,2.2265e-07
-0.0797001,2.23276e-07
-0.0796898,2.23903e-07
-0.0796794,2.24532e-07
-0.0796691,2.25163e-07
-0.0796588,2.25795e-07
-0.0796485,2.26429e-07
-0.0796381,2.27065e-07
-0.0796278,2.27702e-07
-0.0796175,2.28341e-07
-0.0796072,2.28982e-07
-0.0795968,2.29625e-07
-0.0795865,2.30269e-07
-0.0795762,2.30916e-07
-0.0795659,2.31564e-07
-0.0795555,2.32213e-07
-0.0795452,2.32865e-07
-0.0795349,2.33518e-07
-0.0795246,2.34173e-07
-0.0795143,2.34829e-07
-0.0795039,2.35488e-07
-0.0794936,2.36148e-07
-0.0794833,2.3681e-07
-0.079473,2.37474e-07
-0.0794626,2.3814e-07
-0.0794523,2.38808e-07
-0.079442,2.39477e-07
-0.0794317,2.40148e-07
-0.0794213,2.40821e-07
-0.079411,2.41495e-07
-0.0794007,2.42172e-07
-0.0793904,2.4285e-07
-0.07938,2.4353e-07
-0.0793697,2.44213e-07
-0.0793594,2.44896e-07
-0.0793491,2.45582e-07
-0.0793388,2.4627e-07
-0.0793284,2.46959e-07
-0.0793181,2.4765e-07
-0.0793078,2.48344e-07
-0.0792975,2.49039e-07
-0.0792871,2.49735e-07
-0.0792768,2.50434e-07
-0.0792665,2.51135e-07
-0.0792562,2.51838e-07
-0.0792458,2.52542e-07
-0.0792355,2.53249e-07
-0.0792252,2.53957e-07
-0.0792149,2.54667e-07
-0.0792045,2.55379e-07
-0.0791942,2.56093e-07
-0.0791839,2.56809e-07
-0.0791736,2.57527e-07
-0.0791633,2.58247e-07
-0.0791529,2.58969e-07
-0.0791426,2.59693e-07
-0.0791323,2.60418e-07
-0.079122,2.61146e-07
-0.0791116,2.61875e-07
-0.0791013,2.62607e-07
-0.079091,2.6334e-07
-0.0790807,2.64076e-07
-0.0790703,2.64813e-07
-0.07906,2.65553e-07
-0.0790497,2.66295e-07
-0.0790394,2.67038e-07
-0.079029,2.67783e-07
-0.0790187,2.68531e-07
