x,p_0
-0.073238,1.06507e-05
-0.0732298,1.06803e-05
-0.0732217,1.07098e-05
-0.0732135,1.07395e-05
-0.0732054,1.07692e-05
-0.0731972,1.07991e-05
-0.0731891,1.0829e-05
-0.073181,1.0859e-05
-0.0731728,1.0889e-05
-0.0731647,1.09192e-05
-0.0731565,1.09494e-05
-0.0731484,1.09797e-05
-0.0731402,1.10101e-05
-0.0731321,1.10406e-05
-0.0731239,1.10711e-05
-0.0731158,1.11017e-05
-0.0731077,1.11325e-05
-0.0730995,1.11632e-05
-0.0730914,1.11941e-05
-0.0730832,1.12251e-05
-0.0730751,1.12561e-05
-0.0730669,1.12873e-05
-0.0730588,1.13185e-05
-0.0730506,1.13497e-05
-0.0730425,1.13811e-05
-0.0730343,1.14126e-05
-0.0730262,1.14441e-05
-0.0730181,1.14757e-05
-0.0730099,1.15075e-05
-0.0730018,1.15392e-05
-0.0729936,1.15711e-05
-0.0729855,1.16031e-05
-0.0729773,1.16351e-05
-0.0729692,1.16673e-05
-0.072961,1.16995e-05
-0.0729529,1.17318e-05
-0.0729447,1.17642e-05
-0.0729366,1.17967e-05
-0.0729285,1.18292e-05
-0.0729203,1.18619e-05
-0.0729122,1.18946e-05
-0.072904,1.19274e-05
-0.0728959,1.19604e-05
-0.0728877,1.19934e-05
-0.0728796,1.20264e-05
-0.0728714,1.20596e-05
-0.0728633,1.20929e-05
-0.0728551,1.21262e-05
-0.072847,1.21597e-05
-0.0728389,1.21932e-05
-0.0728307,1.22268e-05
-0.0728226,1.22605e-05
-0.0728144,1.22943e-05
-0.0728063,1.23282e-05
-0.0727981,1.23622e-05
-0.07279,1.23963e-05
-0.0727818,1.24304e-05
-0.0727737,1.24647e-05
-0.0727656,1.2499e-05
-0.0727574,1.25334e-05
-0.0727493,1.2568e-05
-0.0727411,1.26026e-05
-0.072733,1.26373e-05
-0.0727248,1.26721e-05
-0.0727167,1.2707e-05
-0.0727085,1.2742e-05
-0.0727004,1.2777e-05
-0.0726922,1.28122e-05
-0.0726841,1.28475e-05
-0.072676,1.28828e-05
-0.0726678,1.29183e-05
-0.0726597,1.29538e-05
-0.0726515,1.29894e-05
-0.0726434,1.30252e-05
-0.0726352,1.3061e-05
-0.0726271,1.30969e-05
-0.0726189,1.31329e-05
-0.0726108,1.31691e-05
-0.0726026,1.32053e-05
-0.0725945,1.32416e-05
-0.0725864,1.3278e-05
-0.0725782,1.33145e-05
-0.0725701,1.33511e-05
-0.0725619,1.33878e-05
-0.0725538,1.34245e-05
-0.0725456,1.34614e-05
-0.0725375,1.34984e-05
-0.0725293,1.35355e-05
-0.0725212,1.35727e-05
-0.072513,1.361e-05
-0.0725049,1.36473e-05
-0.0724968,1.36848e-05
-0.0724886,1.37224e-05
-0.0724805,1.37601e-05
-0.0724723,1.37978e-05
-0.0724642,1.38357e-05
-0.072456,1.38737e-05
-0.0724479,1.39117e-05
-0.0724397,1.39499e-05
-0.0724316,1.39882e-05
-0.0724235,1.40266e-05
-0.0724153,1.4065e-05
-0.0724072,1.41036e-05
-0.072399,1.41423e-05
-0.0723909,1.41811e-05
-0.0723827,1.422e-05
-0.0723746,1.4259e-05
-0.0723664,1.42981e-05
-0.0723583,1.43373e-05
-0.0723501,1.43766e-05
