x,p_0
-5.37987,5.88508e-10
-5.37953,5.89893e-10
-5.37918,5.9128e-10
-5.37884,5.92671e-10
-5.3785,5.94065e-10
-5.37815,5.95462e-10
-5.37781,5.96863e-10
-5.37746,5.98266e-10
-5.37712,5.99673e-10
-5.37678,6.01082e-10
-5.37643,6.02496e-10
-5.37609,6.03912e-10
-5.37574,6.05331e-10
-5.3754,6.06754e-10
-5.37506,6.0818e-10
-5.37471,6.09609e-10
-5.37437,6.11042e-10
-5.37402,6.12477e-10
-5.37368,6.13916e-10
-5.37334,6.15359e-10
-5.37299,6.16804e-10
-5.37265,6.18253e-10
-5.3723,6.19704e-10
-5.37196,6.2116e-10
-5.37162,6.22618e-10
-5.37127,6.2408e-10
-5.37093,6.25545e-10
-5.37058,6.27014e-10
-5.37024,6.28486e-10
-5.3699,6.29961e-10
-5.36955,6.3144e-10
-5.36921,6.32921e-10
-5.36886,6.34407e-10
-5.36852,6.35895e-10
-5.36818,6.37387e-10
-5.36783,6.38882e-10
-5.36749,6.40381e-10
-5.36714,6.41883e-10
-5.3668,6.43389e-10
-5.36646,6.44898e-10
-5.36611,6.4641e-10
-5.36577,6.47926e-10
-5.36542,6.49445e-10
-5.36508,6.50968e-10
-5.36474,6.52493e-10
-5.36439,6.54023e-10
-5.36405,6.55556e-10
-5.3637,6.57093e-10
-5.36336,6.58632e-10
-5.36302,6.60176e-10
-5.36267,6.61722e-10
-5.36233,6.63273e-10
-5.36198,6.64827e-10
-5.36164,6.66384e-10
-5.3613,6.67945e-10
-5.36095,6.69509e-10
-5.36061,6.71078e-10
-5.36026,6.72649e-10
-5.35992,6.74224e-10
-5.35958,6.75802e-10
-5.35923,6.77385e-10
-5.35889,6.7897e-10
-5.35854,6.8056e-10
-5.3582,6.82152e-10
-5.35786,6.83749e-10
-5.35751,6.85349e-10
-5.35717,6.86953e-10
-5.35682,6.8856e-10
-5.35648,6.90171e-10
-5.35614,6.91786e-10
-5.35579,6.93404e-10
-5.35545,6.95026e-10
-5.3551,6.96651e-10
-5.35476,6.98281e-10
-5.35442,6.99913e-10
-5.35407,7.0155e-10
-5.35373,7.0319e-10
-5.35338,7.04834e-10
-5.35304,7.06482e-10
-5.3527,7.08133e-10
-5.35235,7.09789e-10
-5.35201,7.11447e-10
-5.35166,7.1311e-10
-5.35132,7.14776e-10
-5.35098,7.16446e-10
-5.35063,7.1812e-10
-5.35029,7.19798e-10
-5.34994,7.21479e-10
-5.3496,7.23164e-10
-5.34926,7.24853e-10
-5.34891,7.26546e-10
-5.34857,7.28242e-10
-5.34822,7.29943e-10
-5.34788,7.31648e-10
-5.34754,7.33355e-10
-5.34719,7.35068e-10
-5.34685,7.36783e-10
-5.3465,7.38503e-10
-5.34616,7.40226e-10
-5.34582,7.41953e-10
-5.34547,7.43684e-10
-5.34513,7.4542e-10
-5.34478,7.47159e-10
-5.34444,7.48902e-10
-5.3441,7.50649e-10
-5.34375,7.52399e-10
-5.34341,7.54155e-10
-5.34306,7.55913e-10
-5.34272,7.57676e-10
-5.34238,7.59442e-10
-5.34203,7.61213e-10
-5.34169,7.62987e-10
-5.34134,7.64766e-10
-5.341,7.66548e-10
-5.34066,7.68335e-10
-5.34031,7.70126e-10
-5.33997,7.7192e-10
-5.33962,7.73719e-10
-5.33928,7.75521e-10
-5.33894,7.77329e-10
-5.33859,7.79139e-10
-5.33825,7.80954e-10
-5.3379,7.82772e-10
-5.33756,7.84596e-10
-5.33722,7.86422e-10
-5.33687,7.88254e-10
-5.33653,7.90089e-10
-5.33618,7.91929e-10
-5.33584,7.93772e-10
-5.3355,7.9562e-10
-5.33515,7.97472e-10
-5.33481,7.99328e-10
-5.33446,8.01188e-10
-5.33412,8.03052e-10
-5.33378,8.04921e-10
-5.33343,8.06793e-10
-5.33309,8.08671e-10
-5.33274,8.10551e-10
-5.3324,8.12437e-10
-5.33206,8.14326e-10
-5.33171,8.1622e-10
-5.33137,8.18118e-10
-5.33103,8.2002e-10
-5.33068,8.21927e-10
-5.33034,8.23838e-10
-5.32999,8.25754e-10
-5.32965,8.27672e-10
-5.32931,8.29597e-10
-5.32896,8.31524e-10
-5.32862,8.33457e-10
-5.32827,8.35393e-10
-5.32793,8.37334e-10
-5.32759,8.39279e-10
-5.32724,8.41229e-10
-5.3269,8.43183e-10
-5.32655,8.45142e-10
-5.32621,8.47105e-10
