x,p_0
-0.00355329,1.6167e-07
-0.0035528,1.62206e-07
-0.00355232,1.62744e-07
-0.00355184,1.63284e-07
-0.00355136,1.63825e-07
-0.00355087,1.64368e-07
-0.00355039,1.64913e-07
-0.00354991,1.6546e-07
-0.00354942,1.66008e-07
-0.00354894,1.66558e-07
-0.00354846,1.6711e-07
-0.00354797,1.67664e-07
-0.00354749,1.68219e-07
-0.00354701,1.68777e-07
-0.00354652,1.69336e-07
-0.00354604,1.69897e-07
-0.00354556,1.70459e-07
-0.00354508,1.71023e-07
-0.00354459,1.7159e-07
-0.00354411,1.72157e-07
-0.00354363,1.72727e-07
-0.00354314,1.73299e-07
-0.00354266,1.73872e-07
-0.00354218,1.74448e-07
-0.00354169,1.75025e-07
-0.00354121,1.75604e-07
-0.00354073,1.76184e-07
-0.00354024,1.76767e-07
-0.00353976,1.77352e-07
-0.00353928,1.77938e-07
-0.0035388,1.78526e-07
-0.00353831,1.79116e-07
-0.00353783,1.79708e-07
-0.00353735,1.80302e-07
-0.00353686,1.80898e-07
-0.00353638,1.81495e-07
-0.0035359,1.82095e-07
-0.00353541,1.82697e-07
-0.00353493,1.833e-07
-0.00353445,1.83905e-07
-0.00353396,1.84512e-07
-0.00353348,1.85121e-07
-0.003533,1.85733e-07
-0.00353252,1.86346e-07
-0.00353203,1.86961e-07
-0.00353155,1.87578e-07
-0.00353107,1.88196e-07
-0.00353058,1.88818e-07
-0.0035301,1.8944e-07
-0.00352962,1.90065e-07
-0.00352913,1.90692e-07
-0.00352865,1.91321e-07
-0.00352817,1.91952e-07
-0.00352768,1.92585e-07
-0.0035272,1.9322e-07
-0.00352672,1.93856e-07
-0.00352624,1.94495e-07
-0.00352575,1.95136e-07
-0.00352527,1.95779e-07
-0.00352479,1.96424e-07
-0.0035243,1.97071e-07
-0.00352382,1.9772e-07
-0.00352334,1.98371e-07
-0.00352285,1.99024e-07
-0.00352237,1.9968e-07
-0.00352189,2.00337e-07
-0.0035214,2.00996e-07
-0.00352092,2.01658e-07
-0.00352044,2.02322e-07
-0.00351995,2.02988e-07
-0.00351947,2.03655e-07
-0.00351899,2.04325e-07
-0.00351851,2.04997e-07
-0.00351802,2.05672e-07
-0.00351754,2.06348e-07
-0.00351706,2.07027e-07
-0.00351657,2.07707e-07
-0.00351609,2.0839e-07
-0.00351561,2.09075e-07
-0.00351512,2.09762e-07
-0.00351464,2.10451e-07
-0.00351416,2.11143e-07
-0.00351367,2.11837e-07
-0.00351319,2.12532e-07
-0.00351271,2.13231e-07
-0.00351223,2.13931e-07
-0.00351174,2.14634e-07
-0.00351126,2.15338e-07
-0.00351078,2.16045e-07
-0.00351029,2.16755e-07
-0.00350981,2.17466e-07
-0.00350933,2.1818e-07
-0.00350884,2.18896e-07
-0.00350836,2.19614e-07
-0.00350788,2.20335e-07
-0.00350739,2.21057e-07
-0.00350691,2.21783e-07
-0.00350643,2.2251e-07
-0.00350595,2.2324e-07
-0.00350546,2.23971e-07
-0.00350498,2.24705e-07
-0.0035045,2.25443e-07
-0.00350401,2.26181e-07
-0.00350353,2.26923e-07
-0.00350305,2.27666e-07
-0.00350256,2.28412e-07
-0.00350208,2.29161e-07
-0.0035016,2.29911e-07
-0.00350111,2.30664e-07
-0.00350063,2.3142e-07
-0.00350015,2.32177e-07
-0.00349967,2.32938e-07
-0.00349918,2.337e-07
-0.0034987,2.34465e-07
-0.00349822,2.35233e-07
-0.00349773,2.36003e-07
-0.00349725,2.36775e-07
-0.00349677,2.37549e-07
-0.00349628,2.38327e-07
-0.0034958,2.39106e-07
-0.00349532,2.39888e-07
-0.00349483,2.40673e-07
-0.00349435,2.41459e-07
-0.00349387,2.42249e-07
-0.00349339,2.43041e-07
-0.0034929,2.43836e-07
-0.00349242,2.44632e-07
-0.00349194,2.45432e-07
-0.00349145,2.46234e-07
-0.00349097,2.47038e-07
-0.00349049,2.47846e-07
-0.00349,2.48655e-07
-0.00348952,2.49467e-07
-0.00348904,2.50282e-07
-0.00348855,2.51099e-07
-0.00348807,2.51919e-07
-0.00348759,2.52741e-07
-0.00348711,2.53566e-07
-0.00348662,2.54394e-07
-0.00348614,2.55223e-07
-0.00348566,2.56057e-07
-0.00348517,2.56892e-07
-0.00348469,2.5773e-07
-0.00348421,2.58571e-07
-0.00348372,2.59414e-07
-0.00348324,2.6026e-07
-0.00348276,2.61108e-07
-0.00348227,2.6196e-07
-0.00348179,2.62813e-07
-0.00348131,2.6367e-07
-0.00348083,2.6453e-07
-0.00348034,2.65391e-07
-0.00347986,2.66256e-07
-0.00347938,2.67124e-07
-0.00347889,2.67994e-07
-0.00347841,2.68867e-07
-0.00347793,2.69742e-07
-0.00347744,2.70621e-07
-0.00347696,2.71502e-07
-0.00347648,2.72386e-07
-0.00347599,2.73272e-07
-0.00347551,2.74161e-07
-0.00347503,2.75054e-07
-0.00347455,2.75949e-07
-0.00347406,2.76847e-07
-0.00347358,2.77747e-07
-0.0034731,2.78651e-07
-0.00347261,2.79557e-07
