arrival time, event type, event id, label, parent arrival time, nof offsprings, offsprings <type>,offsprings <id>
9.190000,20,0,1,-1,0
14.610000,3,0,1,-1,0
23.050000,3,0,1,-1,0
24.390000,22,0,1,-1,0
24.460000,13,0,1,-1,0
26.380000,18,0,1,-1,0
26.560000,7,0,1,-1,0
28.400000,8,0,1,-1,0
29.730000,24,0,1,-1,0
33.290000,12,0,1,-1,0
34.070000,7,0,1,-1,0
40.390000,24,0,1,-1,0
40.890000,23,0,1,-1,0
42.800000,24,0,1,-1,0
43.570000,24,0,1,-1,0
44.410000,14,0,1,-1,0
44.550000,20,0,1,-1,0
50.200000,4,0,1,-1,0
52.450000,18,0,1,-1,0
53.640000,4,0,1,-1,0
60.720000,13,0,1,-1,0
62.340000,13,0,1,-1,0
62.860000,11,0,1,-1,0
65.480000,3,0,1,-1,0
66.730000,16,0,1,-1,0
68.070000,7,0,1,-1,0
70.090000,20,0,1,-1,0
70.210000,15,0,1,-1,0
72.380000,7,0,1,-1,0
75.750000,13,0,1,-1,0
78.150000,11,0,1,-1,0
78.720000,24,0,1,-1,0
78.960000,16,0,1,-1,0
84.270000,16,0,1,-1,0
87.700000,13,0,1,-1,0
88.470000,15,0,1,-1,0
89.320000,18,0,1,-1,0
89.630000,16,0,1,-1,0
89.710000,13,0,1,-1,0
96.060000,18,0,1,-1,0
98.040000,16,0,1,-1,0
101.030000,18,0,1,-1,0
102.550000,20,0,1,-1,0
106.170000,13,0,1,-1,0
106.350000,24,0,1,-1,0
109.050000,15,0,1,-1,0
110.610000,3,0,1,-1,0
111.780000,16,0,1,-1,0
112.010000,13,0,1,-1,0
112.790000,18,0,1,-1,0
114.430000,3,0,1,-1,0
114.670000,12,0,1,-1,0
115.110000,4,0,1,-1,0
115.490000,11,0,1,-1,0
116.770000,12,0,1,-1,0
117.040000,20,0,1,-1,0
117.080000,4,0,1,-1,0
117.600000,12,0,1,-1,0
117.780000,16,0,1,-1,0
122.260000,3,0,1,-1,0
125.540000,3,0,1,-1,0
125.810000,20,0,1,-1,0
126.660000,3,0,1,-1,0
130.260000,10,0,1,-1,0
135.350000,24,0,1,-1,0
135.360000,7,0,1,-1,0
136.190000,12,0,1,-1,0
136.930000,18,0,1,-1,0
139.960000,11,0,1,-1,0
141.460000,12,0,1,-1,0
141.660000,24,0,1,-1,0
142.430000,12,0,1,-1,0
150.160000,21,0,1,-1,0
152.470000,14,0,1,-1,0
152.820000,12,0,1,-1,0
153.960000,13,0,1,-1,0
153.980000,12,0,1,-1,0
155.250000,4,0,1,-1,0
155.440000,13,0,1,-1,0
156.940000,9,0,1,-1,0
157.420000,21,0,1,-1,0
159.400000,12,0,1,-1,0
160.080000,12,0,1,-1,0
162.660000,12,0,1,-1,0
163.040000,13,0,1,-1,0
166.010000,12,0,1,-1,0
169.440000,21,0,1,-1,0
170.400000,24,0,1,-1,0
172.200000,24,0,1,-1,0
172.440000,13,0,1,-1,0
179.530000,3,0,1,-1,0
184.660000,15,0,1,-1,0
185.510000,13,0,1,-1,0
185.630000,14,0,1,-1,0
189.760000,17,0,1,-1,0
191.990000,11,0,1,-1,0
194.710000,18,0,1,-1,0
196.620000,2,0,1,-1,0
196.890000,9,0,1,-1,0
199.610000,18,0,1,-1,0
200.920000,24,0,1,-1,0
203.300000,12,0,1,-1,0
206.020000,3,0,1,-1,0
206.670000,12,0,1,-1,0
207.910000,15,0,1,-1,0
208.510000,15,0,1,-1,0
212.040000,15,0,1,-1,0
212.100000,24,0,1,-1,0
212.130000,4,0,1,-1,0
212.310000,13,0,1,-1,0
212.650000,6,0,1,-1,0
213.330000,5,0,1,-1,0
213.680000,15,0,1,-1,0
214.860000,11,0,1,-1,0
215.480000,15,0,1,-1,0
216.070000,5,0,1,-1,0
217.590000,15,0,1,-1,0
222.070000,18,0,1,-1,0
224.050000,6,0,1,-1,0
224.950000,7,0,1,-1,0
229.160000,20,0,1,-1,0
231.370000,15,0,1,-1,0
234.020000,4,0,1,-1,0
234.210000,13,0,1,-1,0
234.960000,11,0,1,-1,0
235.810000,13,0,1,-1,0
239.930000,13,0,1,-1,0
244.320000,5,0,1,-1,0
248.250000,13,0,1,-1,0
257.360000,17,0,1,-1,0
263.570000,24,0,1,-1,0
271.430000,24,0,1,-1,0
273.300000,15,0,1,-1,0
276.240000,5,0,1,-1,0
281.260000,3,0,1,-1,0
281.540000,17,0,1,-1,0
287.000000,18,0,1,-1,0
293.900000,20,0,1,-1,0
294.000000,1,0,1,-1,0
302.750000,5,0,1,-1,0
303.220000,13,0,1,-1,0
304.700000,13,0,1,-1,0
305.520000,4,0,1,-1,0
305.920000,5,0,1,-1,0
308.010000,12,0,1,-1,0
310.220000,4,0,1,-1,0
310.400000,13,0,1,-1,0
310.950000,5,0,1,-1,0
312.010000,12,0,1,-1,0
315.180000,4,0,1,-1,0
323.730000,12,0,1,-1,0
325.930000,22,0,1,-1,0
330.100000,13,0,1,-1,0
332.050000,8,0,1,-1,0
332.130000,3,0,1,-1,0
334.180000,15,0,1,-1,0
